sid,id,category,polarity
366:3,366:3:1,LAPTOP#DESIGN_FEATURES,positive
366:4,366:4:0,LAPTOP#QUALITY,positive
366:5,366:5:0,DISPLAY#USABILITY,positive
366:5,366:5:1,LAPTOP#MISCELLANEOUS,positive
366:6,366:6:0,LAPTOP#GENERAL,positive
366:6,366:6:1,COMPANY#GENERAL,positive
366:8,366:8:0,COMPANY#GENERAL,positive
366:9,366:9:0,LAPTOP#GENERAL,positive
366:9,366:9:1,LAPTOP#DESIGN_FEATURES,neutral
366:10,366:10:0,LAPTOP#DESIGN_FEATURES,negative
366:11,366:11:0,LAPTOP#GENERAL,positive
366:11,366:11:1,LAPTOP#PRICE,positive
366:12,366:12:0,LAPTOP#GENERAL,positive
366:12,366:12:1,LAPTOP#PRICE,positive
300:3,300:3:0,LAPTOP#GENERAL,positive
300:4,300:4:0,LAPTOP#MISCELLANEOUS,positive
300:4,300:4:1,LAPTOP#PORTABILITY,positive
300:5,300:5:0,LAPTOP#GENERAL,positive
175:0,175:0:0,LAPTOP#GENERAL,positive
175:1,175:1:0,LAPTOP#QUALITY,positive
175:1,175:1:1,LAPTOP#OPERATION_PERFORMANCE,positive
175:2,175:2:0,OS#GENERAL,positive
175:2,175:2:1,SOFTWARE#GENERAL,positive
288:2,288:2:0,LAPTOP#OPERATION_PERFORMANCE,positive
288:4,288:4:0,LAPTOP#DESIGN_FEATURES,positive
288:6,288:6:0,LAPTOP#DESIGN_FEATURES,negative
288:7,288:7:0,LAPTOP#PORTABILITY,negative
288:9,288:9:0,LAPTOP#DESIGN_FEATURES,negative
288:10,288:10:0,LAPTOP#DESIGN_FEATURES,negative
288:13,288:13:0,LAPTOP#DESIGN_FEATURES,negative
288:14,288:14:0,KEYBOARD#DESIGN_FEATURES,negative
288:15,288:15:0,LAPTOP#DESIGN_FEATURES,negative
288:17,288:17:0,LAPTOP#DESIGN_FEATURES,negative
288:19,288:19:0,LAPTOP#DESIGN_FEATURES,negative
288:21,288:21:0,LAPTOP#GENERAL,positive
288:22,288:22:0,LAPTOP#OPERATION_PERFORMANCE,positive
288:23,288:23:0,LAPTOP#GENERAL,positive
289:0,289:0:0,LAPTOP#GENERAL,positive
289:1,289:1:0,LAPTOP#GENERAL,positive
289:1,289:1:1,COMPANY#GENERAL,neutral
289:2,289:2:0,LAPTOP#OPERATION_PERFORMANCE,positive
289:2,289:2:1,DISPLAY#QUALITY,positive
289:3,289:3:0,DISPLAY#QUALITY,positive
289:4,289:4:0,LAPTOP#GENERAL,positive
289:4,289:4:1,COMPANY#GENERAL,positive
289:5,289:5:0,LAPTOP#GENERAL,positive
289:6,289:6:0,LAPTOP#DESIGN_FEATURES,positive
289:7,289:7:0,LAPTOP#DESIGN_FEATURES,positive
289:8,289:8:0,MULTIMEDIA_DEVICES#QUALITY,positive
289:9,289:9:0,LAPTOP#OPERATION_PERFORMANCE,negative
289:9,289:9:1,LAPTOP#GENERAL,positive
289:10,289:10:0,DISPLAY#DESIGN_FEATURES,positive
289:10,289:10:1,LAPTOP#PORTABILITY,negative
289:11,289:11:0,LAPTOP#MISCELLANEOUS,positive
289:12,289:12:0,LAPTOP#GENERAL,positive
302:1,302:1:0,LAPTOP#QUALITY,positive
302:2,302:2:0,SOFTWARE#OPERATION_PERFORMANCE,positive
302:2,302:2:1,OS#OPERATION_PERFORMANCE,positive
302:3,302:3:0,SOFTWARE#USABILITY,negative
302:3,302:3:1,SOFTWARE#GENERAL,negative
302:3,302:3:2,SOFTWARE#PRICE,negative
302:4,302:4:0,SOFTWARE#USABILITY,negative
302:5,302:5:0,LAPTOP#GENERAL,positive
302:5,302:5:1,SOFTWARE#GENERAL,positive
302:5,302:5:2,OS#GENERAL,positive
303:0,303:0:0,LAPTOP#GENERAL,positive
303:0,303:0:1,LAPTOP#USABILITY,positive
303:0,303:0:2,LAPTOP#DESIGN_FEATURES,positive
303:1,303:1:0,LAPTOP#QUALITY,positive
303:1,303:1:1,LAPTOP#PORTABILITY,positive
303:2,303:2:0,LAPTOP#PORTABILITY,positive
303:3,303:3:0,LAPTOP#MISCELLANEOUS,positive
303:4,303:4:0,LAPTOP#OPERATION_PERFORMANCE,positive
303:5,303:5:0,SOFTWARE#USABILITY,positive
303:5,303:5:1,SOFTWARE#OPERATION_PERFORMANCE,positive
303:5,303:5:2,LAPTOP#OPERATION_PERFORMANCE,positive
303:6,303:6:0,LAPTOP#GENERAL,positive
303:7,303:7:0,LAPTOP#GENERAL,positive
303:8,303:8:0,LAPTOP#GENERAL,positive
303:9,303:9:0,LAPTOP#QUALITY,positive
303:9,303:9:1,LAPTOP#GENERAL,positive
304:0,304:0:0,LAPTOP#GENERAL,positive
304:1,304:1:0,OS#OPERATION_PERFORMANCE,positive
304:1,304:1:1,OS#QUALITY,positive
304:2,304:2:0,MOUSE#DESIGN_FEATURES,positive
304:2,304:2:1,MOUSE#USABILITY,positive
304:2,304:2:2,COMPANY#GENERAL,positive
304:4,304:4:0,OS#USABILITY,positive
304:5,304:5:0,COMPANY#GENERAL,positive
304:5,304:5:1,LAPTOP#GENERAL,positive
31:0,31:0:0,LAPTOP#GENERAL,positive
31:1,31:1:0,LAPTOP#USABILITY,positive
31:2,31:2:0,DISPLAY#QUALITY,positive
31:2,31:2:1,OS#QUALITY,positive
31:2,31:2:2,OS#USABILITY,positive
31:3,31:3:0,LAPTOP#OPERATION_PERFORMANCE,positive
31:4,31:4:0,LAPTOP#USABILITY,positive
31:4,31:4:1,LAPTOP#CONNECTIVITY,positive
31:4,31:4:2,LAPTOP#OPERATION_PERFORMANCE,positive
31:5,31:5:0,LAPTOP#USABILITY,positive
31:6,31:6:0,LAPTOP#OPERATION_PERFORMANCE,positive
31:7,31:7:0,SOFTWARE#GENERAL,positive
31:11,31:11:0,LAPTOP#USABILITY,positive
31:11,31:11:1,LAPTOP#OPERATION_PERFORMANCE,positive
31:12,31:12:0,LAPTOP#DESIGN_FEATURES,positive
31:12,31:12:1,BATTERY#OPERATION_PERFORMANCE,positive
31:13,31:13:0,LAPTOP#OPERATION_PERFORMANCE,positive
314:1,314:1:0,LAPTOP#GENERAL,positive
314:2,314:2:0,LAPTOP#MISCELLANEOUS,positive
314:3,314:3:0,OS#USABILITY,positive
314:4,314:4:0,LAPTOP#OPERATION_PERFORMANCE,positive
314:5,314:5:0,LAPTOP#OPERATION_PERFORMANCE,positive
314:6,314:6:0,LAPTOP#GENERAL,positive
317:0,317:0:0,LAPTOP#GENERAL,positive
317:1,317:1:0,LAPTOP#QUALITY,positive
317:3,317:3:0,CPU#OPERATION_PERFORMANCE,positive
317:3,317:3:1,OS#OPERATION_PERFORMANCE,positive
317:3,317:3:2,GRAPHICS#DESIGN_FEATURES,positive
317:5,317:5:0,LAPTOP#GENERAL,positive
317:6,317:6:0,LAPTOP#GENERAL,positive
331:0,331:0:0,LAPTOP#QUALITY,negative
331:1,331:1:0,LAPTOP#OPERATION_PERFORMANCE,negative
331:2,331:2:0,LAPTOP#OPERATION_PERFORMANCE,negative
356:0,356:0:0,LAPTOP#PRICE,positive
356:1,356:1:0,LAPTOP#OPERATION_PERFORMANCE,neutral
356:2,356:2:0,LAPTOP#OPERATION_PERFORMANCE,negative
356:3,356:3:0,LAPTOP#OPERATION_PERFORMANCE,negative
356:4,356:4:0,MOUSE#OPERATION_PERFORMANCE,negative
356:5,356:5:0,MOUSE#OPERATION_PERFORMANCE,negative
356:6,356:6:0,MOUSE#OPERATION_PERFORMANCE,negative
356:7,356:7:0,MOUSE#OPERATION_PERFORMANCE,negative
356:7,356:7:1,MOUSE#USABILITY,negative
356:8,356:8:0,MOUSE#GENERAL,negative
356:9,356:9:0,LAPTOP#QUALITY,negative
363:0,363:0:0,LAPTOP#GENERAL,positive
363:1,363:1:0,LAPTOP#PRICE,neutral
363:1,363:1:1,LAPTOP#GENERAL,positive
363:2,363:2:0,LAPTOP#OPERATION_PERFORMANCE,positive
296:1,296:1:0,LAPTOP#QUALITY,positive
296:2,296:2:0,LAPTOP#DESIGN_FEATURES,positive
296:3,296:3:0,DISPLAY#DESIGN_FEATURES,positive
296:4,296:4:0,LAPTOP#MISCELLANEOUS,negative
296:4,296:4:1,OS#MISCELLANEOUS,negative
296:5,296:5:0,LAPTOP#MISCELLANEOUS,negative
296:6,296:6:0,SOFTWARE#MISCELLANEOUS,positive
296:7,296:7:0,LAPTOP#QUALITY,negative
296:7,296:7:1,LAPTOP#OPERATION_PERFORMANCE,negative
346:0,346:0:0,SOFTWARE#GENERAL,negative
346:1,346:1:0,SOFTWARE#MISCELLANEOUS,negative
346:2,346:2:0,WARRANTY#GENERAL,negative
346:3,346:3:0,WARRANTY#GENERAL,negative
346:4,346:4:0,LAPTOP#USABILITY,positive
346:4,346:4:1,DISPLAY#GENERAL,positive
346:4,346:4:2,LAPTOP#GENERAL,positive
343:1,343:1:0,LAPTOP#PRICE,positive
343:1,343:1:1,LAPTOP#GENERAL,positive
343:2,343:2:0,LAPTOP#DESIGN_FEATURES,negative
343:3,343:3:0,LAPTOP#DESIGN_FEATURES,negative
343:8,343:8:0,COMPANY#GENERAL,neutral
32:0,32:0:0,LAPTOP#GENERAL,negative
32:1,32:1:0,SOFTWARE#OPERATION_PERFORMANCE,negative
32:2,32:2:0,SOFTWARE#OPERATION_PERFORMANCE,negative
32:3,32:3:0,SOFTWARE#OPERATION_PERFORMANCE,negative
32:4,32:4:0,SOFTWARE#OPERATION_PERFORMANCE,negative
32:5,32:5:0,LAPTOP#OPERATION_PERFORMANCE,negative
32:6,32:6:0,BATTERY#OPERATION_PERFORMANCE,negative
32:7,32:7:0,BATTERY#OPERATION_PERFORMANCE,negative
32:8,32:8:0,BATTERY#OPERATION_PERFORMANCE,negative
32:8,32:8:1,BATTERY#QUALITY,negative
32:9,32:9:0,LAPTOP#QUALITY,negative
32:9,32:9:1,LAPTOP#GENERAL,negative
32:10,32:10:0,LAPTOP#GENERAL,negative
48:2,48:2:0,LAPTOP#GENERAL,positive
48:3,48:3:0,LAPTOP#DESIGN_FEATURES,positive
48:3,48:3:1,LAPTOP#OPERATION_PERFORMANCE,positive
48:4,48:4:0,LAPTOP#PORTABILITY,positive
48:5,48:5:0,DISPLAY#DESIGN_FEATURES,positive
48:5,48:5:1,DISPLAY#QUALITY,positive
48:7,48:7:0,CPU#OPERATION_PERFORMANCE,positive
48:8,48:8:0,LAPTOP#QUALITY,positive
48:8,48:8:1,LAPTOP#OPERATION_PERFORMANCE,positive
48:9,48:9:0,LAPTOP#GENERAL,positive
383:0,383:0:0,LAPTOP#GENERAL,positive
383:1,383:1:0,MEMORY#DESIGN_FEATURES,positive
383:1,383:1:1,HARD_DISC#DESIGN_FEATURES,positive
383:1,383:1:2,GRAPHICS#GENERAL,positive
383:2,383:2:0,LAPTOP#QUALITY,positive
383:3,383:3:0,BATTERY#OPERATION_PERFORMANCE,negative
383:4,383:4:0,BATTERY#OPERATION_PERFORMANCE,negative
383:5,383:5:0,BATTERY#OPERATION_PERFORMANCE,negative
372:1,372:1:0,CPU#OPERATION_PERFORMANCE,negative
372:2,372:2:0,LAPTOP#DESIGN_FEATURES,negative
372:2,372:2:1,LAPTOP#CONNECTIVITY,negative
372:5,372:5:0,LAPTOP#QUALITY,negative
372:6,372:6:0,LAPTOP#GENERAL,negative
375:0,375:0:0,LAPTOP#PRICE,positive
375:0,375:0:1,LAPTOP#DESIGN_FEATURES,positive
375:1,375:1:0,LAPTOP#OPERATION_PERFORMANCE,positive
375:2,375:2:0,LAPTOP#DESIGN_FEATURES,negative
375:2,375:2:1,LAPTOP#GENERAL,positive
376:0,376:0:0,LAPTOP#GENERAL,positive
376:1,376:1:0,LAPTOP#OPERATION_PERFORMANCE,positive
376:1,376:1:1,LAPTOP#DESIGN_FEATURES,positive
376:2,376:2:0,LAPTOP#MISCELLANEOUS,positive
376:3,376:3:0,LAPTOP#GENERAL,positive
376:3,376:3:1,COMPANY#GENERAL,positive
377:0,377:0:0,LAPTOP#USABILITY,positive
377:1,377:1:0,LAPTOP#DESIGN_FEATURES,positive
377:2,377:2:0,BATTERY#OPERATION_PERFORMANCE,negative
377:3,377:3:0,BATTERY#OPERATION_PERFORMANCE,negative
377:4,377:4:0,LAPTOP#GENERAL,positive
387:0,387:0:0,LAPTOP#OPERATION_PERFORMANCE,positive
387:0,387:0:1,HARD_DISC#DESIGN_FEATURES,positive
387:1,387:1:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative
387:2,387:2:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative
387:3,387:3:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative
387:3,387:3:1,MULTIMEDIA_DEVICES#USABILITY,negative
387:3,387:3:2,MULTIMEDIA_DEVICES#DESIGN_FEATURES,negative
290:0,290:0:0,LAPTOP#GENERAL,positive
290:1,290:1:0,LAPTOP#GENERAL,positive
290:2,290:2:0,LAPTOP#MISCELLANEOUS,positive
290:3,290:3:0,LAPTOP#OPERATION_PERFORMANCE,positive
290:4,290:4:0,LAPTOP#OPERATION_PERFORMANCE,positive
290:5,290:5:0,LAPTOP#OPERATION_PERFORMANCE,positive
290:5,290:5:1,LAPTOP#QUALITY,positive
290:6,290:6:0,LAPTOP#GENERAL,positive
361:2,361:2:0,LAPTOP#PRICE,positive
361:2,361:2:1,LAPTOP#DESIGN_FEATURES,positive
361:4,361:4:0,LAPTOP#DESIGN_FEATURES,positive
45:0,45:0:0,LAPTOP#GENERAL,positive
45:3,45:3:0,LAPTOP#GENERAL,positive
45:4,45:4:0,LAPTOP#MISCELLANEOUS,positive
45:5,45:5:0,LAPTOP#USABILITY,neutral
45:5,45:5:1,LAPTOP#QUALITY,positive
45:6,45:6:0,LAPTOP#DESIGN_FEATURES,positive
45:7,45:7:0,SOFTWARE#GENERAL,positive
45:8,45:8:0,SOFTWARE#GENERAL,positive
45:9,45:9:0,SOFTWARE#MISCELLANEOUS,positive
45:10,45:10:0,SOFTWARE#USABILITY,positive
45:11,45:11:0,LAPTOP#GENERAL,positive
45:11,45:11:1,COMPANY#GENERAL,positive
291:1,291:1:0,KEYBOARD#USABILITY,positive
173:0,173:0:0,DISPLAY#GENERAL,positive
173:2,173:2:0,LAPTOP#DESIGN_FEATURES,neutral
173:3,173:3:0,LAPTOP#DESIGN_FEATURES,positive
36:0,36:0:0,LAPTOP#QUALITY,negative
36:1,36:1:0,LAPTOP#GENERAL,negative
36:3,36:3:0,LAPTOP#QUALITY,negative
36:4,36:4:0,LAPTOP#GENERAL,negative
36:5,36:5:0,DISPLAY#GENERAL,negative
36:6,36:6:0,DISPLAY#USABILITY,negative
36:7,36:7:0,LAPTOP#GENERAL,negative
36:8,36:8:0,LAPTOP#QUALITY,negative
36:10,36:10:0,HARD_DISC#DESIGN_FEATURES,negative
36:11,36:11:0,HARD_DISC#DESIGN_FEATURES,negative
36:12,36:12:0,HARD_DISC#DESIGN_FEATURES,negative
88:0,88:0:0,LAPTOP#QUALITY,negative
88:0,88:0:1,MOUSE#OPERATION_PERFORMANCE,negative
88:1,88:1:0,LAPTOP#QUALITY,negative
88:2,88:2:0,LAPTOP#GENERAL,negative
88:3,88:3:0,LAPTOP#GENERAL,negative
88:4,88:4:0,LAPTOP#GENERAL,negative
88:4,88:4:1,COMPANY#GENERAL,positive
155:0,155:0:0,LAPTOP#OPERATION_PERFORMANCE,negative
155:0,155:0:1,LAPTOP#QUALITY,negative
155:1,155:1:0,SUPPORT#QUALITY,negative
155:3,155:3:0,LAPTOP#QUALITY,negative
155:4,155:4:0,SUPPORT#QUALITY,negative
155:5,155:5:0,SUPPORT#QUALITY,negative
155:5,155:5:1,SUPPORT#PRICE,negative
155:6,155:6:0,OS#GENERAL,negative
155:6,155:6:1,LAPTOP#GENERAL,negative
155:7,155:7:0,COMPANY#GENERAL,negative
155:7,155:7:1,LAPTOP#QUALITY,negative
71:0,71:0:0,LAPTOP#GENERAL,positive
71:1,71:1:0,SUPPORT#QUALITY,positive
71:2,71:2:0,POWER_SUPPLY#QUALITY,negative
71:2,71:2:1,WARRANTY#GENERAL,positive
71:4,71:4:0,LAPTOP#QUALITY,positive
71:6,71:6:0,SOFTWARE#USABILITY,positive
71:6,71:6:1,LAPTOP#DESIGN_FEATURES,positive
71:7,71:7:0,LAPTOP#GENERAL,positive
50:0,50:0:0,LAPTOP#QUALITY,negative
50:1,50:1:0,DISPLAY#OPERATION_PERFORMANCE,negative
50:2,50:2:0,SUPPORT#QUALITY,negative
50:3,50:3:0,DISPLAY#OPERATION_PERFORMANCE,negative
50:4,50:4:0,SUPPORT#QUALITY,negative
50:4,50:4:1,WARRANTY#PRICE,negative
50:5,50:5:0,SHIPPING#PRICE,negative
50:6,50:6:0,SHIPPING#PRICE,negative
50:6,50:6:1,COMPANY#GENERAL,negative
352:0,352:0:0,LAPTOP#GENERAL,positive
352:1,352:1:0,FANS_COOLING#DESIGN_FEATURES,positive
352:2,352:2:0,DISPLAY#QUALITY,positive
352:2,352:2:1,LAPTOP#OPERATION_PERFORMANCE,positive
352:3,352:3:0,LAPTOP#USABILITY,positive
352:4,352:4:0,MOUSE#QUALITY,negative
352:5,352:5:0,MOUSE#QUALITY,negative
352:6,352:6:0,MOUSE#QUALITY,negative
352:6,352:6:1,LAPTOP#GENERAL,positive
352:6,352:6:2,LAPTOP#PRICE,positive
34:1,34:1:0,LAPTOP#GENERAL,negative
34:2,34:2:0,OS#GENERAL,negative
34:3,34:3:0,LAPTOP#MISCELLANEOUS,negative
34:4,34:4:0,LAPTOP#MISCELLANEOUS,negative
34:5,34:5:0,LAPTOP#MISCELLANEOUS,negative
34:5,34:5:1,LAPTOP#USABILITY,negative
34:7,34:7:0,LAPTOP#GENERAL,negative
29:0,29:0:0,LAPTOP#GENERAL,positive
29:5,29:5:0,LAPTOP#GENERAL,positive
29:6,29:6:0,LAPTOP#OPERATION_PERFORMANCE,positive
29:7,29:7:0,LAPTOP#OPERATION_PERFORMANCE,positive
29:8,29:8:0,LAPTOP#GENERAL,positive
29:10,29:10:0,LAPTOP#GENERAL,positive
29:10,29:10:1,COMPANY#GENERAL,positive
308:0,308:0:0,LAPTOP#GENERAL,positive
308:2,308:2:0,MOUSE#DESIGN_FEATURES,positive
308:3,308:3:0,LAPTOP#USABILITY,positive
308:4,308:4:0,KEYBOARD#GENERAL,positive
308:4,308:4:1,KEYBOARD#QUALITY,positive
308:5,308:5:0,OS#GENERAL,neutral
308:7,308:7:0,LAPTOP#GENERAL,positive
217:0,217:0:0,LAPTOP#GENERAL,negative
217:1,217:1:0,LAPTOP#QUALITY,negative
30:0,30:0:0,LAPTOP#GENERAL,positive
30:4,30:4:0,LAPTOP#GENERAL,positive
58:0,58:0:0,LAPTOP#GENERAL,positive
58:1,58:1:0,LAPTOP#GENERAL,positive
58:2,58:2:0,LAPTOP#USABILITY,positive
58:3,58:3:0,OS#USABILITY,positive
58:5,58:5:0,LAPTOP#DESIGN_FEATURES,positive
58:5,58:5:1,DISPLAY#DESIGN_FEATURES,positive
58:5,58:5:2,LAPTOP#PORTABILITY,positive
58:6,58:6:0,SOFTWARE#DESIGN_FEATURES,neutral
58:7,58:7:0,MULTIMEDIA_DEVICES#MISCELLANEOUS,positive
58:8,58:8:0,SOFTWARE#USABILITY,positive
58:8,58:8:1,SOFTWARE#MISCELLANEOUS,positive
58:10,58:10:0,LAPTOP#GENERAL,positive
82:1,82:1:0,LAPTOP#GENERAL,positive
82:3,82:3:0,LAPTOP#GENERAL,positive
82:3,82:3:1,COMPANY#GENERAL,positive
101:0,101:0:0,LAPTOP#OPERATION_PERFORMANCE,negative
101:0,101:0:1,LAPTOP#CONNECTIVITY,negative
101:1,101:1:0,LAPTOP#OPERATION_PERFORMANCE,negative
101:2,101:2:0,LAPTOP#OPERATION_PERFORMANCE,negative
101:4,101:4:0,LAPTOP#GENERAL,negative
101:5,101:5:0,LAPTOP#GENERAL,negative
101:6,101:6:0,LAPTOP#GENERAL,negative
315:0,315:0:0,KEYBOARD#USABILITY,neutral
315:0,315:0:1,LAPTOP#GENERAL,positive
315:1,315:1:0,SHIPPING#QUALITY,positive
172:0,172:0:0,LAPTOP#GENERAL,positive
172:1,172:1:0,GRAPHICS#GENERAL,positive
172:1,172:1:1,LAPTOP#QUALITY,positive
172:1,172:1:2,LAPTOP#GENERAL,positive
172:3,172:3:0,LAPTOP#GENERAL,positive
152:0,152:0:0,LAPTOP#GENERAL,negative
152:1,152:1:0,MOTHERBOARD#QUALITY,negative
152:1,152:1:1,POWER_SUPPLY#QUALITY,negative
152:2,152:2:0,SUPPORT#QUALITY,negative
152:3,152:3:0,SUPPORT#QUALITY,negative
152:4,152:4:0,SUPPORT#QUALITY,negative
202:0,202:0:0,LAPTOP#OPERATION_PERFORMANCE,positive
202:0,202:0:1,HARD_DISC#DESIGN_FEATURES,positive
202:0,202:0:2,LAPTOP#USABILITY,positive
202:1,202:1:0,LAPTOP#USABILITY,positive
202:3,202:3:0,LAPTOP#QUALITY,positive
202:4,202:4:0,COMPANY#GENERAL,positive
69:0,69:0:0,LAPTOP#GENERAL,positive
69:2,69:2:0,LAPTOP#OPERATION_PERFORMANCE,positive
69:2,69:2:1,MEMORY#DESIGN_FEATURES,positive
69:3,69:3:0,LAPTOP#OPERATION_PERFORMANCE,positive
69:4,69:4:0,SOFTWARE#OPERATION_PERFORMANCE,positive
69:4,69:4:1,SOFTWARE#USABILITY,positive
69:5,69:5:0,LAPTOP#GENERAL,positive
69:6,69:6:0,LAPTOP#USABILITY,positive
69:7,69:7:0,KEYBOARD#DESIGN_FEATURES,positive
69:7,69:7:1,KEYBOARD#USABILITY,positive
69:8,69:8:0,SUPPORT#QUALITY,positive
69:9,69:9:0,COMPANY#GENERAL,positive
56:0,56:0:0,LAPTOP#MISCELLANEOUS,positive
56:0,56:0:1,LAPTOP#USABILITY,positive
56:1,56:1:0,KEYBOARD#GENERAL,positive
56:1,56:1:1,KEYBOARD#QUALITY,negative
56:2,56:2:0,BATTERY#OPERATION_PERFORMANCE,neutral
56:2,56:2:1,LAPTOP#GENERAL,positive
56:2,56:2:2,LAPTOP#PRICE,neutral
56:2,56:2:3,COMPANY#GENERAL,neutral
43:0,43:0:0,LAPTOP#GENERAL,negative
43:1,43:1:0,LAPTOP#QUALITY,negative
43:1,43:1:1,LAPTOP#OPERATION_PERFORMANCE,negative
43:2,43:2:0,BATTERY#OPERATION_PERFORMANCE,negative
43:2,43:2:1,LAPTOP#QUALITY,negative
43:2,43:2:2,SOFTWARE#OPERATION_PERFORMANCE,negative
43:3,43:3:0,LAPTOP#GENERAL,negative
283:0,283:0:0,DISPLAY#GENERAL,positive
283:0,283:0:1,BATTERY#OPERATION_PERFORMANCE,positive
283:1,283:1:0,LAPTOP#QUALITY,positive
283:2,283:2:0,LAPTOP#GENERAL,positive
283:2,283:2:1,LAPTOP#PRICE,neutral
283:3,283:3:0,MULTIMEDIA_DEVICES#QUALITY,neutral
166:2,166:2:0,LAPTOP#OPERATION_PERFORMANCE,positive
166:3,166:3:0,LAPTOP#OPERATION_PERFORMANCE,positive
166:4,166:4:0,LAPTOP#QUALITY,positive
166:5,166:5:0,LAPTOP#QUALITY,positive
166:6,166:6:0,SUPPORT#QUALITY,positive
166:7,166:7:0,LAPTOP#USABILITY,positive
166:8,166:8:0,LAPTOP#GENERAL,positive
166:9,166:9:0,SOFTWARE#GENERAL,positive
166:9,166:9:1,SOFTWARE#DESIGN_FEATURES,positive
166:11,166:11:0,SOFTWARE#USABILITY,positive
166:13,166:13:0,LAPTOP#GENERAL,positive
166:13,166:13:1,LAPTOP#OPERATION_PERFORMANCE,positive
166:13,166:13:2,LAPTOP#DESIGN_FEATURES,positive
166:13,166:13:3,KEYBOARD#DESIGN_FEATURES,positive
166:13,166:13:4,MOUSE#USABILITY,positive
166:14,166:14:0,LAPTOP#PRICE,neutral
166:14,166:14:1,LAPTOP#GENERAL,positive
38:2,38:2:0,LAPTOP#GENERAL,positive
38:3,38:3:0,LAPTOP#OPERATION_PERFORMANCE,positive
38:4,38:4:0,SOFTWARE#OPERATION_PERFORMANCE,positive
38:5,38:5:0,LAPTOP#OPERATION_PERFORMANCE,positive
38:5,38:5:1,LAPTOP#GENERAL,positive
39:2,39:2:0,COMPANY#GENERAL,positive
39:3,39:3:0,LAPTOP#GENERAL,positive
39:5,39:5:0,MOUSE#USABILITY,positive
39:5,39:5:1,MOUSE#OPERATION_PERFORMANCE,positive
39:6,39:6:0,MOUSE#OPERATION_PERFORMANCE,positive
39:6,39:6:1,MOUSE#USABILITY,positive
39:8,39:8:0,SOFTWARE#GENERAL,positive
39:8,39:8:1,LAPTOP#OPERATION_PERFORMANCE,positive
39:11,39:11:0,LAPTOP#GENERAL,positive
39:11,39:11:1,LAPTOP#PRICE,neutral
39:11,39:11:2,LAPTOP#QUALITY,positive
189:0,189:0:0,LAPTOP#GENERAL,positive
189:1,189:1:0,LAPTOP#GENERAL,positive
189:2,189:2:0,LAPTOP#GENERAL,positive
189:3,189:3:0,LAPTOP#GENERAL,positive
189:4,189:4:0,LAPTOP#GENERAL,positive
189:5,189:5:0,LAPTOP#GENERAL,positive
189:6,189:6:0,LAPTOP#OPERATION_PERFORMANCE,positive
189:7,189:7:0,LAPTOP#GENERAL,positive
189:8,189:8:0,LAPTOP#DESIGN_FEATURES,negative
189:9,189:9:0,LAPTOP#GENERAL,positive
189:9,189:9:1,LAPTOP#DESIGN_FEATURES,negative
189:10,189:10:0,LAPTOP#QUALITY,neutral
189:11,189:11:0,LAPTOP#QUALITY,neutral
189:14,189:14:0,LAPTOP#PRICE,positive
189:15,189:15:0,LAPTOP#DESIGN_FEATURES,positive
189:16,189:16:0,GRAPHICS#QUALITY,positive
189:17,189:17:0,GRAPHICS#QUALITY,positive
189:18,189:18:0,LAPTOP#USABILITY,positive
189:19,189:19:0,LAPTOP#USABILITY,positive
189:21,189:21:0,LAPTOP#GENERAL,positive
114:0,114:0:0,LAPTOP#QUALITY,negative
114:1,114:1:0,LAPTOP#QUALITY,negative
114:2,114:2:0,SUPPORT#QUALITY,negative
114:4,114:4:0,SUPPORT#QUALITY,negative
114:5,114:5:0,SUPPORT#QUALITY,negative
114:6,114:6:0,COMPANY#GENERAL,negative
368:1,368:1:0,LAPTOP#GENERAL,positive
368:1,368:1:1,LAPTOP#PRICE,neutral
269:0,269:0:0,LAPTOP#OPERATION_PERFORMANCE,positive
269:0,269:0:1,LAPTOP#DESIGN_FEATURES,neutral
269:1,269:1:0,LAPTOP#GENERAL,positive
269:1,269:1:1,LAPTOP#MISCELLANEOUS,positive
269:2,269:2:0,LAPTOP#DESIGN_FEATURES,neutral
269:2,269:2:1,LAPTOP#OPERATION_PERFORMANCE,positive
269:3,269:3:0,LAPTOP#DESIGN_FEATURES,neutral
269:4,269:4:0,LAPTOP#DESIGN_FEATURES,positive
269:5,269:5:0,LAPTOP#DESIGN_FEATURES,positive
269:5,269:5:1,LAPTOP#PORTABILITY,positive
269:5,269:5:2,LAPTOP#USABILITY,positive
269:6,269:6:0,LAPTOP#DESIGN_FEATURES,positive
269:7,269:7:0,LAPTOP#DESIGN_FEATURES,neutral
269:7,269:7:1,LAPTOP#PORTABILITY,positive
269:8,269:8:0,LAPTOP#GENERAL,positive
269:8,269:8:1,LAPTOP#MISCELLANEOUS,neutral
246:1,246:1:0,LAPTOP#OPERATION_PERFORMANCE,positive
246:1,246:1:1,LAPTOP#USABILITY,positive
246:1,246:1:2,SOFTWARE#GENERAL,positive
246:1,246:1:3,LAPTOP#QUALITY,positive
246:2,246:2:0,LAPTOP#QUALITY,positive
246:4,246:4:0,SUPPORT#QUALITY,positive
246:5,246:5:0,LAPTOP#QUALITY,positive
