sid,id,target,category,polarity,from,to
1134:2,1134:2:0,cheescake,FOOD#QUALITY,neutral,36,45
1134:2,1134:2:1,aşkı memnu,FOOD#QUALITY,neutral,10,20
1134:3,1134:3:0,malzeme,FOOD#QUALITY,negative,31,38
1134:4,1134:4:0,tatlılarına,FOOD#QUALITY,negative,33,44
1134:5,1134:5:0,işletmenin,RESTAURANT#GENERAL,negative,45,55
1134:6,1134:6:0,manzaraya,AMBIENCE#GENERAL,positive,36,45
1134:6,1134:6:1,yemekleri,FOOD#QUALITY,negative,56,65
1135:0,1135:0:0,anzarasi,AMBIENCE#GENERAL,positive,0,8
1135:1,1135:1:0,manzarasina,AMBIENCE#GENERAL,positive,44,55
1135:2,1135:2:0,yemek,FOOD#QUALITY,negative,17,22
1135:3,1135:3:0,Pastalari,FOOD#QUALITY,negative,0,9
1135:4,1135:4:0,yer kapmak,SERVICE#GENERAL,negative,46,56
1136:0,1136:0:0,Servis,SERVICE#GENERAL,negative,0,6
1136:1,1136:1:0,"Çatal, bıçak",SERVICE#GENERAL,negative,0,12
1136:1,1136:1:1,cevizli baklavası,FOOD#QUALITY,negative,20,37
1136:2,1136:2:0,baklava,FOOD#QUALITY,negative,7,14
1136:3,1136:3:0,Fıstıklı tatlılar,FOOD#QUALITY,neutral,0,17
1137:0,1137:0:0,cafe,RESTAURANT#GENERAL,positive,29,33
1137:2,1137:2:0,caylardan,DRINKS#QUALITY,positive,20,29
1137:3,1137:3:0,NULL,RESTAURANT#GENERAL,positive,0,0
1137:3,1137:3:1,Fiyatlar,RESTAURANT#PRICES,negative,0,8
1137:4,1137:4:0,Dekorasyonu,AMBIENCE#GENERAL,positive,0,11
1137:5,1137:5:0,koltuklari,AMBIENCE#GENERAL,positive,10,20
1137:6,1137:6:0,cay,DRINKS#QUALITY,positive,26,29
1137:6,1137:6:1,NULL,AMBIENCE#GENERAL,positive,0,0
1137:8,1137:8:0,Buzlu cay,DRINKS#QUALITY,positive,0,9
1137:9,1137:9:0,Seker orani,DRINKS#QUALITY,positive,0,11
1137:10,1137:10:0,Cin cayi,DRINKS#QUALITY,positive,0,8
1137:11,1137:11:0,Kavun aromasinin,DRINKS#QUALITY,positive,0,16
1138:0,1138:0:0,Uzunlar Kebap,RESTAURANT#GENERAL,positive,57,70
1138:0,1138:0:1,Fiyat,RESTAURANT#PRICES,positive,0,5
1138:1,1138:1:0,NULL,RESTAURANT#GENERAL,positive,0,0
1138:2,1138:2:0,gidilebilir,RESTAURANT#GENERAL,positive,28,39
1139:0,1139:0:0,yer,RESTAURANT#GENERAL,negative,11,14
1139:0,1139:0:1,sıra,SERVICE#GENERAL,negative,55,59
1139:1,1139:1:0,NULL,RESTAURANT#GENERAL,negative,0,0
1139:2,1139:2:0,NULL,RESTAURANT#GENERAL,negative,0,0
1140:1,1140:1:0,hersey,FOOD#QUALITY,positive,24,30
1140:2,1140:2:0,acik bufe sabah kahvaltisi,FOOD#QUALITY,positive,10,36
1141:0,1141:0:0,konumu,AMBIENCE#GENERAL,positive,49,55
1141:0,1141:0:1,servis,SERVICE#GENERAL,positive,34,40
1141:0,1141:0:2,kahvalti,FOOD#QUALITY,neutral,13,21
1141:0,1141:0:3,ortam,AMBIENCE#GENERAL,positive,28,33
1141:1,1141:1:0,servis elemani,SERVICE#GENERAL,positive,10,24
1141:1,1141:1:1,ilgilenmesi,SERVICE#GENERAL,positive,101,112
1141:2,1141:2:0,cafelerden,RESTAURANT#GENERAL,positive,30,40
1142:0,1142:0:0,Geniş bahçesi ve terası,AMBIENCE#GENERAL,positive,0,23
1142:0,1142:0:1,mekan,AMBIENCE#GENERAL,positive,123,128
1143:0,1143:0:0,Ulasim,LOCATION#GENERAL,positive,0,6
1143:1,1143:1:0,Otoparki,LOCATION#GENERAL,neutral,0,8
1143:2,1143:2:0,Cevre duzenlemesi,AMBIENCE#GENERAL,positive,0,17
1143:3,1143:3:0,"Etler , meze, salata",FOOD#QUALITY,positive,0,20
1143:3,1143:3:1,patates kizartmasi,FOOD#QUALITY,positive,24,42
1143:4,1143:4:0,NULL,FOOD#QUALITY,positive,0,0
1144:0,1144:0:0,NULL,RESTAURANT#GENERAL,neutral,0,0
1144:2,1144:2:0,NULL,RESTAURANT#GENERAL,negative,0,0
1144:3,1144:3:0,NULL,RESTAURANT#GENERAL,negative,0,0
1145:0,1145:0:0,NULL,FOOD#QUALITY,neutral,0,0
1145:1,1145:1:0,yer,AMBIENCE#GENERAL,positive,38,41
1145:1,1145:1:1,kebap,FOOD#QUALITY,neutral,17,22
1145:2,1145:2:0,NULL,RESTAURANT#GENERAL,neutral,0,0
1146:0,1146:0:0,Ozel gun yemeklerinizi,RESTAURANT#GENERAL,positive,0,22
1146:1,1146:1:0,ev yapimi sufleyi,FOOD#QUALITY,positive,22,39
1146:1,1146:1:1,Kulbasti,FOOD#QUALITY,positive,0,8
1146:2,1146:2:0,jest,SERVICE#GENERAL,positive,97,101
1146:2,1146:2:1,sampanya ikramlari,DRINKS#STYLE_OPTIONS,positive,58,76
1147:0,1147:0:0,Yemek servisi,SERVICE#GENERAL,positive,0,13
1147:0,1147:0:1,lezzeti,FOOD#QUALITY,positive,17,24
1147:1,1147:1:0,Servis Süreleri,SERVICE#GENERAL,negative,0,15
1147:1,1147:1:1,fiyatlar,RESTAURANT#PRICES,negative,86,94
1147:2,1147:2:0,menu fiyatları,RESTAURANT#PRICES,negative,14,28
1148:0,1148:0:0,Çikolatalı baklavasına,FOOD#QUALITY,positive,0,22
1148:1,1148:1:0,tatlılarının kalitesi ve lezzeti,FOOD#QUALITY,positive,12,44
1148:2,1148:2:0,Güllüoğlu,RESTAURANT#GENERAL,positive,0,9
1149:0,1149:0:0,etin,FOOD#QUALITY,positive,7,11
1149:1,1149:1:0,Etleri,FOOD#QUALITY,positive,3,9
1149:2,1149:2:0,Nusret'inki,FOOD#QUALITY,positive,51,62
1149:3,1149:3:0,yemek,FOOD#QUALITY,positive,9,14
1150:0,1150:0:0,börek ve tavuk parçaları,FOOD#QUALITY,positive,32,56
1150:0,1150:0:1,Jumbo combo ve kola,FOOD#QUALITY,neutral,0,19
1150:1,1150:1:0,Sosları,FOOD#QUALITY,negative,0,7
1150:1,1150:1:1,soğan halkalarının tadı,FOOD#QUALITY,positive,20,43
1150:2,1150:2:0,Nachos,FOOD#QUALITY,positive,0,6
1150:3,1150:3:0,NULL,AMBIENCE#GENERAL,positive,0,0
1150:4,1150:4:0,wifi,SERVICE#GENERAL,negative,34,38
1150:5,1150:5:0,Servis,SERVICE#GENERAL,positive,0,6
1150:5,1150:5:1,çalışanları,SERVICE#GENERAL,positive,16,27
1150:6,1150:6:0,hard rock,AMBIENCE#GENERAL,negative,28,37
1150:6,1150:6:1,cafe,RESTAURANT#GENERAL,positive,10,14
1151:0,1151:0:0,yer,RESTAURANT#GENERAL,negative,36,39
1151:1,1151:1:0,yer,RESTAURANT#GENERAL,negative,102,105
1151:1,1151:1:1,yer,RESTAURANT#PRICES,negative,102,105
1152:0,1152:0:0,manzara,AMBIENCE#GENERAL,negative,174,181
1152:0,1152:0:1,kebaplar,FOOD#QUALITY,negative,100,108
1152:0,1152:0:2,lezzette,FOOD#QUALITY,negative,298,306
1152:0,1152:0:3,NULL,RESTAURANT#GENERAL,negative,0,0
1152:0,1152:0:4,garsonlar,SERVICE#GENERAL,negative,76,85
1152:0,1152:0:5,göztepe subesi,SERVICE#GENERAL,positive,362,376
1153:0,1153:0:0,yer,AMBIENCE#GENERAL,positive,135,138
1153:1,1153:1:0,Bahçesindeki kedilerinin,AMBIENCE#GENERAL,positive,0,24
1153:2,1153:2:0,fiyat,FOOD#PRICES,negative,61,66
1153:2,1153:2:1,siparisin,SERVICE#GENERAL,negative,10,19
1154:0,1154:0:0,NULL,RESTAURANT#GENERAL,negative,0,0
1154:0,1154:0:1,malzemeyi,FOOD#STYLE_OPTIONS,negative,41,50
1154:1,1154:1:0,fıstığı,FOOD#STYLE_OPTIONS,negative,10,17
1154:2,1154:2:0,baklavaların,FOOD#QUALITY,negative,13,25
1154:3,1154:3:0,Su böreği,FOOD#QUALITY,negative,0,9
1154:4,1154:4:0,NULL,AMBIENCE#GENERAL,negative,0,0
1155:0,1155:0:0,tatlar,FOOD#QUALITY,neutral,20,26
1155:0,1155:0:1,mekan,AMBIENCE#GENERAL,neutral,7,12
1155:1,1155:1:0,NULL,RESTAURANT#GENERAL,negative,0,0
1155:2,1155:2:0,meze,FOOD#QUALITY,negative,45,49
1155:3,1155:3:0,lezzetler,FOOD#QUALITY,neutral,8,17
1155:4,1155:4:0,Burda,RESTAURANT#GENERAL,neutral,0,5
1156:0,1156:0:0,mekanlardan,RESTAURANT#GENERAL,positive,47,58
1156:1,1156:1:0,Bahçesi,AMBIENCE#GENERAL,positive,0,7
1156:2,1156:2:0,host ediyorlar,SERVICE#GENERAL,positive,24,38
1156:3,1156:3:0,Canyon Road,FOOD#QUALITY,positive,0,11
1156:3,1156:3:1,Big Burger,FOOD#QUALITY,positive,15,25
1157:3,1157:3:0,NULL,AMBIENCE#GENERAL,negative,0,0
1158:0,1158:0:0,mekan,AMBIENCE#GENERAL,positive,155,160
1158:0,1158:0:1,Konum,LOCATION#GENERAL,positive,21,26
1158:1,1158:1:0,yemekler,FOOD#QUALITY,positive,24,32
1158:1,1158:1:1,sunum,SERVICE#GENERAL,positive,44,49
1159:0,1159:0:0,manzara,AMBIENCE#GENERAL,positive,6,13
1159:0,1159:0:1,Otagtepe'nin manzarasi,AMBIENCE#GENERAL,positive,31,53
1159:0,1159:0:2,yemek,FOOD#QUALITY,negative,123,128
1159:0,1159:0:3,menü,FOOD#STYLE_OPTIONS,negative,24,28
1159:1,1159:1:0,Hizmet kalitesi,SERVICE#GENERAL,negative,0,15
1160:0,1160:0:0,Deniz mahsullü pizzası,FOOD#QUALITY,negative,0,22
1160:1,1160:1:0,"hamburger, wrap, sandviç",AMBIENCE#GENERAL,neutral,15,39
1160:2,1160:2:0,rezervasyon,SERVICE#GENERAL,negative,7,18
1161:1,1161:1:0,Fırında makarnasını,FOOD#QUALITY,negative,0,19
1162:0,1162:0:0,maç ücreti,RESTAURANT#PRICES,negative,54,64
1162:1,1162:1:0,NULL,RESTAURANT#GENERAL,negative,0,0
1163:0,1163:0:0,mekanim,RESTAURANT#GENERAL,positive,23,30
1163:0,1163:0:1,yesil mercimek corbasi,FOOD#QUALITY,positive,115,137
1163:0,1163:0:2,kestanesi suflesi,FOOD#QUALITY,positive,139,156
1163:0,1163:0:3,balli tavuk salata,FOOD#QUALITY,positive,94,112
1163:0,1163:0:4,fresh meyve sulari,DRINKS#QUALITY,positive,181,199
1163:0,1163:0:5,bogazin gobeginde,AMBIENCE#GENERAL,positive,215,232
1163:0,1163:0:6,isletmecisini,SERVICE#GENERAL,positive,64,77
1164:0,1164:0:0,fiyata,RESTAURANT#PRICES,positive,58,64
1164:0,1164:0:1,bulunan,LOCATION#GENERAL,neutral,27,34
1164:0,1164:0:2,manzarasına,AMBIENCE#GENERAL,positive,35,46
1164:1,1164:1:0,semaver çayını,DRINKS#QUALITY,positive,34,48
1165:0,1165:0:0,bahçesi,AMBIENCE#GENERAL,positive,16,23
1165:1,1165:1:0,yemekleri,FOOD#QUALITY,positive,0,9
1165:1,1165:1:1,çalışanlar,SERVICE#GENERAL,positive,36,46
1165:1,1165:1:2,servis,SERVICE#GENERAL,positive,20,26
1165:2,1165:2:0,iç dekorasyonu,AMBIENCE#GENERAL,positive,0,14
1165:3,1165:3:0,müzikler,AMBIENCE#GENERAL,positive,0,8
1166:0,1166:0:0,brunch,FOOD#STYLE_OPTIONS,negative,29,35
1166:1,1166:1:0,Kahvaltısını,FOOD#STYLE_OPTIONS,positive,0,12
1166:2,1166:2:0,yer,RESTAURANT#GENERAL,positive,41,44
1166:3,1166:3:0,Manzarasına,AMBIENCE#GENERAL,positive,0,11
1166:4,1166:4:0,fiyatları,RESTAURANT#PRICES,negative,24,33
1166:5,1166:5:0,yemekler,FOOD#QUALITY,positive,18,26
1166:5,1166:5:1,Garsonlar,SERVICE#GENERAL,positive,0,9
1167:0,1167:0:0,balıkçısı,RESTAURANT#GENERAL,positive,16,25
1167:1,1167:1:0,kalitesi,RESTAURANT#GENERAL,negative,15,23
1167:2,1167:2:0,yerdi,RESTAURANT#GENERAL,negative,89,94
1167:3,1167:3:0,serviste,SERVICE#GENERAL,negative,37,45
1167:3,1167:3:1,kalitesinde,RESTAURANT#GENERAL,negative,22,33
1168:0,1168:0:0,Tatlilari,FOOD#QUALITY,positive,0,9
1168:1,1168:1:0,Manzarasi,AMBIENCE#GENERAL,positive,0,9
1169:0,1169:0:0,alternatif,RESTAURANT#GENERAL,positive,40,50
1169:2,1169:2:0,Ev yemeklerini,FOOD#PRICES,negative,0,14
1170:0,1170:0:0,yer,AMBIENCE#GENERAL,positive,33,36
1170:1,1170:1:0,Yemekleri,FOOD#QUALITY,positive,0,9
1170:2,1170:2:0,Görselliğe,AMBIENCE#GENERAL,negative,0,10
1170:3,1170:3:0,hizmet,SERVICE#GENERAL,positive,4,10
1171:0,1171:0:0,kofte,FOOD#QUALITY,positive,37,42
1171:1,1171:1:0,hamburgerde,FOOD#QUALITY,positive,0,11
1171:2,1171:2:0,roka salatası,FOOD#QUALITY,positive,0,13
1171:2,1171:2:1,Güveçte mantarda,FOOD#QUALITY,positive,14,30
1171:3,1171:3:0,NULL,RESTAURANT#GENERAL,positive,0,0
1172:0,1172:0:0,mekanlardan,RESTAURANT#GENERAL,positive,38,49
1172:1,1172:1:0,Dizaynı,AMBIENCE#GENERAL,positive,0,7
1172:2,1172:2:0,NULL,AMBIENCE#GENERAL,positive,0,0
1172:3,1172:3:0,mekan,RESTAURANT#GENERAL,positive,74,79
1172:4,1172:4:0,Yemek menüsü,FOOD#STYLE_OPTIONS,negative,0,12
1172:5,1172:5:0,Fiyatlar,RESTAURANT#PRICES,positive,0,8
1173:0,1173:0:0,Quattro Stagioni ve Orto'yu,FOOD#QUALITY,negative,0,27
1173:1,1173:1:0,Pizzalarından,FOOD#QUALITY,negative,0,13
1173:1,1173:1:1,tiramusu,FOOD#QUALITY,positive,21,29
1173:2,1173:2:0,maketi,AMBIENCE#GENERAL,positive,33,39
1174:0,1174:0:0,etler,AMBIENCE#GENERAL,negative,89,94
1174:0,1174:0:1,adana kebabi,FOOD#QUALITY,neutral,118,130
1174:0,1174:0:2,mezeler,FOOD#QUALITY,negative,63,70
1174:0,1174:0:3,servis,SERVICE#GENERAL,negative,17,23
1175:0,1175:0:0,NULL,RESTAURANT#GENERAL,neutral,0,0
1175:1,1175:1:0,Ambiansi,AMBIENCE#GENERAL,positive,2,10
1175:2,1175:2:0,fajita,FOOD#QUALITY,negative,52,58
1175:2,1175:2:1,Yemekleri,FOOD#QUALITY,negative,0,9
1175:2,1175:2:2,burgerler,FOOD#QUALITY,negative,31,40
1175:3,1175:3:0,servis,SERVICE#GENERAL,negative,37,43
1176:0,1176:0:0,yemek,FOOD#QUALITY,positive,11,16
1176:1,1176:1:0,NULL,RESTAURANT#GENERAL,positive,0,0
1176:2,1176:2:0,Servis,SERVICE#GENERAL,positive,0,6
1176:2,1176:2:1,mekan dekorasyonu,AMBIENCE#GENERAL,positive,21,38
1177:0,1177:0:0,servis,SERVICE#GENERAL,negative,21,27
1177:0,1177:0:1,Manzara,AMBIENCE#GENERAL,positive,0,7
1177:1,1177:1:0,Peynirli omlet ve menemen,FOOD#QUALITY,positive,0,25
1177:1,1177:1:1,patates kizartmasi,FOOD#QUALITY,negative,42,60
1177:2,1177:2:0,kahveler,DRINKS#QUALITY,negative,6,14
1178:0,1178:0:0,NULL,RESTAURANT#GENERAL,negative,0,0
1178:1,1178:1:0,patates kizartmasi,FOOD#QUALITY,negative,10,28
1178:1,1178:1:1,patatesler,FOOD#STYLE_OPTIONS,negative,122,132
1178:2,1178:2:0,Domates/salatalik sögüs,FOOD#QUALITY,negative,0,23
1178:3,1178:3:0,Etrafta,AMBIENCE#GENERAL,negative,0,7
1178:4,1178:4:0,döner,FOOD#QUALITY,neutral,21,26
1178:4,1178:4:1,NULL,RESTAURANT#GENERAL,negative,0,0
1179:0,1179:0:0,müzik,AMBIENCE#GENERAL,positive,251,256
1179:0,1179:0:1,mezeyi,FOOD#QUALITY,positive,37,43
1179:0,1179:0:2,yemekler,FOOD#QUALITY,positive,239,247
1179:0,1179:0:3,mekan,RESTAURANT#GENERAL,positive,19,24
1179:0,1179:0:4,fiyatlar,RESTAURANT#PRICES,negative,70,78
1179:0,1179:0:5,ortam,AMBIENCE#GENERAL,positive,233,238
1180:0,1180:0:0,NULL,FOOD#QUALITY,neutral,0,0
1180:0,1180:0:1,nadir güllüoglunun yeri,LOCATION#GENERAL,positive,0,23
1180:0,1180:0:2,lezzet,FOOD#QUALITY,positive,46,52
1180:0,1180:0:3,fistikli baklava,FOOD#QUALITY,positive,148,164
1181:1,1181:1:0,Mekanın içine,AMBIENCE#GENERAL,positive,0,13
1181:2,1181:2:0,yenilen her şey,FOOD#QUALITY,positive,42,57
1181:2,1181:2:1,servis,SERVICE#GENERAL,positive,29,35
1181:3,1181:3:0,Pastırmalı yumurta,FOOD#QUALITY,positive,0,18
1182:0,1182:0:0,kapalı alanında,AMBIENCE#GENERAL,negative,91,106
1182:0,1182:0:1,hesap,RESTAURANT#PRICES,negative,39,44
1182:1,1182:1:0,fix menü,AMBIENCE#GENERAL,negative,94,102
1182:1,1182:1:1,Mezeler,FOOD#QUALITY,positive,0,7
1182:1,1182:1:2,Mezeler,FOOD#STYLE_OPTIONS,positive,0,7
1182:1,1182:1:3,metrelik kebabı,FOOD#QUALITY,positive,33,48
1182:2,1182:2:0,istediğini,FOOD#STYLE_OPTIONS,negative,12,22
1183:0,1183:0:0,mantısı ficcini zeytinyağlı mezgiti,FOOD#QUALITY,positive,0,35
1183:1,1183:1:0,NULL,SERVICE#GENERAL,negative,0,0
1183:2,1183:2:0,garsonu,SERVICE#GENERAL,negative,18,25
1183:2,1183:2:1,yerdi,RESTAURANT#GENERAL,positive,44,49
1184:0,1184:0:0,kebap,FOOD#QUALITY,positive,19,24
1184:0,1184:0:1,yerlerden,AMBIENCE#GENERAL,positive,56,65
1184:1,1184:1:0,ara sicaklari,FOOD#QUALITY,positive,23,36
1184:1,1184:1:1,Yemekleri,FOOD#QUALITY,positive,0,9
1184:2,1184:2:0,Servis,SERVICE#GENERAL,positive,0,6
1184:3,1184:3:0,Calisanlar,SERVICE#GENERAL,positive,0,10
1185:0,1185:0:0,Cerkez yemekleri,FOOD#QUALITY,positive,0,16
1185:1,1185:1:0,mantisini,FOOD#QUALITY,positive,10,19
1185:1,1185:1:1,mezeleri,FOOD#QUALITY,positive,37,45
1185:2,1185:2:0,calisanlarin muamelesinden,SERVICE#GENERAL,negative,22,48
1186:0,1186:0:0,Mekan dekorasyonu,AMBIENCE#GENERAL,positive,0,17
1186:1,1186:1:0,Mezeler,FOOD#QUALITY,positive,0,7
1186:1,1186:1:1,Mezeler,FOOD#STYLE_OPTIONS,positive,0,7
1186:2,1186:2:0,balıklara,FOOD#QUALITY,negative,6,15
1186:3,1186:3:0,çiftlik balığı,FOOD#QUALITY,negative,9,23
1186:4,1186:4:0,ana yemek,FOOD#QUALITY,negative,18,27
1186:5,1186:5:0,Fiyatlar,RESTAURANT#PRICES,neutral,0,8
1187:0,1187:0:0,Etler,FOOD#QUALITY,positive,0,5
1188:0,1188:0:0,Penne siciliano,FOOD#QUALITY,positive,0,15
1188:0,1188:0:1,yagindan,FOOD#QUALITY,negative,47,55
1188:1,1188:1:0,begendili tavuk,FOOD#QUALITY,negative,10,25
1188:2,1188:2:0,yemekler,FOOD#QUALITY,negative,22,30
1188:2,1188:2:1,"Servis, ilgi",SERVICE#GENERAL,positive,0,12
1189:0,1189:0:0,sahanda yumurta,FOOD#QUALITY,positive,15,30
1189:1,1189:1:0,Yumurtanın,FOOD#QUALITY,positive,0,10
1189:3,1189:3:0,ayranı,DRINKS#QUALITY,positive,52,58
1189:3,1189:3:1,Kavurmalı,FOOD#QUALITY,positive,0,9
1190:0,1190:0:0,Yemekleri,FOOD#QUALITY,neutral,0,9
1190:0,1190:0:1,kapida bekleyen kisi,SERVICE#GENERAL,negative,36,56
1190:1,1190:1:0,garson,SERVICE#GENERAL,negative,11,17
1191:0,1191:0:0,NULL,RESTAURANT#GENERAL,negative,0,0
1191:4,1191:4:0,fiyatlar,RESTAURANT#PRICES,negative,0,8
1191:5,1191:5:0,lezzete,FOOD#QUALITY,negative,6,13
1192:0,1192:0:0,lezzet,FOOD#QUALITY,positive,22,28
1192:0,1192:0:1,Konum,LOCATION#GENERAL,positive,0,5
1192:0,1192:0:2,servis,SERVICE#GENERAL,negative,56,62
1192:1,1192:1:0,NULL,RESTAURANT#GENERAL,negative,0,0
1193:0,1193:0:0,ev cafe,AMBIENCE#GENERAL,positive,29,36
1193:1,1193:1:0,Serpme kahvaltıların,FOOD#QUALITY,positive,0,20
1194:0,1194:0:0,paketlenmişti,SERVICE#GENERAL,positive,39,52
1194:1,1194:1:0,Malzemeden,FOOD#STYLE_OPTIONS,positive,0,10
1194:1,1194:1:1,etinin lezzeti,FOOD#QUALITY,positive,26,40
1195:0,1195:0:0,garson,SERVICE#GENERAL,negative,46,52
1195:1,1195:1:0,muamele,SERVICE#GENERAL,negative,21,28
1196:0,1196:0:0,çay veya kahve,DRINKS#QUALITY,positive,15,29
1196:0,1196:0:1,yer,AMBIENCE#GENERAL,positive,58,61
1196:1,1196:1:0,bogazin,AMBIENCE#GENERAL,positive,4,11
1196:1,1196:1:1,canli müzik,AMBIENCE#GENERAL,positive,109,120
1197:0,1197:0:0,Fiyatlari,RESTAURANT#PRICES,negative,0,9
1197:0,1197:0:1,mekan,RESTAURANT#GENERAL,positive,53,58
1197:1,1197:1:0,damla sakizi,FOOD#QUALITY,positive,35,47
1197:2,1197:2:0,Baslangiclarinin,FOOD#QUALITY,positive,0,16
1197:3,1197:3:0,sufleyi,FOOD#QUALITY,positive,13,20
1197:4,1197:4:0,NULL,RESTAURANT#GENERAL,positive,0,0
1197:5,1197:5:0,et,FOOD#STYLE_OPTIONS,negative,17,19
1198:0,1198:0:0,yemekleri,FOOD#QUALITY,positive,55,64
1198:1,1198:1:0,fiyatları,RESTAURANT#PRICES,negative,24,33
1198:1,1198:1:1,kredi kartı,SERVICE#GENERAL,negative,44,55
1198:2,1198:2:0,yemekleri,FOOD#QUALITY,positive,6,15
1198:3,1198:3:0,fırında sutlaci,FOOD#QUALITY,positive,32,47
1198:3,1198:3:1,irmik helvası,FOOD#QUALITY,positive,15,28
1199:0,1199:0:0,pizzacım,RESTAURANT#GENERAL,positive,31,39
1199:1,1199:1:0,pizzayı,FOOD#STYLE_OPTIONS,positive,19,26
1199:3,1199:3:0,pizzanın iki yarısını,FOOD#STYLE_OPTIONS,positive,31,52
1200:0,1200:0:0,Servis,SERVICE#GENERAL,negative,0,6
1200:0,1200:0:1,porsiyonlar,FOOD#STYLE_OPTIONS,negative,7,18
1200:1,1200:1:0,bahçesinin,AMBIENCE#GENERAL,positive,96,106
1201:0,1201:0:0,Turk kahvesının,DRINKS#QUALITY,negative,0,15
1201:1,1201:1:0,Kahveyı,DRINKS#QUALITY,negative,0,7
1201:2,1201:2:0,Yemekleri,FOOD#QUALITY,negative,0,9
1201:3,1201:3:0,NULL,RESTAURANT#GENERAL,negative,0,0
1202:0,1202:0:0,burayı,RESTAURANT#GENERAL,positive,24,30
1202:1,1202:1:0,Lynchburgleri,DRINKS#QUALITY,positive,0,13
1202:2,1202:2:0,Cin li kokteylleri,DRINKS#QUALITY,positive,0,18
1202:2,1202:2:1,jager mojito,DRINKS#QUALITY,negative,52,64
1202:3,1202:3:0,NULL,RESTAURANT#GENERAL,negative,0,0
1203:0,1203:0:0,80/90 tl hesap,RESTAURANT#PRICES,negative,46,60
1203:1,1203:1:0,personel,SERVICE#GENERAL,positive,54,62
1203:1,1203:1:1,Porsiyonlar,FOOD#STYLE_OPTIONS,negative,39,50
1203:1,1203:1:2,fiyatla,FOOD#PRICES,negative,15,22
1203:1,1203:1:3,Lezzet,FOOD#QUALITY,positive,0,6
1204:0,1204:0:0,Manzara,AMBIENCE#GENERAL,positive,0,7
1204:1,1204:1:0,mekan,AMBIENCE#GENERAL,negative,48,53
1204:2,1204:2:0,ortam,AMBIENCE#GENERAL,negative,45,50
1204:3,1204:3:0,yer,AMBIENCE#GENERAL,negative,21,24
1204:4,1204:4:0,ortamdan,AMBIENCE#GENERAL,negative,10,18
1204:5,1204:5:0,İthal peynir tabağındaki peynirler,FOOD#QUALITY,negative,0,34
1204:6,1204:6:0,fiyat,RESTAURANT#PRICES,negative,23,28
1205:0,1205:0:0,ortam,AMBIENCE#GENERAL,positive,5,10
1205:1,1205:1:0,Bahçesinde,AMBIENCE#GENERAL,positive,0,10
1205:2,1205:2:0,Kuzu sisleri ve lahmacunlari,FOOD#QUALITY,positive,0,28
1205:3,1205:3:0,Serviste,SERVICE#GENERAL,negative,0,8
1205:4,1205:4:0,garsonlar,SERVICE#GENERAL,negative,0,9
1206:0,1206:0:0,masalar,AMBIENCE#GENERAL,negative,142,149
1206:0,1206:0:1,calisanlar,SERVICE#GENERAL,positive,97,107
1206:0,1206:0:2,Kahvaltisi,FOOD#STYLE_OPTIONS,positive,0,10
1206:0,1206:0:3,fiyati,FOOD#PRICES,negative,62,68
1207:0,1207:0:0,konumu,LOCATION#GENERAL,positive,8,14
1207:0,1207:0:1,menüsü,FOOD#STYLE_OPTIONS,positive,24,30
1207:2,1207:2:0,pahalanmış,RESTAURANT#PRICES,negative,28,38
1207:3,1207:3:0,cajun tavuk,FOOD#QUALITY,positive,99,110
1207:3,1207:3:1,Yemeklerde,FOOD#QUALITY,neutral,0,10
1207:4,1207:4:0,mekan,RESTAURANT#GENERAL,neutral,38,43
1208:0,1208:0:0,Tuzla balıkçısının,RESTAURANT#GENERAL,positive,0,18
1208:1,1208:1:0,NULL,RESTAURANT#GENERAL,positive,0,0
1208:2,1208:2:0,dükkandan,AMBIENCE#GENERAL,positive,73,82
1208:2,1208:2:1,Fiyatları,RESTAURANT#PRICES,positive,0,9
1208:3,1208:3:0,lezzet,FOOD#QUALITY,negative,18,24
1208:5,1208:5:0,kalite,RESTAURANT#GENERAL,negative,29,35
1208:6,1208:6:0,lezzetine,FOOD#QUALITY,negative,22,31
1209:0,1209:0:0,mekan,LOCATION#GENERAL,positive,74,79
1209:1,1209:1:0,hizmetide,SERVICE#GENERAL,positive,13,22
1209:1,1209:1:1,pideleri,FOOD#QUALITY,positive,0,8
1209:1,1209:1:2,üst kat terası,AMBIENCE#GENERAL,positive,29,43
1210:0,1210:0:0,mekan,AMBIENCE#GENERAL,positive,59,64
1210:0,1210:0:1,menu,FOOD#STYLE_OPTIONS,positive,75,79
1210:1,1210:1:0,Fiyatlar,RESTAURANT#PRICES,neutral,0,8
1211:0,1211:0:0,Magnolia,FOOD#QUALITY,positive,34,42
1211:1,1211:1:0,tatliyi,FOOD#QUALITY,positive,18,25
1211:2,1211:2:0,"patlicanli,zeytinli penne",FOOD#QUALITY,positive,14,39
1211:3,1211:3:0,lasagne,FOOD#QUALITY,negative,10,17
1211:4,1211:4:0,Servisin,SERVICE#GENERAL,negative,0,8
1211:4,1211:4:1,siparis almaya gec geliyorlar,SERVICE#GENERAL,negative,30,59
1212:0,1212:0:0,num num,RESTAURANT#GENERAL,negative,11,18
1212:1,1212:1:0,Yemekler,FOOD#QUALITY,negative,0,8
1212:1,1212:1:1,menü,FOOD#STYLE_OPTIONS,positive,20,24
1212:1,1212:1:2,servis,SERVICE#GENERAL,positive,33,39
