sid,id,target,category,polarity,from,to
1561259:4,1561259:4:0,place,RESTAURANT#PRICES,negative,5,10
1561259:4,1561259:4:1,food,FOOD#QUALITY,positive,35,39
1561259:4,1561259:4:2,service,SERVICE#GENERAL,negative,61,68
1561259:5,1561259:5:0,NULL,RESTAURANT#GENERAL,negative,0,0
1572027:1,1572027:1:0,Amma,RESTAURANT#GENERAL,neutral,0,4
1572027:3,1572027:3:0,dishes,FOOD#QUALITY,negative,37,43
1572027:3,1572027:3:1,dishes,FOOD#PRICES,negative,37,43
1572027:4,1572027:4:0,NULL,RESTAURANT#GENERAL,negative,0,0
1572033:0,1572033:0:0,vegetarian dishes,FOOD#QUALITY,negative,31,48
1572033:0,1572033:0:1,non-veg selections,FOOD#QUALITY,positive,89,107
1572033:1,1572033:1:0,Decor,AMBIENCE#GENERAL,positive,0,5
1572033:1,1572033:1:1,service,SERVICE#GENERAL,negative,21,28
1572033:2,1572033:2:0,place,RESTAURANT#MISCELLANEOUS,neutral,5,10
1572033:4,1572033:4:0,food,FOOD#QUALITY,positive,18,22
1572033:5,1572033:5:0,sea bass,FOOD#QUALITY,positive,8,16
1572033:6,1572033:6:0,NULL,RESTAURANT#GENERAL,positive,0,0
1573534:0,1573534:0:0,Dal Bukhara,FOOD#QUALITY,positive,13,24
1573534:3,1573534:3:0,food,FOOD#QUALITY,positive,21,25
1573534:4,1573534:4:0,NULL,FOOD#QUALITY,positive,0,0
1573534:5,1573534:5:0,kababs,FOOD#QUALITY,positive,54,60
1573534:5,1573534:5:1,Dal Bukhara,FOOD#QUALITY,positive,8,19
1573534:7,1573534:7:0,NULL,RESTAURANT#GENERAL,positive,0,0
1573534:8,1573534:8:0,NULL,RESTAURANT#GENERAL,positive,0,0
1577714:1,1577714:1:0,Haru on Park S,RESTAURANT#GENERAL,negative,0,14
1577714:2,1577714:2:0,fish,FOOD#QUALITY,negative,4,8
1577714:2,1577714:2:1,rice,FOOD#QUALITY,negative,31,35
1577714:3,1577714:3:0,sushi,FOOD#QUALITY,negative,41,46
1577714:4,1577714:4:0,NULL,RESTAURANT#GENERAL,negative,0,0
1586174:0,1586174:0:0,sushi,FOOD#QUALITY,negative,19,24
1586174:2,1586174:2:0,restaurant,RESTAURANT#GENERAL,negative,18,28
1586174:3,1586174:3:0,all-u-can-eat sushi,FOOD#QUALITY,negative,4,23
1586174:4,1586174:4:0,menu,FOOD#STYLE_OPTIONS,negative,8,12
1586174:4,1586174:4:1,ingredients,FOOD#QUALITY,negative,26,37
1586174:4,1586174:4:2,fish,FOOD#STYLE_OPTIONS,negative,53,57
1586174:4,1586174:4:3,rice,FOOD#STYLE_OPTIONS,negative,70,74
1586174:5,1586174:5:0,soy sauce,FOOD#QUALITY,negative,56,65
1586174:5,1586174:5:1,rice,FOOD#QUALITY,negative,108,112
1586174:6,1586174:6:0,waitstaffs,SERVICE#GENERAL,positive,4,14
1586174:7,1586174:7:0,NULL,RESTAURANT#GENERAL,negative,0,0
1603698:0,1603698:0:0,Roth's,RESTAURANT#GENERAL,negative,15,21
1603698:2,1603698:2:0,service,SERVICE#GENERAL,negative,48,55
1603698:3,1603698:3:0,NULL,SERVICE#GENERAL,negative,0,0
1603698:4,1603698:4:0,NULL,SERVICE#GENERAL,negative,0,0
1603698:5,1603698:5:0,dinner,FOOD#QUALITY,negative,4,10
1603698:6,1603698:6:0,eggs benedict,FOOD#QUALITY,negative,12,25
1606837:0,1606837:0:0,NULL,RESTAURANT#GENERAL,positive,0,0
1606837:1,1606837:1:0,meal,FOOD#QUALITY,positive,50,54
1606837:1,1606837:1:1,room,AMBIENCE#GENERAL,positive,70,74
1606837:1,1606837:1:2,NULL,LOCATION#GENERAL,positive,0,0
1606837:2,1606837:2:0,service,SERVICE#GENERAL,positive,4,11
1606837:3,1606837:3:0,NULL,RESTAURANT#GENERAL,positive,0,0
1609375:0,1609375:0:0,Planet Thai,RESTAURANT#GENERAL,positive,0,11
1609375:1,1609375:1:0,food,FOOD#QUALITY,positive,12,16
1609375:1,1609375:1:1,drinks,DRINKS#QUALITY,positive,18,24
1609375:1,1609375:1:2,atmosphere,AMBIENCE#GENERAL,positive,30,40
1609375:2,1609375:2:0,svc,SERVICE#GENERAL,negative,4,7
1609375:2,1609375:2:1,restaurant,RESTAURANT#GENERAL,positive,79,89
1609375:3,1609375:3:0,Pad Thai,FOOD#QUALITY,positive,8,16
1609375:3,1609375:3:1,NULL,RESTAURANT#PRICES,positive,0,0
1609375:4,1609375:4:0,portions,FOOD#STYLE_OPTIONS,positive,42,50
1609375:4,1609375:4:1,food,FOOD#QUALITY,positive,68,72
1609375:4,1609375:4:2,NULL,RESTAURANT#PRICES,positive,0,0
1611489:0,1611489:0:0,NULL,SERVICE#GENERAL,negative,0,0
1611489:1,1611489:1:0,sandwiches,FOOD#STYLE_OPTIONS,negative,10,20
1611489:1,1611489:1:1,sandwiches,FOOD#PRICES,negative,10,20
1611489:2,1611489:2:0,NULL,RESTAURANT#GENERAL,negative,0,0
1611489:2,1611489:2:1,NULL,RESTAURANT#PRICES,negative,0,0
1611489:3,1611489:3:0,atmosphere,AMBIENCE#GENERAL,positive,15,25
1611489:3,1611489:3:1,NULL,RESTAURANT#GENERAL,negative,0,0
1615322:1,1615322:1:0,Chennai Garden,RESTAURANT#GENERAL,positive,0,14
1615322:2,1615322:2:0,Indian,FOOD#QUALITY,positive,20,26
1615322:2,1615322:2:1,Indian,FOOD#PRICES,positive,20,26
1615322:3,1615322:3:0,dishes,FOOD#STYLE_OPTIONS,negative,49,55
1615322:4,1615322:4:0,seats,AMBIENCE#GENERAL,negative,4,9
1615322:5,1615322:5:0,restaurant,RESTAURANT#MISCELLANEOUS,negative,31,41
1615322:5,1615322:5:1,restaurant,AMBIENCE#GENERAL,negative,31,41
1623276:0,1623276:0:0,cigar bar,AMBIENCE#GENERAL,positive,24,33
1623276:0,1623276:0:1,staff,SERVICE#GENERAL,positive,48,53
1623276:1,1623276:1:0,food,FOOD#QUALITY,positive,4,8
1623276:1,1623276:1:1,portion sizes,FOOD#STYLE_OPTIONS,positive,22,35
1623276:2,1623276:2:0,restaurant,RESTAURANT#MISCELLANEOUS,positive,15,25
1623276:3,1623276:3:0,place,RESTAURANT#MISCELLANEOUS,negative,12,17
1626564:0,1626564:0:0,PLACE,RESTAURANT#GENERAL,positive,13,18
1626564:1,1626564:1:0,Food,FOOD#QUALITY,positive,0,4
1626564:2,1626564:2:0,Fish,FOOD#QUALITY,positive,0,4
1626564:3,1626564:3:0,Waitstaff,SERVICE#GENERAL,positive,0,9
1626564:4,1626564:4:0,YUKA,RESTAURANT#GENERAL,positive,5,9
1632445:0,1632445:0:0,seafood,FOOD#QUALITY,positive,59,66
1632445:0,1632445:0:1,Mermaid Inn,RESTAURANT#GENERAL,positive,0,11
1632445:1,1632445:1:0,menu,FOOD#STYLE_OPTIONS,negative,4,8
1632445:1,1632445:1:1,dishes,FOOD#QUALITY,positive,42,48
1632445:2,1632445:2:0,lobster sandwich,FOOD#QUALITY,positive,4,20
1632445:2,1632445:2:1,spaghetti with Scallops and Shrimp,FOOD#QUALITY,positive,37,71
1632445:3,1632445:3:0,service,SERVICE#GENERAL,positive,4,11
1632445:3,1632445:3:1,ambience,AMBIENCE#GENERAL,positive,24,32
1632445:4,1632445:4:0,restaurant,RESTAURANT#PRICES,negative,26,36
1632445:5,1632445:5:0,seafood,FOOD#QUALITY,positive,21,28
1632445:5,1632445:5:1,seafood,FOOD#PRICES,negative,21,28
1632445:6,1632445:6:0,lobster sandwich,FOOD#QUALITY,positive,4,20
1632445:6,1632445:6:1,lobster sandwich,FOOD#STYLE_OPTIONS,negative,4,20
1632445:6,1632445:6:2,lobster sandwich,FOOD#PRICES,negative,4,20
1632929:2,1632929:2:0,NULL,RESTAURANT#GENERAL,positive,0,0
1632929:3,1632929:3:0,food,FOOD#QUALITY,positive,4,8
1632929:3,1632929:3:1,halibut special,FOOD#QUALITY,positive,32,47
1632929:3,1632929:3:2,steak,FOOD#QUALITY,positive,64,69
1632929:3,1632929:3:3,service,SERVICE#GENERAL,positive,80,87
1632929:4,1632929:4:0,waiter,SERVICE#GENERAL,positive,100,106
1632929:5,1632929:5:0,waiter,SERVICE#GENERAL,positive,31,37
1632929:6,1632929:6:0,restaurant,RESTAURANT#GENERAL,positive,23,33
1642666:0,1642666:0:0,foods,FOOD#QUALITY,negative,74,79
1642666:1,1642666:1:0,foods,FOOD#QUALITY,negative,67,72
1642666:3,1642666:3:0,NULL,RESTAURANT#GENERAL,negative,0,0
1642666:4,1642666:4:0,NULL,RESTAURANT#GENERAL,negative,0,0
1649025:1,1649025:1:0,jelly fish,FOOD#QUALITY,positive,16,26
1649025:1,1649025:1:1,drunken chicken,FOOD#QUALITY,positive,28,43
1649025:1,1649025:1:2,soupy dumplings,FOOD#QUALITY,positive,52,67
1649025:1,1649025:1:3,stir fry blue crab,FOOD#QUALITY,positive,83,101
1649025:2,1649025:2:0,food,FOOD#PRICES,positive,4,8
1649025:2,1649025:2:1,waiters,SERVICE#GENERAL,positive,29,36
1649025:3,1649025:3:0,NULL,RESTAURANT#MISCELLANEOUS,neutral,0,0
1649025:4,1649025:4:0,NULL,RESTAURANT#MISCELLANEOUS,positive,0,0
1655504:0,1655504:0:0,food,FOOD#QUALITY,positive,47,51
1655504:1,1655504:1:0,Cheese plate,FOOD#QUALITY,positive,0,12
1655504:1,1655504:1:1,Cheese plate,FOOD#STYLE_OPTIONS,positive,0,12
1655504:1,1655504:1:2,Cheese plate,FOOD#PRICES,positive,0,12
1655504:2,1655504:2:0,bruschettas,FOOD#STYLE_OPTIONS,positive,23,34
1655504:2,1655504:2:1,paninis,FOOD#STYLE_OPTIONS,positive,36,43
1655504:2,1655504:2:2,tramezzinis,FOOD#STYLE_OPTIONS,positive,45,56
1655504:3,1655504:3:0,"asparagus, truffle oil, parmesan bruschetta",FOOD#QUALITY,positive,5,48
1655504:4,1655504:4:0,Wine list,DRINKS#STYLE_OPTIONS,positive,0,9
1655504:4,1655504:4:1,Wine list,DRINKS#PRICES,positive,0,9
1655504:5,1655504:5:0,specials,FOOD#QUALITY,positive,51,59
1655504:6,1655504:6:0,NULL,RESTAURANT#GENERAL,positive,0,0
1655521:0,1655521:0:0,place,RESTAURANT#GENERAL,positive,13,18
1655521:1,1655521:1:0,atmosphere,AMBIENCE#GENERAL,positive,50,60
1655521:2,1655521:2:0,food,FOOD#QUALITY,positive,4,8
1655521:2,1655521:2:1,food,FOOD#PRICES,positive,4,8
1655521:2,1655521:2:2,place,AMBIENCE#GENERAL,positive,46,51
1655521:3,1655521:3:0,wait staff,SERVICE#GENERAL,positive,4,14
1660047:0,1660047:0:0,people,SERVICE#GENERAL,negative,56,62
1660047:0,1660047:0:1,Cafe Noir,RESTAURANT#GENERAL,positive,7,16
1660047:1,1660047:1:0,service,SERVICE#GENERAL,negative,4,11
1660047:2,1660047:2:0,waitress,SERVICE#GENERAL,negative,4,12
1660047:3,1660047:3:0,manager,SERVICE#GENERAL,negative,17,24
1660047:4,1660047:4:0,waitress,SERVICE#GENERAL,negative,30,38
1660047:5,1660047:5:0,staff,SERVICE#GENERAL,negative,82,87
1660047:5,1660047:5:1,Cafe Noir,RESTAURANT#GENERAL,positive,52,61
1661043:0,1661043:0:0,Pizza,FOOD#QUALITY,positive,0,5
1661043:1,1661043:1:0,Salads,FOOD#QUALITY,positive,0,6
1661043:2,1661043:2:0,calamari,FOOD#QUALITY,negative,23,31
1661043:3,1661043:3:0,NULL,FOOD#QUALITY,negative,0,0
1661043:4,1661043:4:0,Decor,AMBIENCE#GENERAL,positive,0,5
1661043:5,1661043:5:0,Service,SERVICE#GENERAL,neutral,0,7
1661757:0,1661757:0:0,place,RESTAURANT#GENERAL,positive,13,18
1661757:2,1661757:2:0,ambience,AMBIENCE#GENERAL,positive,4,12
1661757:2,1661757:2:1,NULL,RESTAURANT#PRICES,positive,0,0
1661757:2,1661757:2:2,food,FOOD#QUALITY,positive,80,84
1661757:3,1661757:3:0,NULL,SERVICE#GENERAL,neutral,0,0
1661757:4,1661757:4:0,thai cuisine,FOOD#QUALITY,positive,45,57
1662726:0,1662726:0:0,customer service,SERVICE#GENERAL,negative,49,65
1662726:1,1662726:1:0,gentleman,SERVICE#GENERAL,negative,2,11
1662726:2,1662726:2:0,NULL,SERVICE#GENERAL,negative,0,0
1662726:3,1662726:3:0,NULL,SERVICE#GENERAL,negative,0,0
1662726:5,1662726:5:0,NULL,RESTAURANT#GENERAL,negative,0,0
1663111:0,1663111:0:0,place,RESTAURANT#GENERAL,positive,24,29
1663111:2,1663111:2:0,atmosphere,AMBIENCE#GENERAL,positive,10,20
1663111:2,1663111:2:1,dishes,FOOD#QUALITY,positive,32,38
1663111:2,1663111:2:2,service,SERVICE#GENERAL,positive,57,64
1663111:3,1663111:3:0,NULL,RESTAURANT#GENERAL,positive,0,0
1663111:4,1663111:4:0,NULL,RESTAURANT#GENERAL,positive,0,0
1663111:5,1663111:5:0,wine list,DRINKS#STYLE_OPTIONS,positive,4,13
1664346:1,1664346:1:0,NULL,RESTAURANT#GENERAL,positive,0,0
1664346:1,1664346:1:1,food,FOOD#QUALITY,positive,26,30
1664346:1,1664346:1:2,drinks,DRINKS#QUALITY,positive,32,38
1664346:1,1664346:1:3,staff,SERVICE#GENERAL,positive,40,45
1664346:1,1664346:1:4,mileau,AMBIENCE#GENERAL,positive,47,53
1664346:2,1664346:2:0,place,RESTAURANT#GENERAL,positive,30,35
1671113:0,1671113:0:0,Casimir,RESTAURANT#GENERAL,positive,15,22
1671113:1,1671113:1:0,food,FOOD#QUALITY,positive,4,8
1671113:1,1671113:1:1,food,FOOD#PRICES,positive,4,8
1671113:2,1671113:2:0,hostess,SERVICE#GENERAL,negative,55,62
1671113:3,1671113:3:0,outside table,AMBIENCE#GENERAL,positive,39,52
1671113:4,1671113:4:0,staff,SERVICE#GENERAL,positive,4,9
1671113:4,1671113:4:1,staff,SERVICE#GENERAL,negative,4,9
1671113:4,1671113:4:2,unisex bathroom,AMBIENCE#GENERAL,negative,65,80
1700205:0,1700205:0:0,NULL,RESTAURANT#GENERAL,positive,0,0
1700205:1,1700205:1:0,caviar,FOOD#QUALITY,positive,21,27
1700205:1,1700205:1:1,waitstaff,SERVICE#GENERAL,positive,46,55
1700205:2,1700205:2:0,waitstaff,SERVICE#GENERAL,positive,82,91
1700205:3,1700205:3:0,caviar,FOOD#QUALITY,positive,72,78
1700205:3,1700205:3:1,service,SERVICE#GENERAL,positive,93,100
1702257:0,1702257:0:0,restaurant,RESTAURANT#GENERAL,positive,30,40
1702257:1,1702257:1:0,ingredients,FOOD#QUALITY,positive,6,17
1702257:1,1702257:1:1,NULL,FOOD#QUALITY,positive,0,0
1702257:2,1702257:2:0,NULL,RESTAURANT#GENERAL,positive,0,0
1702257:3,1702257:3:0,staff,SERVICE#GENERAL,positive,9,14
1706644:1,1706644:1:0,food,FOOD#QUALITY,positive,12,16
1706644:1,1706644:1:1,salmon dish,FOOD#QUALITY,positive,52,63
1706644:2,1706644:2:0,Change Mojito,DRINKS#QUALITY,positive,19,32
1706644:3,1706644:3:0,dim sum,FOOD#QUALITY,neutral,82,89
1706644:4,1706644:4:0,back patio,AMBIENCE#GENERAL,positive,18,28
1706644:4,1706644:4:1,music,AMBIENCE#GENERAL,positive,69,74
1706644:5,1706644:5:0,restaurant,RESTAURANT#GENERAL,positive,19,29
1707201:1,1707201:1:0,food,FOOD#QUALITY,positive,4,8
1707201:2,1707201:2:0,place,AMBIENCE#GENERAL,positive,4,9
1707201:3,1707201:3:0,service,SERVICE#GENERAL,negative,8,15
1707741:1,1707741:1:0,buffet,FOOD#STYLE_OPTIONS,positive,4,10
1707741:2,1707741:2:0,food,FOOD#QUALITY,positive,4,8
1707741:2,1707741:2:1,dishes,FOOD#QUALITY,positive,62,68
1707741:3,1707741:3:0,Service,SERVICE#GENERAL,positive,0,7
1707741:4,1707741:4:0,NULL,RESTAURANT#GENERAL,positive,0,0
1710746:0,1710746:0:0,cheesecake,FOOD#QUALITY,positive,28,38
1710746:0,1710746:0:1,pastries,FOOD#QUALITY,positive,69,77
1710746:1,1710746:1:0,food,FOOD#QUALITY,negative,53,57
1710746:1,1710746:1:1,NULL,FOOD#QUALITY,positive,0,0
1710746:2,1710746:2:0,cheeseburgers,FOOD#STYLE_OPTIONS,neutral,38,51
1710746:3,1710746:3:0,NULL,FOOD#STYLE_OPTIONS,negative,0,0
1710746:4,1710746:4:0,burgers,FOOD#STYLE_OPTIONS,negative,20,27
1710746:5,1710746:5:0,NULL,FOOD#PRICES,negative,0,0
1710746:6,1710746:6:0,pastrami sandwich on a roll,FOOD#STYLE_OPTIONS,neutral,13,40
1710746:7,1710746:7:0,NULL,FOOD#PRICES,neutral,0,0
1710746:7,1710746:7:1,NULL,FOOD#QUALITY,negative,0,0
1713185:0,1713185:0:0,food,FOOD#QUALITY,negative,104,108
1713185:0,1713185:0:1,place,AMBIENCE#GENERAL,positive,5,10
1713185:1,1713185:1:0,food,FOOD#QUALITY,negative,42,46
1713185:1,1713185:1:1,spice,FOOD#QUALITY,negative,98,103
1713185:2,1713185:2:0,Tom Kha soup,FOOD#QUALITY,negative,8,20
1713185:3,1713185:3:0,Thai,FOOD#QUALITY,negative,27,31
1718513:0,1718513:0:0,food,FOOD#QUALITY,positive,100,104
1718513:1,1718513:1:0,pesto pizza,FOOD#QUALITY,positive,4,15
1718513:1,1718513:1:1,spicy Italian cheese,FOOD#QUALITY,positive,70,90
1718513:2,1718513:2:0,NULL,LOCATION#GENERAL,positive,0,0
1718513:3,1718513:3:0,back garden sitting area,AMBIENCE#GENERAL,positive,4,28
1718513:4,1718513:4:0,NULL,RESTAURANT#GENERAL,positive,0,0
1719567:0,1719567:0:0,lobster sandwich,FOOD#QUALITY,positive,11,27
1719567:1,1719567:1:0,NULL,FOOD#STYLE_OPTIONS,negative,0,0
1719567:1,1719567:1:1,portion,FOOD#STYLE_OPTIONS,positive,52,59
1719567:1,1719567:1:2,french fries,FOOD#QUALITY,positive,103,115
1719567:2,1719567:2:0,scallops,FOOD#QUALITY,positive,11,19
1719567:2,1719567:2:1,sauce,FOOD#QUALITY,positive,68,73
1719567:4,1719567:4:0,martinis,DRINKS#QUALITY,positive,29,37
1719567:5,1719567:5:0,NULL,RESTAURANT#GENERAL,positive,0,0
1723402:0,1723402:0:0,food,FOOD#QUALITY,positive,9,13
1723402:1,1723402:1:0,japanese comfort food,FOOD#QUALITY,positive,48,69
1723402:3,1723402:3:0,NULL,RESTAURANT#PRICES,positive,0,0
1723402:4,1723402:4:0,NULL,RESTAURANT#GENERAL,positive,0,0
1723658:0,1723658:0:0,place,RESTAURANT#GENERAL,positive,38,43
1723658:1,1723658:1:0,food,FOOD#QUALITY,positive,6,10
1723658:1,1723658:1:1,menu,FOOD#STYLE_OPTIONS,positive,22,26
1723658:1,1723658:1:2,service,SERVICE#GENERAL,positive,34,41
1723658:1,1723658:1:3,setting,AMBIENCE#GENERAL,positive,63,70
1723658:2,1723658:2:0,dishes,FOOD#QUALITY,positive,4,10
1723658:2,1723658:2:1,lamb sausages,FOOD#QUALITY,positive,62,75
1723658:2,1723658:2:2,sardines with biscuits,FOOD#QUALITY,positive,77,99
1723658:2,1723658:2:3,large whole shrimp,FOOD#QUALITY,positive,101,119
1723658:2,1723658:2:4,pistachio ice cream,FOOD#QUALITY,positive,135,154
1723658:3,1723658:3:0,place,RESTAURANT#GENERAL,positive,34,39
1726001:1,1726001:1:0,NULL,FOOD#QUALITY,positive,0,0
1726001:1,1726001:1:1,NULL,FOOD#STYLE_OPTIONS,positive,0,0
1726001:1,1726001:1:2,delivery,SERVICE#GENERAL,positive,44,52
1726001:2,1726001:2:0,NULL,RESTAURANT#PRICES,positive,0,0
1726001:3,1726001:3:0,NULL,RESTAURANT#GENERAL,positive,0,0
1726001:3,1726001:3:1,NULL,RESTAURANT#PRICES,positive,0,0
1726427:0,1726427:0:0,service,SERVICE#GENERAL,positive,4,11
1726427:0,1726427:0:1,food,FOOD#QUALITY,positive,34,38
1726427:1,1726427:1:0,sushi,FOOD#QUALITY,positive,29,34
1726427:1,1726427:1:1,ceviche mix (special),FOOD#QUALITY,positive,90,111
1726427:1,1726427:1:2,crab dumplings,FOOD#QUALITY,positive,113,127
1726427:1,1726427:1:3,assorted sashimi,FOOD#QUALITY,positive,129,145
1726427:1,1726427:1:4,sushi,FOOD#QUALITY,positive,147,152
1726427:1,1726427:1:5,rolls,FOOD#QUALITY,positive,157,162
1726427:1,1726427:1:6,sake,DRINKS#QUALITY,positive,177,181
1726427:1,1726427:1:7,banana tempura,FOOD#QUALITY,positive,191,205
1726427:3,1726427:3:0,spot,RESTAURANT#MISCELLANEOUS,positive,19,23
1726473:0,1726473:0:0,Thai food,FOOD#QUALITY,positive,16,25
1726473:0,1726473:0:1,delivery,SERVICE#GENERAL,negative,40,48
1726473:1,1726473:1:0,NULL,SERVICE#GENERAL,negative,0,0
1726473:2,1726473:2:0,NULL,SERVICE#GENERAL,negative,0,0
1726473:3,1726473:3:0,Thai restaurant,RESTAURANT#MISCELLANEOUS,negative,2,17
1726473:4,1726473:4:0,food,FOOD#QUALITY,negative,4,8
1726473:4,1726473:4:1,NULL,SERVICE#GENERAL,negative,0,0
1727363:1,1727363:1:0,place,RESTAURANT#PRICES,positive,20,25
1727363:1,1727363:1:1,place,RESTAURANT#GENERAL,positive,20,25
1727363:2,1727363:2:0,service,SERVICE#GENERAL,positive,13,20
1728733:1,1728733:1:0,waiter,SERVICE#GENERAL,positive,32,38
1728733:2,1728733:2:0,NULL,SERVICE#GENERAL,positive,0,0
1728733:2,1728733:2:1,dishes,FOOD#QUALITY,positive,85,91
1728733:4,1728733:4:0,food,FOOD#STYLE_OPTIONS,positive,4,8
1728733:5,1728733:5:0,Gulab Jamun (dessert),FOOD#QUALITY,positive,40,61
1728733:6,1728733:6:0,restaurant,RESTAURANT#GENERAL,positive,44,54
1730014:1,1730014:1:0,Service,SERVICE#GENERAL,positive,0,7
1730014:1,1730014:1:1,food,FOOD#QUALITY,positive,24,28
1730014:2,1730014:2:0,Guacamole+shrimp appetizer,FOOD#QUALITY,positive,0,26
1730014:2,1730014:2:1,filet,FOOD#QUALITY,positive,61,66
1730014:2,1730014:2:2,frites,FOOD#QUALITY,negative,100,106
1730014:3,1730014:3:0,NULL,RESTAURANT#GENERAL,positive,0,0
1730127:0,1730127:0:0,place,RESTAURANT#GENERAL,positive,30,35
1730127:1,1730127:1:0,food,FOOD#QUALITY,positive,4,8
1730127:1,1730127:1:1,service,SERVICE#GENERAL,positive,32,39
1730127:2,1730127:2:0,crowd,RESTAURANT#MISCELLANEOUS,positive,14,19
1730127:2,1730127:2:1,NULL,AMBIENCE#GENERAL,positive,0,0
1730127:3,1730127:3:0,NULL,RESTAURANT#GENERAL,positive,0,0
1730127:4,1730127:4:0,NULL,RESTAURANT#MISCELLANEOUS,positive,0,0
1730447:0,1730447:0:0,pizza place,RESTAURANT#MISCELLANEOUS,positive,61,72
1730447:1,1730447:1:0,NULL,RESTAURANT#GENERAL,positive,0,0
1730447:2,1730447:2:0,pizza,FOOD#QUALITY,positive,17,22
1730447:3,1730447:3:0,crust,FOOD#QUALITY,positive,4,9
1730447:3,1730447:3:1,staff,SERVICE#GENERAL,positive,53,58
1730447:3,1730447:3:2,ingredients,FOOD#QUALITY,positive,23,34
1746113:1,1746113:1:0,menu,FOOD#STYLE_OPTIONS,positive,4,8
1746113:3,1746113:3:0,fish,FOOD#QUALITY,positive,4,8
1746113:5,1746113:5:0,mare,RESTAURANT#GENERAL,positive,19,23
1748813:0,1748813:0:0,pizzeria,RESTAURANT#GENERAL,positive,27,35
1748813:1,1748813:1:0,pizzas,FOOD#QUALITY,positive,11,17
1748813:1,1748813:1:1,pizzas,FOOD#PRICES,positive,11,17
1748813:2,1748813:2:0,Sophia pizza,FOOD#QUALITY,positive,23,35
1748813:3,1748813:3:0,NULL,FOOD#QUALITY,positive,0,0
1748839:0,1748839:0:0,food,FOOD#QUALITY,negative,4,8
1748839:0,1748839:0:1,service,SERVICE#GENERAL,negative,54,61
1748839:1,1748839:1:0,waiter,SERVICE#GENERAL,negative,31,37
1748839:6,1748839:6:0,NULL,SERVICE#GENERAL,negative,0,0
1748839:7,1748839:7:0,food,FOOD#QUALITY,negative,30,34
1748839:7,1748839:7:1,service,SERVICE#GENERAL,negative,46,53
378848:1,378848:1:0,sushi,FOOD#QUALITY,positive,19,24
378848:1,378848:1:1,sushi,FOOD#QUALITY,negative,19,24
378848:2,378848:2:0,NULL,RESTAURANT#GENERAL,neutral,0,0
378848:3,378848:3:0,blond wood decor,AMBIENCE#GENERAL,positive,4,20
378848:3,378848:3:1,premium sake,DRINKS#QUALITY,positive,43,55
378848:3,378848:3:2,service,SERVICE#GENERAL,positive,77,84
397331:0,397331:0:0,Mizu,RESTAURANT#GENERAL,positive,0,4
397331:1,397331:1:0,kitchen food,FOOD#QUALITY,positive,12,24
397331:1,397331:1:1,Sushi,FOOD#QUALITY,positive,45,50
397331:2,397331:2:0,rolls,FOOD#STYLE_OPTIONS,positive,36,41
397331:3,397331:3:0,cuisine,FOOD#QUALITY,positive,16,23
397331:3,397331:3:1,service,SERVICE#GENERAL,positive,45,52
397331:4,397331:4:0,Mizu,RESTAURANT#GENERAL,positive,90,94
404464:0,404464:0:0,people,SERVICE#GENERAL,positive,48,54
404464:0,404464:0:1,food,FOOD#QUALITY,negative,76,80
404464:0,404464:0:2,Thalia,AMBIENCE#GENERAL,positive,0,6
404464:1,404464:1:0,smoked salmon and roe appetizer,FOOD#QUALITY,negative,14,45
404464:2,404464:2:0,entree,FOOD#QUALITY,negative,4,10
404464:2,404464:2:1,entree,FOOD#STYLE_OPTIONS,negative,4,10
404464:2,404464:2:2,dessert,FOOD#QUALITY,negative,32,39
404464:3,404464:3:0,menu,FOOD#PRICES,negative,51,55
404464:3,404464:3:1,menu,FOOD#QUALITY,negative,51,55
426805:0,426805:0:0,view,LOCATION#GENERAL,positive,4,8
426805:0,426805:0:1,food,FOOD#QUALITY,positive,33,37
426805:1,426805:1:0,strawberry daiquiries,DRINKS#QUALITY,positive,10,31
426805:2,426805:2:0,NULL,RESTAURANT#GENERAL,positive,0,0
426805:3,426805:3:0,NULL,RESTAURANT#GENERAL,positive,0,0
426930:0,426930:0:0,Taiwanese food,FOOD#QUALITY,positive,10,24
426930:0,426930:0:1,Taiwanese food,FOOD#PRICES,positive,10,24
426930:1,426930:1:0,NULL,RESTAURANT#GENERAL,positive,0,0
426930:2,426930:2:0,cold appetizer dishes,FOOD#QUALITY,positive,4,25
430342:0,430342:0:0,food,FOOD#QUALITY,positive,17,21
430342:0,430342:0:1,food,FOOD#STYLE_OPTIONS,positive,17,21
430342:0,430342:0:2,outdoor atmosphere,AMBIENCE#GENERAL,positive,30,48
430342:1,430342:1:0,wait staff,SERVICE#GENERAL,positive,16,26
430342:2,430342:2:0,scallops,FOOD#QUALITY,positive,23,31
430342:2,430342:2:1,mahi mahi (on saffron risotto,FOOD#QUALITY,positive,40,69
430342:3,430342:3:0,chicken and mashed potatos,FOOD#QUALITY,positive,23,49
430342:4,430342:4:0,crab cakes,FOOD#QUALITY,positive,10,20
430342:5,430342:5:0,garden,AMBIENCE#GENERAL,positive,39,45
430342:5,430342:5:1,food,FOOD#QUALITY,positive,12,16
430342:6,430342:6:0,joint,RESTAURANT#GENERAL,positive,19,24
433878:0,433878:0:0,selection of thin crust pizza,FOOD#STYLE_OPTIONS,positive,37,66
433878:0,433878:0:1,selection of thin crust pizza,FOOD#QUALITY,positive,37,66
433878:0,433878:0:2,pizza place,RESTAURANT#GENERAL,positive,15,26
