sid,id,target,category,polarity,from,to
2150:1,2150:1:1,غرف,ROOMS#GENERAL,negative,26,29
2150:1,2150:1:2,سريرين,ROOMS#DESIGN_FEATURES,negative,80,86
2150:1,2150:1:3,كرسي,ROOMS#DESIGN_FEATURES,negative,95,99
2150:2,2150:2:0,حمامان,ROOMS#DESIGN_FEATURES,negative,6,12
2150:3,2150:3:0,الفندق,HOTEL#COMFORT,negative,1,7
2150:3,2150:3:1,المسجد,LOCATION#GENERAL,positive,26,32
2150:4,2150:4:0,المروحة,ROOMS_AMENITIES#CLEANLINESS,negative,1,8
2150:5,2150:5:0,غسيل الملابس,SERVICE#GENERAL,positive,5,17
2150:5,2150:5:1,خدمة الواي فاي,FACILITIES#GENERAL,positive,65,79
2101:0,2101:0:0,NULL,HOTEL#GENERAL,negative,0,0
1982:0,1982:0:0,السكن,HOTEL#GENERAL,negative,22,27
1982:1,1982:1:0,الغرف,ROOMS#CLEANLINESS,negative,6,11
1982:1,1982:1:1,المطبخ,ROOMS_AMENITIES#CLEANLINESS,negative,38,44
1982:1,1982:1:2,السعر,HOTEL#PRICES,negative,46,51
1982:2,1982:2:0,NULL,HOTEL#GENERAL,negative,0,0
1982:3,1982:3:0,الاسرة,ROOMS_AMENITIES#COMFORT,negative,0,6
1982:4,1982:4:0,الخدمه,SERVICE#GENERAL,negative,0,6
1982:5,1982:5:0,مول الامارات,LOCATION#GENERAL,positive,20,32
1982:6,1982:6:0,الفطور,FOOD_DRINKS#QUALITY,negative,0,6
1982:6,1982:6:1,مطعم,FACILITIES#GENERAL,negative,39,43
1765:0,1765:0:0,جودةٍ,HOTEL#QUALITY,positive,6,11
1765:1,1765:1:0,فندق,HOTEL#GENERAL,positive,0,4
1765:1,1765:1:1,إطلالةً,LOCATION#GENERAL,positive,22,29
1765:1,1765:1:2,غرفةٍ,LOCATION#GENERAL,positive,82,87
1765:2,1765:2:0,فطورٍ,FOOD_DRINKS#QUALITY,positive,10,15
1765:2,1765:2:1,طعامٍ,FOOD_DRINKS#QUALITY,positive,43,48
1765:2,1765:2:2,بسعرٍ,FOOD_DRINKS#PRICES,positive,61,66
1765:3,1765:3:0,سعرٍ,HOTEL#PRICES,positive,13,17
1765:3,1765:3:1,إقامةٍ,HOTEL#GENERAL,positive,58,64
578:0,578:0:0,الموقع,LOCATION#GENERAL,positive,32,38
578:0,578:0:1,الغرف,ROOMS#GENERAL,negative,78,83
462:0,462:0:0,العاملين,SERVICE#GENERAL,positive,23,31
462:0,462:0:1,الخدمات,SERVICE#GENERAL,positive,212,219
462:0,462:0:2,سعر,HOTEL#PRICES,positive,222,225
1833:0,1833:0:0,فندق,HOTEL#QUALITY,negative,20,24
1833:1,1833:1:0,الخدمة,SERVICE#GENERAL,negative,0,6
1833:1,1833:1:1,خدمة الغرف,SERVICE#GENERAL,negative,21,31
1833:2,1833:2:0,الطعام,FOOD_DRINKS#QUALITY,negative,52,58
1833:3,1833:3:0,خرطوم الدُش,ROOMS_AMENITIES#QUALITY,negative,5,16
1833:3,1833:3:1,الأسرَّة,ROOMS#QUALITY,negative,32,40
1833:4,1833:4:0,فندق,HOTEL#QUALITY,negative,9,13
296:0,296:0:0,الفنادق,HOTEL#GENERAL,negative,8,15
296:0,296:0:1,موقع,LOCATION#GENERAL,negative,41,45
296:0,296:0:2,الفندق,LOCATION#GENERAL,negative,46,52
296:1,296:1:0,الخدمة,SERVICE#GENERAL,negative,0,6
296:1,296:1:1,المصاعد,FACILITIES#QUALITY,negative,33,40
296:1,296:1:2,التكييف,ROOMS_AMENITIES#QUALITY,negative,54,61
296:1,296:1:3,الفندق,HOTEL#QUALITY,negative,108,114
77:0,77:0:0,موقع,LOCATION#GENERAL,positive,36,40
77:0,77:0:1,الفندق,HOTEL#COMFORT,negative,28,34
77:1,77:1:0,الغرف,ROOMS#GENERAL,neutral,5,10
77:1,77:1:1,ديكور,ROOMS_AMENITIES#GENERAL,neutral,37,42
77:1,77:1:2,أسرة,ROOMS#GENERAL,neutral,44,48
77:1,77:1:3,الإفطار,FOOD_DRINKS#QUALITY,positive,61,68
77:1,77:1:4,الخدمة,SERVICE#GENERAL,positive,100,106
706:0,706:0:0,الافطار,FOOD_DRINKS#MISCELLANEOUS,negative,0,7
706:0,706:0:1,الاصنصير,FACILITIES#GENERAL,negative,68,76
706:1,706:1:0,دورة المياه,ROOMS#QUALITY,negative,21,32
1938:0,1938:0:0,NULL,LOCATION#GENERAL,negative,0,0
1938:1,1938:1:0,السلالم,FACILITIES#DESIGN_FEATURES,negative,10,17
1938:1,1938:1:1,الأبواب,FACILITIES#DESIGN_FEATURES,negative,50,57
1938:1,1938:1:2,الباب,FACILITIES#COMFORT,negative,126,131
1938:2,1938:2:0,ردهات,FACILITIES#COMFORT,negative,0,5
1938:2,1938:2:1,منشفة,ROOMS_AMENITIES#GENERAL,negative,12,17
1938:2,1938:2:2,دش,ROOMS_AMENITIES#DESIGN_FEATURES,negative,25,27
1938:2,1938:2:3,أغطية,ROOMS_AMENITIES#CLEANLINESS,negative,46,51
1938:2,1938:2:4,الأريكة,ROOMS_AMENITIES#CLEANLINESS,negative,67,74
1938:2,1938:2:5,NULL,HOTEL#GENERAL,negative,0,0
750:0,750:0:0,الغرف,ROOMS#COMFORT,positive,0,5
750:0,750:0:1,الخدمة,SERVICE#GENERAL,positive,14,20
750:0,750:0:2,الموقع,LOCATION#GENERAL,positive,30,36
750:0,750:0:3,الاثاث,ROOMS_AMENITIES#QUALITY,positive,45,51
750:0,750:0:4,التسهيلات,SERVICE#GENERAL,positive,59,68
750:0,750:0:5,الاكل,FOOD_DRINKS#QUALITY,positive,87,92
750:0,750:0:6,موظفى الاستقبال,SERVICE#GENERAL,positive,99,114
750:1,750:1:0,المصاعد,FACILITIES#GENERAL,positive,44,51
750:1,750:1:1,مصلى للسيدات وللرجال,FACILITIES#GENERAL,positive,86,106
1929:0,1929:0:0,NULL,HOTEL#PRICES,positive,0,0
1929:1,1929:1:0,مكيف الهواء,ROOMS_AMENITIES#QUALITY,negative,16,27
1929:1,1929:1:1,NULL,HOTEL#DESIGN_FEATURES,negative,0,0
1929:2,1929:2:0,الغرف,ROOMS#GENERAL,negative,5,10
1929:2,1929:2:1,المطعم,FACILITIES#GENERAL,positive,40,46
2068:0,2068:0:0,NULL,SERVICE#GENERAL,negative,0,0
840:0,840:0:0,فندق,HOTEL#QUALITY,positive,20,24
840:0,840:0:1,النادي,FACILITIES#QUALITY,positive,31,37
840:1,840:1:0,بوفيه الافطار,FOOD_DRINKS#STYLE_OPTIONS,negative,0,13
840:1,840:1:1,الإدارة,HOTEL#MISCELLANEOUS,negative,33,40
840:2,840:2:0,NULL,HOTEL#GENERAL,negative,0,0
840:3,840:3:0,NULL,HOTEL#GENERAL,neutral,0,0
1783:0,1783:0:0,مكان,LOCATION#GENERAL,positive,0,4
1783:0,1783:0:1,المكان,LOCATION#GENERAL,positive,73,79
1783:1,1783:1:0,الفندق,HOTEL#GENERAL,positive,11,17
2196:0,2196:0:0,خدمة,SERVICE#GENERAL,negative,0,4
2196:1,2196:1:0,خدمة,SERVICE#GENERAL,negative,0,4
2196:1,2196:1:1,موظفون,SERVICE#GENERAL,negative,11,17
2196:1,2196:1:2,NULL,SERVICE#GENERAL,negative,0,0
2196:2,2196:2:0,المطعم,FACILITIES#QUALITY,negative,0,6
2196:2,2196:2:1,الطعام,FOOD_DRINKS#QUALITY,negative,13,19
2196:3,2196:3:0,الواي فاي ,FACILITIES#GENERAL,positive,79,89
2196:3,2196:3:1,محطة مترو,LOCATION#GENERAL,positive,127,136
1029:0,1029:0:0,خصوصيه,HOTEL#MISCELLANEOUS,positive,0,6
1029:0,1029:0:1,مسبح,FACILITIES#GENERAL,positive,62,66
1029:0,1029:0:2,خادم,SERVICE#GENERAL,positive,71,75
1029:0,1029:0:3,الاكل,FOOD_DRINKS#STYLE_OPTIONS,positive,90,95
1029:1,1029:1:0,الاسعار,HOTEL#PRICES,negative,0,7
1029:1,1029:1:1,المساج,SERVICE#GENERAL,positive,55,61
1029:1,1029:1:2,الخصوصيه,HOTEL#MISCELLANEOUS,positive,80,88
1029:1,1029:1:3,اليوقا,SERVICE#GENERAL,positive,103,109
1029:1,1029:1:4,السنوركلنق,SERVICE#GENERAL,positive,124,134
1124:0,1124:0:0,الطعم,FOOD_DRINKS#QUALITY,negative,100,105
1124:0,1124:0:1,الخدمة,SERVICE#GENERAL,negative,169,175
1124:0,1124:0:2,السرير,ROOMS#GENERAL,negative,188,194
1124:0,1124:0:3,الدش,ROOMS_AMENITIES#QUALITY,negative,216,220
1124:0,1124:0:4,الحمام,ROOMS#CLEANLINESS,negative,228,234
217:0,217:0:0,مكان,LOCATION#GENERAL,positive,0,4
217:0,217:0:1,المكان,LOCATION#GENERAL,positive,25,31
217:0,217:0:2,خدمات,SERVICE#GENERAL,positive,54,59
217:1,217:1:0,الاستقبال,SERVICE#GENERAL,positive,1,10
217:1,217:1:1,الخدمة,SERVICE#GENERAL,positive,21,27
217:1,217:1:2,فريق الانيمشن,SERVICE#GENERAL,positive,72,85
217:1,217:1:3,فريق حمام السباحة,SERVICE#GENERAL,positive,88,105
217:2,217:2:0,الأكل,FOOD_DRINKS#QUALITY,positive,1,6
217:2,217:2:1,النت,FACILITIES#COMFORT,positive,78,82
424:0,424:0:0,غرف,ROOMS#GENERAL,positive,5,8
424:1,424:1:0,الاستقبال,SERVICE#GENERAL,positive,0,9
424:1,424:1:1,الغرف,ROOMS#DESIGN_FEATURES,neutral,15,20
424:1,424:1:2,الخدمه,SERVICE#GENERAL,positive,39,45
424:2,424:2:0,الافطار,FOOD_DRINKS#QUALITY,neutral,0,7
424:2,424:2:1,السعر,HOTEL#PRICES,neutral,39,44
2285:0,2285:0:0,NULL,HOTEL#DESIGN_FEATURES,positive,0,0
2285:1,2285:1:0,NULL,LOCATION#GENERAL,negative,0,0
2285:2,2285:2:0,الفندق,HOTEL#MISCELLANEOUS,neutral,4,10
2285:3,2285:3:0,حافلات مجانية,HOTEL#MISCELLANEOUS,positive,0,13
2285:4,2285:4:0,غرفة نوم,HOTEL#DESIGN_FEATURES,positive,7,15
2285:4,2285:4:1,NULL,ROOMS#DESIGN_FEATURES,positive,0,0
2285:5,2285:5:0,رؤوس موقد الطبخ,ROOMS_AMENITIES#DESIGN_FEATURES,negative,9,24
2285:5,2285:5:1,الأواني والمقالي,ROOMS_AMENITIES#QUALITY,negative,33,49
2285:5,2285:5:2,خزنات,ROOMS_AMENITIES#GENERAL,negative,165,170
2285:5,2285:5:3,شاي,ROOMS_AMENITIES#GENERAL,negative,175,178
2285:5,2285:5:4,قهوة,ROOMS_AMENITIES#GENERAL,negative,182,186
2285:6,2285:6:0,فريق عمل,SERVICE#GENERAL,positive,0,8
2285:6,2285:6:1,وجبة إفطار,FOOD_DRINKS#QUALITY,negative,19,29
1359:0,1359:0:0,الفندق,HOTEL#GENERAL,negative,85,91
1359:1,1359:1:0,اثاثه,ROOMS_AMENITIES#QUALITY,negative,0,5
1359:1,1359:1:1,السيرفس,SERVICE#GENERAL,negative,12,19
1359:2,1359:2:0,الفندق,HOTEL#PRICES,negative,53,59
1359:2,1359:2:1,NULL,HOTEL#GENERAL,negative,0,0
1010:0,1010:0:0,الفندق,HOTEL#GENERAL,positive,38,44
1010:1,1010:1:0,العاملين,SERVICE#GENERAL,positive,2,10
1004:0,1004:0:0,الفندق,SERVICE#GENERAL,positive,24,30
1004:0,1004:0:1,للضيافة,HOTEL#CLEANLINESS,positive,98,105
1004:0,1004:0:2,النظافة,FOOD_DRINKS#QUALITY,positive,139,146
1004:0,1004:0:3,الطعام,ROOMS#DESIGN_FEATURES,positive,148,154
1004:1,1004:1:0,طاقم العمل,SERVICE#GENERAL,positive,20,30
1004:2,1004:2:0,الفندق,LOCATION#GENERAL,positive,6,12
1004:2,1004:2:1,الطعام,FOOD_DRINKS#STYLE_OPTIONS,positive,54,60
1815:0,1815:0:0,التكريم,HOTEL#GENERAL,negative,58,65
1815:0,1815:0:1,الفندق,SERVICE#GENERAL,negative,134,140
1815:0,1815:0:2,الضيافة,HOTEL#GENERAL,negative,142,149
1815:0,1815:0:3,NULL,SERVICE#GENERAL,negative,0,0
845:0,845:0:0,الفندق,HOTEL#GENERAL,positive,57,63
845:1,845:1:0,موظفي الاستقبال,SERVICE#GENERAL,positive,0,15
845:1,845:1:1,خدمة الغرف,SERVICE#GENERAL,positive,18,28
845:1,845:1:2,الطعام,FOOD_DRINKS#QUALITY,positive,31,37
845:2,845:2:0,الموقع,LOCATION#GENERAL,positive,0,6
845:2,845:2:1,الأسعار,HOTEL#PRICES,positive,19,26
1473:0,1473:0:0,مفارش,ROOMS_AMENITIES#CLEANLINESS,positive,118,123
1473:0,1473:0:1,الموظفين,SERVICE#GENERAL,positive,142,150
1473:1,1473:1:0,NULL,LOCATION#GENERAL,positive,0,0
1902:0,1902:0:0,المكان,HOTEL#QUALITY,negative,15,21
1902:0,1902:0:1,NULL,HOTEL#QUALITY,negative,0,0
1902:1,1902:1:0,الأثاث,ROOMS_AMENITIES#QUALITY,negative,0,6
1902:1,1902:1:1,الأرضيات,ROOMS_AMENITIES#CLEANLINESS,negative,37,45
1902:1,1902:1:2,NULL,FACILITIES#DESIGN_FEATURES,negative,0,0
1902:2,1902:2:0,غرفة,ROOMS#QUALITY,negative,6,10
1902:2,1902:2:1,NULL,ROOMS#CLEANLINESS,negative,0,0
1902:2,1902:2:2,NULL,HOTEL#CLEANLINESS,negative,0,0
1208:0,1208:0:0,فندق,HOTEL#GENERAL,positive,0,4
1208:0,1208:0:1,الفندق,HOTEL#GENERAL,positive,69,75
1208:1,1208:1:0,الطعام,HOTEL#QUALITY,positive,19,25
1208:1,1208:1:1,للشيف,FOOD_DRINKS#QUALITY,positive,35,40
1208:1,1208:1:2,فريق المطاعم,SERVICE#GENERAL,positive,42,54
1208:1,1208:1:3,NULL,SERVICE#GENERAL,positive,0,0
1208:2,1208:2:0,الغرف,ROOMS#DESIGN_FEATURES,positive,0,5
1208:2,1208:2:1,NULL,ROOMS#CLEANLINESS,positive,0,0
1208:3,1208:3:0,الشاطئ,FACILITIES#GENERAL,positive,2,8
1208:3,1208:3:1,الالعاب,FACILITIES#GENERAL,positive,120,127
1208:3,1208:3:2,NULL,HOTEL#GENERAL,positive,0,0
754:0,754:0:0,عروض جيدة,HOTEL#GENERAL,positive,57,66
754:0,754:0:1,اقامتي بالفندق,HOTEL#QUALITY,positive,87,101
754:1,754:1:0,ادارة الفندق,HOTEL#GENERAL,positive,9,21
754:1,754:1:1,جودة المعاملة,SERVICE#GENERAL,positive,55,68
1326:0,1326:0:0,الفندق,HOTEL#GENERAL,positive,31,37
1326:1,1326:1:0,غرفة,ROOMS#QUALITY,positive,5,9
1326:1,1326:1:1,غرفة,ROOMS#PRICES,positive,58,62
1326:1,1326:1:2,الحمام,ROOMS#GENERAL,positive,106,112
1326:1,1326:1:3,NULL,ROOMS#DESIGN_FEATURES,positive,0,0
1326:1,1326:1:4,NULL,ROOMS_AMENITIES#GENERAL,positive,0,0
1326:1,1326:1:5,NULL,ROOMS_AMENITIES#CLEANLINESS,positive,0,0
1326:2,1326:2:0,عشاء,FOOD_DRINKS#QUALITY,positive,7,11
1326:3,1326:3:0,طاقم العمل,SERVICE#GENERAL,positive,0,10
611:0,611:0:0,فندق,HOTEL#GENERAL,positive,0,4
611:0,611:0:1,رياض,HOTEL#COMFORT,positive,17,21
611:1,611:1:0,NULL,SERVICE#GENERAL,positive,0,0
1021:0,1021:0:0,فندق,HOTEL#GENERAL,positive,0,4
1021:0,1021:0:1,الفندق,HOTEL#GENERAL,negative,79,85
1021:1,1021:1:0,الموظفين,SERVICE#GENERAL,negative,14,22
345:0,345:0:0,فندق,HOTEL#GENERAL,positive,0,4
345:0,345:0:1,مدير,SERVICE#GENERAL,positive,67,71
345:0,345:0:2,خدمة,SERVICE#GENERAL,positive,79,83
345:1,345:1:0,غرف,ROOMS#CLEANLINESS,positive,88,91
2071:0,2071:0:0,غرفتي,ROOMS#CLEANLINESS,negative,10,15
2071:0,2071:0:1,الغرف,ROOMS#DESIGN_FEATURES,positive,166,171
2071:0,2071:0:2,الإفطار,FOOD_DRINKS#QUALITY,positive,190,197
1049:0,1049:0:0,NULL,HOTEL#GENERAL,positive,0,0
1049:1,1049:1:0,موقعه,LOCATION#GENERAL,positive,19,24
1049:1,1049:1:1,المناطق الحيوية,LOCATION#GENERAL,positive,57,72
1049:2,1049:2:0,استقبال,SERVICE#GENERAL,positive,4,11
1049:2,1049:2:1,معاملة,SERVICE#GENERAL,positive,19,25
1049:3,1049:3:0,غرف,ROOMS#DESIGN_FEATURES,positive,4,7
1049:3,1049:3:1,NULL,ROOMS#COMFORT,positive,0,0
1049:4,1049:4:0,وجبة افطار,FOOD_DRINKS#STYLE_OPTIONS,positive,4,14
1049:5,1049:5:0,حوض سباحه,FACILITIES#GENERAL,positive,4,13
1049:6,1049:6:0,اسعار,HOTEL#PRICES,positive,4,9
1049:7,1049:7:0,قلة الصيانة,SERVICE#GENERAL,negative,17,28
1049:8,1049:8:0,NULL,ROOMS#COMFORT,negative,0,0
228:0,228:0:0,حمام السباحة,FACILITIES#DESIGN_FEATURES,negative,20,32
228:1,228:1:0,الحمام,ROOMS#GENERAL,negative,16,22
228:1,228:1:1,الغرفة,ROOMS#GENERAL,neutral,67,73
228:1,228:1:2,الأسعار,ROOMS#PRICES,negative,91,98
650:0,650:0:0,فندق,HOTEL#GENERAL,positive,0,4
650:0,650:0:1,الشقة,FACILITIES#CLEANLINESS,positive,140,145
650:1,650:1:0,مطعم,FACILITIES#GENERAL,positive,31,35
547:0,547:0:0,الفندق,HOTEL#GENERAL,neutral,32,38
547:0,547:0:1,حسن الضيافه والاستقبال,SERVICE#GENERAL,positive,274,296
558:0,558:0:0,فندق,HOTEL#GENERAL,neutral,0,4
558:0,558:0:1,الغرف,ROOMS#DESIGN_FEATURES,negative,40,45
558:0,558:0:2,سعر,HOTEL#PRICES,neutral,62,65
558:1,558:1:0,البحر,LOCATION#GENERAL,positive,8,13
558:1,558:1:1,النظافة,HOTEL#CLEANLINESS,positive,53,60
558:1,558:1:2,المطعم,FACILITIES#DESIGN_FEATURES,positive,70,76
558:2,558:2:0,الفطور,FOOD_DRINKS#QUALITY,neutral,0,6
558:2,558:2:1,العمال,SERVICE#GENERAL,positive,12,18
558:2,558:2:2,الواي فاي,FACILITIES#PRICES,positive,52,61
1590:0,1590:0:0,مكان,LOCATION#GENERAL,positive,0,4
1590:0,1590:0:1,موقع,LOCATION#GENERAL,positive,12,16
1590:0,1590:0:2,فريق عمل,SERVICE#GENERAL,positive,26,34
1590:0,1590:0:3,الغرفة,ROOMS#DESIGN_FEATURES,neutral,218,224
1641:0,1641:0:0,المكان,LOCATION#GENERAL,positive,0,6
1641:0,1641:0:1,الغرفه,ROOMS#CLEANLINESS,positive,169,175
1641:0,1641:0:2,الطعام,FOOD_DRINKS#QUALITY,positive,241,247
1641:0,1641:0:3,الخدمة,SERVICE#GENERAL,positive,255,261
133:0,133:0:0,سعر,HOTEL#PRICES,negative,183,186
1417:0,1417:0:0,غرفة,ROOMS#CLEANLINESS,negative,121,125
1417:0,1417:0:1,تدفئة,ROOMS_AMENITIES#GENERAL,negative,232,237
1417:0,1417:0:2,التلفاز,ROOMS_AMENITIES#GENERAL,negative,239,246
2258:0,2258:0:0,بيت الضيافة,HOTEL#GENERAL,negative,11,22
2258:1,2258:1:0,فريق عمل,SERVICE#GENERAL,negative,0,8
2258:2,2258:2:0,الغرف,ROOMS#CLEANLINESS,negative,5,10
2258:2,2258:2:1,الملاءات,ROOMS_AMENITIES#CLEANLINESS,negative,18,26
2258:2,2258:2:2,المناشف,ROOMS_AMENITIES#CLEANLINESS,negative,28,35
2258:2,2258:2:3,السجاد,ROOMS_AMENITIES#CLEANLINESS,negative,43,49
2258:3,2258:3:0,الفندق,HOTEL#QUALITY,negative,5,11
2258:4,2258:4:0,المديرة,SERVICE#GENERAL,negative,33,40
1890:0,1890:0:0,فندق,HOTEL#GENERAL,neutral,0,4
1890:1,1890:1:0,مكيف,ROOMS_AMENITIES#GENERAL,neutral,26,30
1890:1,1890:1:1,الفندق,HOTEL#COMFORT,negative,92,98
1890:2,1890:2:0,مصاعد,FACILITIES#GENERAL,negative,8,13
1890:2,1890:2:1,NULL,SERVICE#GENERAL,negative,0,0
1890:3,1890:3:0,الغرفة,ROOMS#CLEANLINESS,positive,0,6
1890:3,1890:3:1,الإفطار,FOOD_DRINKS#QUALITY,positive,22,29
247:0,247:0:0,موقع,LOCATION#GENERAL,positive,0,4
247:0,247:0:1,الخدمة,SERVICE#GENERAL,neutral,139,145
247:1,247:1:0,NULL,HOTEL#MISCELLANEOUS,positive,0,0
2131:0,2131:0:0,الاستقبال,SERVICE#GENERAL,negative,38,47
2131:0,2131:0:1,الطعام,FOOD_DRINKS#QUALITY,negative,66,72
2131:0,2131:0:2,العاملين,SERVICE#GENERAL,negative,106,114
2131:0,2131:0:3,نظافة,ROOMS#CLEANLINESS,negative,207,212
269:0,269:0:0,فندق,HOTEL#GENERAL,positive,0,4
269:0,269:0:1,مطعم,FACILITIES#GENERAL,positive,43,47
269:0,269:0:2,غرف,ROOMS#CLEANLINESS,positive,55,58
269:0,269:0:3,العاملين,SERVICE#GENERAL,positive,60,68
269:0,269:0:4,سرعة الخدمة,SERVICE#GENERAL,positive,80,91
432:0,432:0:0,الغرفة,ROOMS#GENERAL,negative,119,125
432:0,432:0:1,الحمام,ROOMS_AMENITIES#QUALITY,negative,138,144
432:1,432:1:0,الموظفين,SERVICE#GENERAL,positive,0,8
727:0,727:0:0,غرفة,ROOMS#GENERAL,positive,38,42
727:0,727:0:1,NULL,HOTEL#PRICES,positive,0,0
727:1,727:1:0,موظفي الفندق,SERVICE#GENERAL,positive,24,36
727:2,727:2:0,ديكور الجناح,ROOMS#DESIGN_FEATURES,positive,31,43
2014:0,2014:0:0,فندق,HOTEL#MISCELLANEOUS,negative,0,4
2014:1,2014:1:0,اثاث,ROOMS_AMENITIES#QUALITY,negative,1,5
2014:2,2014:2:0,خدمة,SERVICE#GENERAL,negative,1,5
2014:3,2014:3:0,فندق,HOTEL#MISCELLANEOUS,negative,0,4
2014:3,2014:3:1,اثاث,ROOMS_AMENITIES#QUALITY,negative,11,15
2014:3,2014:3:2,خدمة,SERVICE#GENERAL,negative,22,26
2014:4,2014:4:0,الافطار,FOOD_DRINKS#MISCELLANEOUS,negative,1,8
2014:5,2014:5:0,مواقف كافية للسيارات,FACILITIES#GENERAL,negative,15,35
2014:6,2014:6:0,النت,FACILITIES#GENERAL,negative,13,17
2014:6,2014:6:1,اللوبي,FACILITIES#MISCELLANEOUS,positive,33,39
2014:7,2014:7:0,الغرف,ROOMS#DESIGN_FEATURES,negative,1,6
2014:7,2014:7:1,NULL,ROOMS#PRICES,negative,0,0
776:0,776:0:0,الفندق,LOCATION#GENERAL,positive,5,11
776:0,776:0:1,حرم والكعبة,LOCATION#GENERAL,positive,39,50
776:0,776:0:2,مصلى,FACILITIES#GENERAL,positive,57,61
776:1,776:1:0,خدماتهم,SERVICE#GENERAL,positive,1,8
776:1,776:1:1,الاكل والنظافة,FOOD_DRINKS#QUALITY,positive,27,41
776:2,776:2:0,موقع,LOCATION#GENERAL,positive,5,9
776:2,776:2:1,مستوى الخدمة,SERVICE#GENERAL,positive,14,26
776:3,776:3:0,المصاعد,ROOMS_AMENITIES#GENERAL,negative,32,39
825:0,825:0:0,فندق,HOTEL#GENERAL,positive,0,4
825:0,825:0:1,المسجد النبوي,LOCATION#GENERAL,positive,23,36
825:1,825:1:0,اثاث الفندق,ROOMS_AMENITIES#QUALITY,positive,0,11
825:1,825:1:1,خدمة المصاعد,ROOMS_AMENITIES#QUALITY,negative,21,33
825:1,825:1:2,مصاعد,ROOMS_AMENITIES#DESIGN_FEATURES,negative,46,51
825:2,825:2:0,المطعم,FACILITIES#DESIGN_FEATURES,negative,0,6
825:3,825:3:0,ادارة الفندق,HOTEL#MISCELLANEOUS,negative,69,81
1001:0,1001:0:0,فندق,HOTEL#GENERAL,positive,0,4
1001:0,1001:0:1,موقع,LOCATION#GENERAL,positive,14,18
1001:1,1001:1:0,الترحيب,SERVICE#GENERAL,positive,77,84
1001:2,1001:2:0,غرف,ROOMS#MISCELLANEOUS,positive,22,25
1001:3,1001:3:0,الإفطار,FOOD_DRINKS#STYLE_OPTIONS,positive,0,7
865:0,865:0:0,الفندق,HOTEL#QUALITY,positive,34,40
865:0,865:0:1,الحرم,LOCATION#GENERAL,positive,65,70
865:1,865:1:0,الغرفة,ROOMS#CLEANLINESS,positive,5,11
865:2,865:2:0,بوفيه إفطار,FOOD_DRINKS#STYLE_OPTIONS,positive,21,32
2220:0,2220:0:0,NULL,HOTEL#GENERAL,negative,0,0
2220:0,2220:0:1,NULL,FACILITIES#GENERAL,negative,0,0
2220:0,2220:0:2,NULL,SERVICE#GENERAL,negative,0,0
2220:1,2220:1:0,المدير,SERVICE#GENERAL,negative,25,31
2220:1,2220:1:1,NULL,HOTEL#GENERAL,negative,0,0
1310:0,1310:0:0,الفندق,HOTEL#GENERAL,positive,0,6
1310:0,1310:0:1,NULL,HOTEL#MISCELLANEOUS,positive,0,0
1310:1,1310:1:0,الغرف,ROOMS#CLEANLINESS,positive,8,13
1310:1,1310:1:1,الشاطىء,FACILITIES#DESIGN_FEATURES,positive,16,23
1310:1,1310:1:2,حمامات السباحه,FACILITIES#COMFORT,positive,37,51
1310:1,1310:1:3,السونا,FACILITIES#GENERAL,positive,73,79
1310:2,1310:2:0,المطعم,FACILITIES#GENERAL,positive,0,6
1310:2,1310:2:1,الرييسيشن,SERVICE#GENERAL,positive,31,40
1278:0,1278:0:0,الفندق,HOTEL#GENERAL,positive,0,6
1278:0,1278:0:1,قاعة رجال الأعمال,FACILITIES#GENERAL,neutral,14,31
1278:1,1278:1:0,الإفطار,FOOD_DRINKS#QUALITY,neutral,4,11
1278:2,1278:2:0,الغرفة,ROOMS#DESIGN_FEATURES,positive,5,11
1278:2,1278:2:1,غرفة جلوس,ROOMS#GENERAL,positive,24,33
1278:2,1278:2:2,أريكتين,ROOMS#GENERAL,positive,37,44
1278:2,1278:2:3,تلفزيون,ROOMS_AMENITIES#GENERAL,positive,46,53
1278:3,1278:3:0,الحمام,ROOMS#QUALITY,negative,4,10
1278:3,1278:3:1,الملاط,ROOMS#CLEANLINESS,negative,60,66
1278:4,1278:4:0,قاعة,FACILITIES#DESIGN_FEATURES,positive,6,10
1278:4,1278:4:1,المطاعم,FACILITIES#GENERAL,positive,46,53
109:0,109:0:0,موقع,LOCATION#GENERAL,positive,0,4
109:0,109:0:1,الفندق,HOTEL#PRICES,negative,16,22
413:0,413:0:0,فندق,HOTEL#GENERAL,positive,0,4
413:1,413:1:0,الموظفون,SERVICE#GENERAL,positive,0,8
413:2,413:2:0,وجبة الإفطار,FOOD_DRINKS#QUALITY,positive,0,12
413:2,413:2:1,الشاطىء,FACILITIES#CLEANLINESS,positive,33,40
760:0,760:0:0,ادارة,HOTEL#GENERAL,positive,11,16
760:0,760:0:1,الموظفين,SERVICE#GENERAL,positive,28,36
760:0,760:0:2,راحة العميل,SERVICE#GENERAL,positive,59,70
760:1,760:1:0,موقع,LOCATION#GENERAL,positive,2,6
760:1,760:1:1,الحرم المكي الشريف,LOCATION#GENERAL,positive,23,41
760:2,760:2:0,الاطعمة,FOOD_DRINKS#QUALITY,positive,39,46
760:2,760:2:1,خدمة الموظفين,SERVICE#GENERAL,positive,58,71
1955:0,1955:0:0,الفندق,HOTEL#GENERAL,negative,24,30
