sid,id,category,polarity
113:69,113:69:0,SOFTWARE#OPERATION_PERFORMANCE,positive
113:74,113:74:0,FOCUS#OPERATION_PERFORMANCE,negative
113:79,113:79:0,CAMERA#QUALITY,negative
113:81,113:81:0,CAMERA#QUALITY,negative
113:83,113:83:0,CAMERA#QUALITY,positive
114:11,114:11:0,FOCUS#OPERATION_PERFORMANCE,positive
114:14,114:14:0,FOCUS#MISCELLANEOUS,negative
114:17,114:17:0,FOCUS#MISCELLANEOUS,negative
114:33,114:33:0,FOCUS#GENERAL,negative
115:8,115:8:0,CAMERA#QUALITY,positive
115:9,115:9:0,CAMERA#OPERATION_PERFORMANCE,positive
115:10,115:10:0,PHOTO#QUALITY,negative
115:11,115:11:0,PHOTO#QUALITY,negative
115:16,115:16:0,SOFTWARE#OPERATION_PERFORMANCE,positive
115:18,115:18:0,CAMERA#OPERATION_PERFORMANCE,positive
116:35,116:35:0,PHOTO#QUALITY,positive
116:38,116:38:0,PHOTO#QUALITY,positive
116:39,116:39:0,PHOTO#QUALITY,positive
116:40,116:40:0,PHOTO#QUALITY,positive
116:41,116:41:0,PHOTO#QUALITY,negative
116:43,116:43:0,PHOTO#QUALITY,negative
116:44,116:44:0,PHOTO#QUALITY,negative
116:72,116:72:0,FOCUS#OPERATION_PERFORMANCE,positive
116:84,116:84:0,CAMERA#OPERATION_PERFORMANCE,positive
116:85,116:85:0,CAMERA#OPERATION_PERFORMANCE,positive
116:93,116:93:0,CAMERA#OPERATION_PERFORMANCE,positive
116:101,116:101:0,CAMERA#OPERATION_PERFORMANCE,positive
117:7,117:7:0,PHOTO#QUALITY,negative
117:11,117:11:0,PHOTO#QUALITY,positive
117:23,117:23:0,PHOTO#QUALITY,positive
117:24,117:24:0,PHOTO#QUALITY,positive
117:25,117:25:0,CAMERA#QUALITY,positive
117:27,117:27:0,MULTIMEDIA_DEVICES#CONNECTIVITY,positive
117:31,117:31:0,SOFTWARE#OPERATION_PERFORMANCE,positive
117:32,117:32:0,PHOTO#QUALITY,positive
117:36,117:36:0,FOCUS#OPERATION_PERFORMANCE,positive
117:37,117:37:0,FOCUS#OPERATION_PERFORMANCE,negative
118:18,118:18:0,KEYBOARD#DESIGN_FEATURES,positive
118:22,118:22:0,FOCUS#DESIGN_FEATURES,negative
118:26,118:26:0,FOCUS#OPERATION_PERFORMANCE,positive
118:31,118:31:0,HARDWARE#OPERATION_PERFORMANCE,positive
118:34,118:34:0,PHOTO#QUALITY,positive
118:35,118:35:0,PHOTO#QUALITY,positive
118:41,118:41:0,HARDWARE#OPERATION_PERFORMANCE,positive
118:44,118:44:0,HARDWARE#OPERATION_PERFORMANCE,positive
119:17,119:17:0,CAMERA#PORTABILITY,positive
119:18,119:18:0,FOCUS#OPERATION_PERFORMANCE,positive
119:20,119:20:0,CAMERA#OPERATION_PERFORMANCE,positive
119:21,119:21:0,CAMERA#OPERATION_PERFORMANCE,positive
119:23,119:23:0,CAMERA#USABILITY,positive
119:24,119:24:0,FOCUS#OPERATION_PERFORMANCE,positive
119:25,119:25:0,FOCUS#OPERATION_PERFORMANCE,positive
119:26,119:26:0,FOCUS#OPERATION_PERFORMANCE,positive
119:27,119:27:0,LENS#OPERATION_PERFORMANCE,positive
119:31,119:31:0,FOCUS#OPERATION_PERFORMANCE,positive
119:32,119:32:0,FOCUS#OPERATION_PERFORMANCE,positive
119:37,119:37:0,LENS#OPERATION_PERFORMANCE,positive
119:40,119:40:0,CAMERA#OPERATION_PERFORMANCE,positive
119:41,119:41:0,CAMERA#OPERATION_PERFORMANCE,positive
119:42,119:42:0,HARDWARE#OPERATION_PERFORMANCE,positive
119:43,119:43:0,HARDWARE#OPERATION_PERFORMANCE,positive
119:44,119:44:0,CAMERA#OPERATION_PERFORMANCE,positive
119:53,119:53:0,CAMERA#OPERATION_PERFORMANCE,positive
120:4,120:4:0,CAMERA#OPERATION_PERFORMANCE,positive
120:8,120:8:0,FOCUS#OPERATION_PERFORMANCE,positive
120:15,120:15:0,FOCUS#OPERATION_PERFORMANCE,positive
120:18,120:18:0,FOCUS#OPERATION_PERFORMANCE,positive
120:28,120:28:0,FOCUS#OPERATION_PERFORMANCE,positive
120:31,120:31:0,CAMERA#MISCELLANEOUS,positive
120:32,120:32:0,HARDWARE#OPERATION_PERFORMANCE,positive
121:2,121:2:0,LENS#DESIGN_FEATURES,positive
121:4,121:4:0,CAMERA#PORTABILITY,positive
121:7,121:7:0,FOCUS#OPERATION_PERFORMANCE,negative
121:8,121:8:0,CAMERA#QUALITY,negative
121:10,121:10:0,FOCUS#OPERATION_PERFORMANCE,positive
121:12,121:12:0,FOCUS#OPERATION_PERFORMANCE,positive
121:13,121:13:0,FOCUS#QUALITY,positive
121:22,121:22:0,FOCUS#OPERATION_PERFORMANCE,negative
121:26,121:26:0,CAMERA#OPERATION_PERFORMANCE,negative
121:31,121:31:0,HARDWARE#GENERAL,positive
121:34,121:34:0,SOFTWARE#GENERAL,positive
121:39,121:39:0,CAMERA#OPERATION_PERFORMANCE,positive
121:41,121:41:0,SOFTWARE#MISCELLANEOUS,negative
121:46,121:46:0,PHOTO#QUALITY,positive
121:47,121:47:0,PHOTO#QUALITY,positive
121:53,121:53:0,SOFTWARE#GENERAL,positive
121:55,121:55:0,CAMERA#PORTABILITY,positive
122:32,122:32:0,CAMERA#OPERATION_PERFORMANCE,positive
122:44,122:44:0,FOCUS#OPERATION_PERFORMANCE,positive
122:45,122:45:0,CAMERA#QUALITY,positive
122:46,122:46:0,FOCUS#OPERATION_PERFORMANCE,positive
122:60,122:60:0,CAMERA#DESIGN_FEATURES,positive
122:63,122:63:0,CAMERA#QUALITY,negative
122:65,122:65:0,CAMERA#QUALITY,positive
122:71,122:71:0,CAMERA#DESIGN_FEATURES,positive
122:106,122:106:0,HARDWARE#OPERATION_PERFORMANCE,negative
123:17,123:17:0,PHOTO#QUALITY,positive
123:24,123:24:0,CAMERA#PRICE,positive
124:3,124:3:0,DISPLAY#QUALITY,positive
124:4,124:4:0,LENS#QUALITY,positive
124:5,124:5:0,PHOTO#QUALITY,positive
124:6,124:6:0,CAMERA#QUALITY,positive
124:9,124:9:0,FOCUS#OPERATION_PERFORMANCE,negative
124:12,124:12:0,MULTIMEDIA_DEVICES#CONNECTIVITY,positive
124:16,124:16:0,CAMERA#OPERATION_PERFORMANCE,positive
124:19,124:19:0,CAMERA#QUALITY,positive
124:20,124:20:0,PHOTO#QUALITY,positive
125:2,125:2:0,FOCUS#OPERATION_PERFORMANCE,negative
125:6,125:6:0,FOCUS#OPERATION_PERFORMANCE,negative
125:7,125:7:0,PHOTO#QUALITY,positive
125:8,125:8:0,PHOTO#QUALITY,positive
125:9,125:9:0,PHOTO#QUALITY,positive
125:10,125:10:0,PHOTO#QUALITY,negative
126:11,126:11:0,HARDWARE#OPERATION_PERFORMANCE,positive
126:17,126:17:0,DISPLAY#DESIGN_FEATURES,positive
126:22,126:22:0,HARDWARE#DESIGN_FEATURES,positive
126:27,126:27:0,PHOTO#QUALITY,positive
126:29,126:29:0,PHOTO#QUALITY,positive
126:30,126:30:0,FOCUS#OPERATION_PERFORMANCE,positive
126:32,126:32:0,FOCUS#OPERATION_PERFORMANCE,positive
126:33,126:33:0,CAMERA#OPERATION_PERFORMANCE,positive
126:41,126:41:0,CAMERA#QUALITY,positive
127:17,127:17:0,CAMERA#GENERAL,positive
127:26,127:26:0,FOCUS#OPERATION_PERFORMANCE,positive
127:28,127:28:0,HARDWARE#OPERATION_PERFORMANCE,positive
127:30,127:30:0,CAMERA#QUALITY,positive
127:31,127:31:0,DISPLAY#OPERATION_PERFORMANCE,negative
127:33,127:33:0,HARDWARE#OPERATION_PERFORMANCE,negative
127:37,127:37:0,CAMERA#QUALITY,positive
127:41,127:41:0,HARDWARE#MISCELLANEOUS,negative
127:46,127:46:0,HARDWARE#OPERATION_PERFORMANCE,negative
127:47,127:47:0,HARDWARE#OPERATION_PERFORMANCE,negative
127:52,127:52:0,PHOTO#QUALITY,positive
127:71,127:71:0,SOFTWARE#DESIGN_FEATURES,negative
127:72,127:72:0,PHOTO#QUALITY,positive
127:81,127:81:0,CAMERA#OPERATION_PERFORMANCE,negative
127:82,127:82:0,DISPLAY#DESIGN_FEATURES,negative
127:84,127:84:0,PHOTO#QUALITY,negative
127:95,127:95:0,CAMERA#PRICE,negative
127:100,127:100:0,CAMERA#QUALITY,positive
127:102,127:102:0,HARDWARE#OPERATION_PERFORMANCE,positive
127:105,127:105:0,SOFTWARE#GENERAL,positive
127:112,127:112:0,CAMERA#DESIGN_FEATURES,negative
127:114,127:114:0,HARDWARE#OPERATION_PERFORMANCE,positive
127:115,127:115:0,LENS#GENERAL,positive
127:116,127:116:0,BATTERY#OPERATION_PERFORMANCE,negative
128:7,128:7:0,FOCUS#OPERATION_PERFORMANCE,positive
128:20,128:20:0,FOCUS#OPERATION_PERFORMANCE,negative
128:26,128:26:0,FOCUS#OPERATION_PERFORMANCE,positive
129:42,129:42:0,CAMERA#QUALITY,positive
129:57,129:57:0,CAMERA#OPERATION_PERFORMANCE,positive
129:59,129:59:0,HARDWARE#QUALITY,positive
129:60,129:60:0,HARDWARE#QUALITY,positive
129:62,129:62:0,SOFTWARE#OPERATION_PERFORMANCE,negative
129:66,129:66:0,SOFTWARE#OPERATION_PERFORMANCE,positive
129:74,129:74:0,SOFTWARE#USABILITY,positive
129:76,129:76:0,CAMERA#OPERATION_PERFORMANCE,positive
129:77,129:77:0,OS#OPERATION_PERFORMANCE,positive
129:81,129:81:0,FOCUS#OPERATION_PERFORMANCE,negative
129:83,129:83:0,FOCUS#OPERATION_PERFORMANCE,positive
129:87,129:87:0,FOCUS#OPERATION_PERFORMANCE,positive
129:92,129:92:0,FOCUS#OPERATION_PERFORMANCE,positive
129:113,129:113:0,PHOTO#QUALITY,positive
129:118,129:118:0,SOFTWARE#QUALITY,negative
129:126,129:126:0,FOCUS#OPERATION_PERFORMANCE,positive
129:128,129:128:0,FOCUS#OPERATION_PERFORMANCE,positive
129:154,129:154:0,FOCUS#MISCELLANEOUS,negative
129:167,129:167:0,PHOTO#QUALITY,positive
129:187,129:187:0,HARDWARE#OPERATION_PERFORMANCE,positive
129:188,129:188:0,BATTERY#OPERATION_PERFORMANCE,positive
129:190,129:190:0,PHOTO#QUALITY,positive
129:195,129:195:0,HARDWARE#DESIGN_FEATURES,positive
129:212,129:212:0,CPU#OPERATION_PERFORMANCE,positive
129:219,129:219:0,CAMERA#OPERATION_PERFORMANCE,positive
129:233,129:233:0,HARDWARE#GENERAL,positive
129:259,129:259:0,SOFTWARE#OPERATION_PERFORMANCE,negative
129:263,129:263:0,SOFTWARE#OPERATION_PERFORMANCE,positive
129:265,129:265:0,PHOTO#QUALITY,positive
129:277,129:277:0,LENS#QUALITY,positive
129:285,129:285:0,DISPLAY#GENERAL,positive
129:288,129:288:0,SOFTWARE#OPERATION_PERFORMANCE,positive
129:292,129:292:0,PHOTO#QUALITY,positive
129:301,129:301:0,FOCUS#OPERATION_PERFORMANCE,negative
129:303,129:303:0,CAMERA#DESIGN_FEATURES,negative
130:4,130:4:0,HARDWARE#OPERATION_PERFORMANCE,negative
130:5,130:5:0,CAMERA#QUALITY,positive
130:7,130:7:0,DISPLAY#QUALITY,negative
130:8,130:8:0,DISPLAY#QUALITY,negative
131:2,131:2:0,FOCUS#OPERATION_PERFORMANCE,positive
131:3,131:3:0,FOCUS#OPERATION_PERFORMANCE,positive
131:4,131:4:0,PHOTO#QUALITY,negative
131:5,131:5:0,LENS#QUALITY,negative
131:6,131:6:0,PHOTO#QUALITY,positive
131:8,131:8:0,LENS#QUALITY,positive
131:9,131:9:0,LENS#QUALITY,positive
131:11,131:11:0,PHOTO#QUALITY,positive
131:16,131:16:0,FOCUS#OPERATION_PERFORMANCE,negative
131:17,131:17:0,FOCUS#OPERATION_PERFORMANCE,negative
131:23,131:23:0,PHOTO#QUALITY,negative
131:26,131:26:0,PHOTO#QUALITY,positive
131:29,131:29:0,PHOTO#QUALITY,positive
131:32,131:32:0,HARDWARE#OPERATION_PERFORMANCE,negative
132:2,132:2:0,CAMERA#QUALITY,positive
132:3,132:3:0,FOCUS#OPERATION_PERFORMANCE,positive
132:6,132:6:0,HARDWARE#OPERATION_PERFORMANCE,positive
132:8,132:8:0,FOCUS#OPERATION_PERFORMANCE,positive
132:10,132:10:0,CAMERA#QUALITY,positive
132:11,132:11:0,PHOTO#QUALITY,positive
132:12,132:12:0,PHOTO#QUALITY,positive
133:7,133:7:0,DISPLAY#MISCELLANEOUS,positive
133:8,133:8:0,CAMERA#DESIGN_FEATURES,positive
133:10,133:10:0,FOCUS#OPERATION_PERFORMANCE,positive
133:15,133:15:0,DISPLAY#GENERAL,positive
133:19,133:19:0,DISPLAY#DESIGN_FEATURES,negative
133:20,133:20:0,KEYBOARD#DESIGN_FEATURES,negative
133:26,133:26:0,PHOTO#QUALITY,negative
133:32,133:32:0,LENS#OPERATION_PERFORMANCE,negative
133:33,133:33:0,PHOTO#QUALITY,positive
133:35,133:35:0,PHOTO#QUALITY,positive
133:36,133:36:0,PHOTO#QUALITY,negative
133:37,133:37:0,SOFTWARE#DESIGN_FEATURES,negative
133:39,133:39:0,CAMERA#DESIGN_FEATURES,negative
134:1,134:1:0,PHOTO#QUALITY,positive
134:2,134:2:0,HARDWARE#OPERATION_PERFORMANCE,positive
134:4,134:4:0,PHOTO#QUALITY,positive
134:5,134:5:0,PHOTO#MISCELLANEOUS,negative
135:20,135:20:0,FOCUS#OPERATION_PERFORMANCE,positive
135:22,135:22:0,FOCUS#QUALITY,negative
135:23,135:23:0,FOCUS#OPERATION_PERFORMANCE,negative
135:28,135:28:0,FOCUS#OPERATION_PERFORMANCE,positive
135:32,135:32:0,CAMERA#QUALITY,positive
135:33,135:33:0,CAMERA#DESIGN_FEATURES,positive
135:35,135:35:0,KEYBOARD#DESIGN_FEATURES,positive
135:36,135:36:0,HARDWARE#DESIGN_FEATURES,positive
135:43,135:43:0,CAMERA#OPERATION_PERFORMANCE,positive
135:55,135:55:0,FOCUS#GENERAL,positive
135:56,135:56:0,FOCUS#OPERATION_PERFORMANCE,positive
135:61,135:61:0,FOCUS#OPERATION_PERFORMANCE,negative
135:77,135:77:0,CAMERA#OPERATION_PERFORMANCE,positive
135:80,135:80:0,LENS#QUALITY,positive
135:81,135:81:0,CAMERA#QUALITY,positive
135:96,135:96:0,CAMERA#OPERATION_PERFORMANCE,positive
135:99,135:99:0,PHOTO#QUALITY,negative
135:111,135:111:0,PHOTO#GENERAL,positive
136:7,136:7:0,PHOTO#QUALITY,positive
136:9,136:9:0,CAMERA#PRICE,positive
136:10,136:10:0,PHOTO#QUALITY,positive
136:11,136:11:0,LENS#QUALITY,positive
136:15,136:15:0,SOFTWARE#USABILITY,positive
136:16,136:16:0,CAMERA#PORTABILITY,positive
136:18,136:18:0,CAMERA#DESIGN_FEATURES,positive
136:20,136:20:0,FOCUS#DESIGN_FEATURES,positive
136:24,136:24:0,HARDWARE#QUALITY,positive
136:34,136:34:0,FOCUS#OPERATION_PERFORMANCE,negative
136:37,136:37:0,LENS#GENERAL,negative
136:39,136:39:0,FOCUS#DESIGN_FEATURES,negative
136:41,136:41:0,CAMERA#OPERATION_PERFORMANCE,negative
136:43,136:43:0,FOCUS#OPERATION_PERFORMANCE,negative
136:44,136:44:0,FOCUS#QUALITY,negative
136:45,136:45:0,CAMERA#OPERATION_PERFORMANCE,negative
136:49,136:49:0,CAMERA#DESIGN_FEATURES,negative
136:50,136:50:0,FOCUS#USABILITY,positive
136:53,136:53:0,HARDWARE#DESIGN_FEATURES,negative
136:54,136:54:0,PHOTO#QUALITY,negative
137:4,137:4:0,FOCUS#OPERATION_PERFORMANCE,positive
137:5,137:5:0,PHOTO#GENERAL,positive
137:7,137:7:0,CAMERA#DESIGN_FEATURES,negative
137:10,137:10:0,CAMERA#DESIGN_FEATURES,negative
137:12,137:12:0,PHOTO#QUALITY,positive
137:13,137:13:0,FOCUS#QUALITY,positive
137:17,137:17:0,PHOTO#QUALITY,positive
138:2,138:2:0,FOCUS#OPERATION_PERFORMANCE,negative
138:5,138:5:0,FOCUS#OPERATION_PERFORMANCE,negative
138:6,138:6:0,FOCUS#OPERATION_PERFORMANCE,negative
139:1,139:1:0,PHOTO#GENERAL,positive
139:2,139:2:0,PHOTO#QUALITY,positive
139:8,139:8:0,FOCUS#GENERAL,positive
139:11,139:11:0,PHOTO#QUALITY,positive
139:18,139:18:0,FOCUS#QUALITY,negative
139:23,139:23:0,CAMERA#OPERATION_PERFORMANCE,negative
139:25,139:25:0,FOCUS#OPERATION_PERFORMANCE,positive
139:32,139:32:0,SOFTWARE#DESIGN_FEATURES,negative
139:38,139:38:0,SOFTWARE#DESIGN_FEATURES,negative
139:43,139:43:0,PHOTO#QUALITY,positive
139:54,139:54:0,PHOTO#GENERAL,positive
139:55,139:55:0,PHOTO#GENERAL,positive
140:10,140:10:0,CAMERA#DESIGN_FEATURES,positive
140:17,140:17:0,FOCUS#OPERATION_PERFORMANCE,positive
140:20,140:20:0,HARDWARE#DESIGN_FEATURES,positive
140:21,140:21:0,CAMERA#OPERATION_PERFORMANCE,positive
140:22,140:22:0,CAMERA#OPERATION_PERFORMANCE,positive
140:24,140:24:0,DISPLAY#QUALITY,positive
140:26,140:26:0,LENS#QUALITY,positive
140:28,140:28:0,LENS#OPERATION_PERFORMANCE,positive
140:29,140:29:0,PHOTO#GENERAL,positive
140:31,140:31:0,PHOTO#QUALITY,positive
140:33,140:33:0,PHOTO#QUALITY,positive
140:34,140:34:0,PHOTO#QUALITY,positive
140:35,140:35:0,PHOTO#QUALITY,positive
140:37,140:37:0,BATTERY#OPERATION_PERFORMANCE,positive
140:40,140:40:0,CAMERA#DESIGN_FEATURES,positive
140:48,140:48:0,DISPLAY#QUALITY,negative
140:50,140:50:0,CAMERA#DESIGN_FEATURES,negative
140:51,140:51:0,CAMERA#MISCELLANEOUS,negative
140:53,140:53:0,CAMERA#PRICE,negative
140:61,140:61:0,LENS#DESIGN_FEATURES,positive
