sid,id,category,polarity
93:8,93:8:0,KEYBOARD#DESIGN_FEATURES,positive
93:14,93:14:0,OS#QUALITY,positive
93:15,93:15:0,OS#OPERATION_PERFORMANCE,positive
93:18,93:18:0,PHONE#CONNECTIVITY,positive
93:19,93:19:0,PHONE#CONNECTIVITY,positive
93:23,93:23:0,PHONE#USABILITY,positive
93:25,93:25:0,SOFTWARE#OPERATION_PERFORMANCE,negative
93:26,93:26:0,SOFTWARE#OPERATION_PERFORMANCE,positive
93:35,93:35:0,SOFTWARE#OPERATION_PERFORMANCE,positive
93:36,93:36:0,SOFTWARE#OPERATION_PERFORMANCE,positive
93:39,93:39:0,SOFTWARE#OPERATION_PERFORMANCE,negative
94:5,94:5:0,OS#OPERATION_PERFORMANCE,positive
94:7,94:7:0,SOFTWARE#OPERATION_PERFORMANCE,positive
94:8,94:8:0,OS#OPERATION_PERFORMANCE,positive
94:12,94:12:0,DISPLAY#QUALITY,positive
94:17,94:17:0,DISPLAY#OPERATION_PERFORMANCE,positive
94:18,94:18:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative
94:21,94:21:0,HARDWARE#QUALITY,negative
94:26,94:26:0,POWER_SUPPLY#QUALITY,negative
94:28,94:28:0,PHONE#QUALITY,negative
94:34,94:34:0,MULTIMEDIA_DEVICES#GENERAL,negative
94:36,94:36:0,PHONE#PRICE,positive
95:1,95:1:0,SOFTWARE#OPERATION_PERFORMANCE,negative
95:6,95:6:0,HARDWARE#QUALITY,negative
95:8,95:8:0,PHONE#QUALITY,negative
95:9,95:9:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative
95:10,95:10:0,PORTS#USABILITY,negative
95:11,95:11:0,OS#USABILITY,negative
96:2,96:2:0,CPU#USABILITY,positive
96:3,96:3:0,SOFTWARE#USABILITY,positive
96:4,96:4:0,MULTIMEDIA_DEVICES#QUALITY,positive
96:6,96:6:0,MULTIMEDIA_DEVICES#QUALITY,negative
97:1,97:1:0,PHONE#OPERATION_PERFORMANCE,positive
97:5,97:5:0,DISPLAY#QUALITY,positive
98:2,98:2:0,DISPLAY#DESIGN_FEATURES,positive
98:3,98:3:0,PHONE#QUALITY,negative
98:6,98:6:0,PHONE#CONNECTIVITY,negative
98:16,98:16:0,PHONE#OPERATION_PERFORMANCE,negative
98:19,98:19:0,PHONE#QUALITY,negative
99:11,99:11:0,PHONE#OPERATION_PERFORMANCE,positive
99:12,99:12:0,PHONE#OPERATION_PERFORMANCE,positive
99:20,99:20:0,DISPLAY#QUALITY,positive
99:21,99:21:0,PHONE#OPERATION_PERFORMANCE,negative
99:22,99:22:0,PHONE#OPERATION_PERFORMANCE,negative
99:27,99:27:0,DISPLAY#OPERATION_PERFORMANCE,positive
99:31,99:31:0,DISPLAY#DESIGN_FEATURES,negative
99:36,99:36:0,DISPLAY#QUALITY,positive
99:37,99:37:0,PHONE#OPERATION_PERFORMANCE,positive
99:38,99:38:0,MULTIMEDIA_DEVICES#USABILITY,positive
99:41,99:41:0,PHONE#OPERATION_PERFORMANCE,positive
99:44,99:44:0,PHONE#OPERATION_PERFORMANCE,positive
99:46,99:46:0,DISPLAY#OPERATION_PERFORMANCE,positive
99:47,99:47:0,CPU#OPERATION_PERFORMANCE,positive
99:54,99:54:0,BATTERY#OPERATION_PERFORMANCE,positive
99:61,99:61:0,PHONE#OPERATION_PERFORMANCE,positive
99:67,99:67:0,MULTIMEDIA_DEVICES#QUALITY,positive
99:68,99:68:0,PHONE#CONNECTIVITY,positive
100:7,100:7:0,DISPLAY#QUALITY,negative
100:10,100:10:0,PHONE#OPERATION_PERFORMANCE,positive
100:12,100:12:0,DISPLAY#DESIGN_FEATURES,negative
100:13,100:13:0,SOFTWARE#OPERATION_PERFORMANCE,negative
100:17,100:17:0,PHONE#QUALITY,positive
100:19,100:19:0,MULTIMEDIA_DEVICES#DESIGN_FEATURES,positive
100:20,100:20:0,PHONE#OPERATION_PERFORMANCE,positive
100:21,100:21:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive
100:22,100:22:0,DISPLAY#QUALITY,negative
101:4,101:4:0,OS#DESIGN_FEATURES,positive
101:8,101:8:0,PHONE#OPERATION_PERFORMANCE,positive
101:16,101:16:0,SOFTWARE#OPERATION_PERFORMANCE,negative
101:21,101:21:0,SOFTWARE#OPERATION_PERFORMANCE,negative
101:27,101:27:0,PHONE#USABILITY,negative
101:38,101:38:0,MULTIMEDIA_DEVICES#QUALITY,positive
101:44,101:44:0,MULTIMEDIA_DEVICES#USABILITY,negative
101:47,101:47:0,SOFTWARE#OPERATION_PERFORMANCE,negative
101:51,101:51:0,BATTERY#QUALITY,negative
101:63,101:63:0,PHONE#OPERATION_PERFORMANCE,positive
101:66,101:66:0,PHONE#PRICE,negative
102:21,102:21:0,DISPLAY#DESIGN_FEATURES,negative
102:24,102:24:0,HARDWARE#DESIGN_FEATURES,negative
102:25,102:25:0,HARDWARE#QUALITY,negative
102:28,102:28:0,OS#OPERATION_PERFORMANCE,negative
102:46,102:46:0,HARDWARE#DESIGN_FEATURES,negative
102:50,102:50:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative
102:52,102:52:0,DISPLAY#OPERATION_PERFORMANCE,positive
102:55,102:55:0,HARDWARE#QUALITY,negative
102:75,102:75:0,PORTS#OPERATION_PERFORMANCE,positive
103:2,103:2:0,DISPLAY#DESIGN_FEATURES,positive
103:4,103:4:0,HARDWARE#OPERATION_PERFORMANCE,positive
103:7,103:7:0,PHONE#OPERATION_PERFORMANCE,negative
103:8,103:8:0,DISPLAY#DESIGN_FEATURES,positive
103:9,103:9:0,OS#OPERATION_PERFORMANCE,positive
103:14,103:14:0,PHONE#QUALITY,positive
103:20,103:20:0,PHONE#DESIGN_FEATURES,positive
103:33,103:33:0,HARDWARE#QUALITY,negative
103:40,103:40:0,PHONE#CONNECTIVITY,positive
103:41,103:41:0,OS#OPERATION_PERFORMANCE,positive
103:42,103:42:0,PHONE#DESIGN_FEATURES,positive
104:3,104:3:0,DISPLAY#QUALITY,positive
104:4,104:4:0,OS#DESIGN_FEATURES,positive
104:5,104:5:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive
104:6,104:6:0,HARDWARE#USABILITY,positive
104:7,104:7:0,PHONE#OPERATION_PERFORMANCE,negative
104:10,104:10:0,BATTERY#QUALITY,negative
104:16,104:16:0,PHONE#OPERATION_PERFORMANCE,negative
104:20,104:20:0,KEYBOARD#OPERATION_PERFORMANCE,negative
104:23,104:23:0,OS#OPERATION_PERFORMANCE,negative
104:24,104:24:0,SOFTWARE#OPERATION_PERFORMANCE,negative
104:30,104:30:0,PHONE#CONNECTIVITY,negative
105:25,105:25:0,OS#DESIGN_FEATURES,positive
105:26,105:26:0,MULTIMEDIA_DEVICES#DESIGN_FEATURES,positive
105:28,105:28:0,SOFTWARE#OPERATION_PERFORMANCE,negative
106:2,106:2:0,PHONE#OPERATION_PERFORMANCE,positive
106:3,106:3:0,DISPLAY#OPERATION_PERFORMANCE,positive
106:4,106:4:0,MULTIMEDIA_DEVICES#USABILITY,positive
106:5,106:5:0,PHONE#QUALITY,positive
106:13,106:13:0,OS#OPERATION_PERFORMANCE,negative
106:15,106:15:0,PHONE#OPERATION_PERFORMANCE,negative
106:19,106:19:0,BATTERY#QUALITY,negative
106:21,106:21:0,SOFTWARE#OPERATION_PERFORMANCE,negative
106:25,106:25:0,OS#OPERATION_PERFORMANCE,negative
106:39,106:39:0,OS#DESIGN_FEATURES,negative
106:41,106:41:0,OS#DESIGN_FEATURES,positive
107:5,107:5:0,OS#OPERATION_PERFORMANCE,positive
107:6,107:6:0,SOFTWARE#OPERATION_PERFORMANCE,positive
107:7,107:7:0,SOFTWARE#OPERATION_PERFORMANCE,positive
108:9,108:9:0,PHONE#QUALITY,positive
108:12,108:12:0,HARDWARE#DESIGN_FEATURES,negative
108:29,108:29:0,POWER_SUPPLY#QUALITY,negative
108:45,108:45:0,PHONE#OPERATION_PERFORMANCE,positive
108:46,108:46:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative
108:47,108:47:0,HARDWARE#OPERATION_PERFORMANCE,negative
108:49,108:49:0,HARDWARE#OPERATION_PERFORMANCE,positive
108:51,108:51:0,PHONE#DESIGN_FEATURES,positive
108:52,108:52:0,PHONE#OPERATION_PERFORMANCE,positive
108:54,108:54:0,PHONE#OPERATION_PERFORMANCE,positive
109:4,109:4:0,PHONE#OPERATION_PERFORMANCE,positive
109:5,109:5:0,SOFTWARE#OPERATION_PERFORMANCE,negative
109:6,109:6:0,DISPLAY#OPERATION_PERFORMANCE,positive
109:7,109:7:0,PHONE#QUALITY,negative
110:5,110:5:0,PHONE#QUALITY,negative
110:6,110:6:0,DISPLAY#GENERAL,positive
110:15,110:15:0,PHONE#OPERATION_PERFORMANCE,negative
111:4,111:4:0,OS#DESIGN_FEATURES,negative
111:10,111:10:0,OS#QUALITY,negative
111:15,111:15:0,BATTERY#QUALITY,negative
111:17,111:17:0,SOFTWARE#OPERATION_PERFORMANCE,negative
111:32,111:32:0,SOFTWARE#OPERATION_PERFORMANCE,negative
111:40,111:40:0,DISPLAY#OPERATION_PERFORMANCE,negative
111:45,111:45:0,KEYBOARD#DESIGN_FEATURES,negative
111:48,111:48:0,SOFTWARE#DESIGN_FEATURES,negative
112:27,112:27:0,PHONE#QUALITY,negative
112:30,112:30:0,HARDWARE#OPERATION_PERFORMANCE,negative
112:33,112:33:0,PHONE#OPERATION_PERFORMANCE,positive
112:36,112:36:0,DISPLAY#OPERATION_PERFORMANCE,positive
112:37,112:37:0,SOFTWARE#OPERATION_PERFORMANCE,positive
112:47,112:47:0,PHONE#CONNECTIVITY,positive
112:48,112:48:0,MULTIMEDIA_DEVICES#QUALITY,positive
113:11,113:11:0,PHONE#OPERATION_PERFORMANCE,negative
113:12,113:12:0,MULTIMEDIA_DEVICES#QUALITY,negative
113:17,113:17:0,MULTIMEDIA_DEVICES#QUALITY,positive
113:18,113:18:0,BATTERY#QUALITY,positive
113:24,113:24:0,DISPLAY#QUALITY,positive
113:25,113:25:0,OS#DESIGN_FEATURES,positive
113:32,113:32:0,MULTIMEDIA_DEVICES#QUALITY,negative
114:5,114:5:0,DISPLAY#QUALITY,positive
114:6,114:6:0,KEYBOARD#OPERATION_PERFORMANCE,positive
114:7,114:7:0,SOFTWARE#USABILITY,negative
114:13,114:13:0,PHONE#OPERATION_PERFORMANCE,negative
114:22,114:22:0,PHONE#OPERATION_PERFORMANCE,negative
114:23,114:23:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative
114:25,114:25:0,BATTERY#QUALITY,negative
114:26,114:26:0,KEYBOARD#OPERATION_PERFORMANCE,negative
114:27,114:27:0,PHONE#OPERATION_PERFORMANCE,negative
114:30,114:30:0,MULTIMEDIA_DEVICES#GENERAL,negative
114:32,114:32:0,OS#OPERATION_PERFORMANCE,positive
115:8,115:8:0,PHONE#DESIGN_FEATURES,negative
115:10,115:10:0,HARDWARE#DESIGN_FEATURES,negative
115:11,115:11:0,PHONE#DESIGN_FEATURES,positive
115:18,115:18:0,PHONE#DESIGN_FEATURES,positive
115:20,115:20:0,PHONE#DESIGN_FEATURES,positive
115:21,115:21:0,DISPLAY#DESIGN_FEATURES,positive
115:24,115:24:0,DISPLAY#OPERATION_PERFORMANCE,positive
115:25,115:25:0,PHONE#OPERATION_PERFORMANCE,positive
115:27,115:27:0,PHONE#OPERATION_PERFORMANCE,positive
115:31,115:31:0,HARDWARE#USABILITY,positive
115:34,115:34:0,MULTIMEDIA_DEVICES#USABILITY,positive
115:38,115:38:0,SOFTWARE#OPERATION_PERFORMANCE,positive
115:41,115:41:0,OS#OPERATION_PERFORMANCE,positive
115:43,115:43:0,SOFTWARE#OPERATION_PERFORMANCE,positive
115:46,115:46:0,MULTIMEDIA_DEVICES#QUALITY,positive
115:51,115:51:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive
115:52,115:52:0,PHONE#CONNECTIVITY,positive
115:56,115:56:0,KEYBOARD#OPERATION_PERFORMANCE,positive
115:59,115:59:0,MULTIMEDIA_DEVICES#USABILITY,positive
115:68,115:68:0,SOFTWARE#USABILITY,positive
115:76,115:76:0,BATTERY#QUALITY,negative
115:80,115:80:0,HARDWARE#OPERATION_PERFORMANCE,negative
115:82,115:82:0,MULTIMEDIA_DEVICES#USABILITY,negative
115:88,115:88:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative
115:92,115:92:0,SOFTWARE#OPERATION_PERFORMANCE,negative
115:96,115:96:0,PHONE#OPERATION_PERFORMANCE,negative
115:98,115:98:0,MULTIMEDIA_DEVICES#QUALITY,negative
115:100,115:100:0,PHONE#USABILITY,negative
115:102,115:102:0,HARDWARE#USABILITY,negative
115:108,115:108:0,DISPLAY#OPERATION_PERFORMANCE,negative
115:109,115:109:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative
115:114,115:114:0,PHONE#USABILITY,negative
115:117,115:117:0,HARDWARE#OPERATION_PERFORMANCE,negative
115:119,115:119:0,SOFTWARE#OPERATION_PERFORMANCE,negative
115:122,115:122:0,PORTS#USABILITY,negative
115:129,115:129:0,SOFTWARE#OPERATION_PERFORMANCE,negative
115:131,115:131:0,HARDWARE#QUALITY,negative
115:132,115:132:0,SOFTWARE#OPERATION_PERFORMANCE,negative
115:134,115:134:0,SOFTWARE#OPERATION_PERFORMANCE,negative
115:137,115:137:0,DISPLAY#OPERATION_PERFORMANCE,negative
115:139,115:139:0,SOFTWARE#OPERATION_PERFORMANCE,negative
115:143,115:143:0,OS#OPERATION_PERFORMANCE,negative
115:147,115:147:0,BATTERY#QUALITY,negative
116:5,116:5:0,PHONE#OPERATION_PERFORMANCE,positive
116:13,116:13:0,SOFTWARE#OPERATION_PERFORMANCE,negative
116:14,116:14:0,SOFTWARE#OPERATION_PERFORMANCE,negative
116:28,116:28:0,PHONE#OPERATION_PERFORMANCE,positive
117:12,117:12:0,HARDWARE#QUALITY,negative
117:16,117:16:0,SOFTWARE#OPERATION_PERFORMANCE,positive
117:23,117:23:0,OS#DESIGN_FEATURES,positive
117:27,117:27:0,BATTERY#OPERATION_PERFORMANCE,positive
117:30,117:30:0,MULTIMEDIA_DEVICES#GENERAL,positive
117:44,117:44:0,KEYBOARD#OPERATION_PERFORMANCE,positive
117:51,117:51:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative
117:58,117:58:0,MULTIMEDIA_DEVICES#QUALITY,positive
118:6,118:6:0,OS#QUALITY,positive
118:7,118:7:0,OS#QUALITY,positive
118:12,118:12:0,MULTIMEDIA_DEVICES#QUALITY,positive
118:16,118:16:0,SOFTWARE#OPERATION_PERFORMANCE,positive
118:31,118:31:0,SOFTWARE#OPERATION_PERFORMANCE,negative
118:37,118:37:0,MULTIMEDIA_DEVICES#QUALITY,negative
119:6,119:6:0,DISPLAY#DESIGN_FEATURES,positive
119:7,119:7:0,DISPLAY#OPERATION_PERFORMANCE,positive
119:10,119:10:0,MULTIMEDIA_DEVICES#QUALITY,positive
119:11,119:11:0,SOFTWARE#OPERATION_PERFORMANCE,positive
119:13,119:13:0,OS#DESIGN_FEATURES,negative
119:14,119:14:0,PHONE#USABILITY,negative
119:15,119:15:0,BATTERY#QUALITY,negative
119:21,119:21:0,PHONE#QUALITY,negative
119:24,119:24:0,OS#OPERATION_PERFORMANCE,negative
119:27,119:27:0,SOFTWARE#OPERATION_PERFORMANCE,negative
119:32,119:32:0,PHONE#OPERATION_PERFORMANCE,negative
119:33,119:33:0,HARDWARE#OPERATION_PERFORMANCE,negative
120:3,120:3:0,PHONE#OPERATION_PERFORMANCE,positive
120:4,120:4:0,PHONE#OPERATION_PERFORMANCE,positive
120:5,120:5:0,PHONE#DESIGN_FEATURES,positive
120:8,120:8:0,OS#OPERATION_PERFORMANCE,negative
120:12,120:12:0,DISPLAY#QUALITY,negative
120:13,120:13:0,PHONE#OPERATION_PERFORMANCE,negative
121:15,121:15:0,DISPLAY#DESIGN_FEATURES,positive
121:18,121:18:0,DISPLAY#DESIGN_FEATURES,positive
121:29,121:29:0,DISPLAY#DESIGN_FEATURES,positive
121:37,121:37:0,SOFTWARE#OPERATION_PERFORMANCE,negative
121:38,121:38:0,SOFTWARE#OPERATION_PERFORMANCE,positive
121:39,121:39:0,SOFTWARE#OPERATION_PERFORMANCE,positive
121:40,121:40:0,DISPLAY#QUALITY,positive
121:45,121:45:0,OS#DESIGN_FEATURES,positive
121:51,121:51:0,SOFTWARE#OPERATION_PERFORMANCE,negative
121:53,121:53:0,BATTERY#QUALITY,positive
121:58,121:58:0,SOFTWARE#OPERATION_PERFORMANCE,positive
121:61,121:61:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive
121:63,121:63:0,HARDWARE#OPERATION_PERFORMANCE,positive
122:6,122:6:0,DISPLAY#QUALITY,negative
122:9,122:9:0,OS#QUALITY,negative
122:16,122:16:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive
122:18,122:18:0,SOFTWARE#OPERATION_PERFORMANCE,positive
122:21,122:21:0,SOFTWARE#OPERATION_PERFORMANCE,negative
122:23,122:23:0,MULTIMEDIA_DEVICES#QUALITY,positive
123:4,123:4:0,PHONE#QUALITY,positive
123:7,123:7:0,PHONE#OPERATION_PERFORMANCE,positive
123:9,123:9:0,OS#OPERATION_PERFORMANCE,positive
123:10,123:10:0,OS#OPERATION_PERFORMANCE,positive
123:15,123:15:0,MULTIMEDIA_DEVICES#QUALITY,positive
123:17,123:17:0,PHONE#CONNECTIVITY,positive
123:22,123:22:0,HARDWARE#QUALITY,negative
123:25,123:25:0,KEYBOARD#DESIGN_FEATURES,positive
123:27,123:27:0,PHONE#OPERATION_PERFORMANCE,negative
123:36,123:36:0,MULTIMEDIA_DEVICES#QUALITY,positive
123:39,123:39:0,DISPLAY#QUALITY,positive
123:40,123:40:0,DISPLAY#QUALITY,positive
124:15,124:15:0,PHONE#DESIGN_FEATURES,negative
124:26,124:26:0,PHONE#DESIGN_FEATURES,positive
124:36,124:36:0,PHONE#OPERATION_PERFORMANCE,positive
125:10,125:10:0,PHONE#QUALITY,positive
126:10,126:10:0,PHONE#OPERATION_PERFORMANCE,negative
126:19,126:19:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive
126:23,126:23:0,MULTIMEDIA_DEVICES#USABILITY,positive
126:27,126:27:0,PHONE#OPERATION_PERFORMANCE,negative
126:39,126:39:0,BATTERY#OPERATION_PERFORMANCE,negative
127:4,127:4:0,PHONE#OPERATION_PERFORMANCE,negative
127:5,127:5:0,SOFTWARE#QUALITY,negative
127:6,127:6:0,MULTIMEDIA_DEVICES#QUALITY,negative
127:7,127:7:0,OS#OPERATION_PERFORMANCE,negative
127:8,127:8:0,SOFTWARE#OPERATION_PERFORMANCE,negative
127:10,127:10:0,DISPLAY#OPERATION_PERFORMANCE,positive
127:11,127:11:0,DISPLAY#OPERATION_PERFORMANCE,positive
127:12,127:12:0,SOFTWARE#OPERATION_PERFORMANCE,positive
127:13,127:13:0,MULTIMEDIA_DEVICES#USABILITY,positive
127:16,127:16:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive
128:10,128:10:0,SOFTWARE#OPERATION_PERFORMANCE,negative
128:22,128:22:0,OS#OPERATION_PERFORMANCE,negative
128:28,128:28:0,SOFTWARE#OPERATION_PERFORMANCE,negative
128:29,128:29:0,SOFTWARE#OPERATION_PERFORMANCE,negative
128:30,128:30:0,PHONE#QUALITY,negative
128:31,128:31:0,SOFTWARE#OPERATION_PERFORMANCE,negative
128:34,128:34:0,PHONE#OPERATION_PERFORMANCE,negative
128:39,128:39:0,PHONE#PRICE,positive
128:40,128:40:0,HARDWARE#OPERATION_PERFORMANCE,positive
128:41,128:41:0,PHONE#OPERATION_PERFORMANCE,positive
128:42,128:42:0,SOFTWARE#OPERATION_PERFORMANCE,positive
128:44,128:44:0,BATTERY#QUALITY,positive
128:52,128:52:0,MEMORY#USABILITY,positive
128:53,128:53:0,CPU#USABILITY,positive
128:54,128:54:0,PHONE#OPERATION_PERFORMANCE,positive
128:59,128:59:0,BATTERY#QUALITY,negative
128:61,128:61:0,DISPLAY#DESIGN_FEATURES,negative
128:63,128:63:0,KEYBOARD#QUALITY,negative
128:73,128:73:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative
129:18,129:18:0,HARDWARE#DESIGN_FEATURES,positive
129:25,129:25:0,BATTERY#QUALITY,positive
129:28,129:28:0,KEYBOARD#OPERATION_PERFORMANCE,negative
129:29,129:29:0,PHONE#OPERATION_PERFORMANCE,negative
129:30,129:30:0,DISPLAY#OPERATION_PERFORMANCE,positive
129:31,129:31:0,SOFTWARE#OPERATION_PERFORMANCE,negative
129:37,129:37:0,OS#DESIGN_FEATURES,positive
129:38,129:38:0,OS#OPERATION_PERFORMANCE,positive
129:39,129:39:0,PHONE#OPERATION_PERFORMANCE,positive
129:43,129:43:0,PHONE#QUALITY,positive
129:45,129:45:0,SOFTWARE#OPERATION_PERFORMANCE,positive
129:46,129:46:0,HARDWARE#OPERATION_PERFORMANCE,positive
129:50,129:50:0,SOFTWARE#OPERATION_PERFORMANCE,negative
130:5,130:5:0,PHONE#DESIGN_FEATURES,positive
130:6,130:6:0,DISPLAY#DESIGN_FEATURES,positive
130:11,130:11:0,HARDWARE#OPERATION_PERFORMANCE,negative
130:21,130:21:0,POWER_SUPPLY#OPERATION_PERFORMANCE,negative
130:23,130:23:0,HARDWARE#QUALITY,negative
130:29,130:29:0,BATTERY#QUALITY,negative
130:53,130:53:0,DISPLAY#DESIGN_FEATURES,negative
130:57,130:57:0,PHONE#QUALITY,negative
130:61,130:61:0,OS#DESIGN_FEATURES,positive
131:4,131:4:0,MULTIMEDIA_DEVICES#USABILITY,negative
131:23,131:23:0,PHONE#DESIGN_FEATURES,negative
132:3,132:3:0,PHONE#OPERATION_PERFORMANCE,positive
132:4,132:4:0,PHONE#OPERATION_PERFORMANCE,positive
132:5,132:5:0,KEYBOARD#OPERATION_PERFORMANCE,positive
132:7,132:7:0,SOFTWARE#OPERATION_PERFORMANCE,positive
132:12,132:12:0,OS#OPERATION_PERFORMANCE,positive
132:14,132:14:0,HARDWARE#QUALITY,positive
132:16,132:16:0,MULTIMEDIA_DEVICES#QUALITY,negative
132:17,132:17:0,HARDWARE#QUALITY,negative
132:19,132:19:0,SOFTWARE#OPERATION_PERFORMANCE,negative
132:21,132:21:0,MEMORY#GENERAL,negative
132:22,132:22:0,CPU#GENERAL,negative
132:23,132:23:0,PORTS#CONNECTIVITY,negative
133:2,133:2:0,KEYBOARD#GENERAL,negative
133:4,133:4:0,PHONE#QUALITY,negative
133:6,133:6:0,DISPLAY#QUALITY,positive
133:7,133:7:0,OS#DESIGN_FEATURES,positive
134:16,134:16:0,PHONE#DESIGN_FEATURES,positive
134:17,134:17:0,DISPLAY#DESIGN_FEATURES,positive
134:20,134:20:0,MEMORY#DESIGN_FEATURES,positive
134:23,134:23:0,DISPLAY#DESIGN_FEATURES,positive
134:24,134:24:0,KEYBOARD#DESIGN_FEATURES,positive
134:25,134:25:0,HARDWARE#DESIGN_FEATURES,negative
134:26,134:26:0,PORTS#DESIGN_FEATURES,negative
134:28,134:28:0,PHONE#DESIGN_FEATURES,positive
134:30,134:30:0,DISPLAY#QUALITY,negative
134:31,134:31:0,PHONE#QUALITY,negative
134:33,134:33:0,DISPLAY#QUALITY,positive
134:34,134:34:0,DISPLAY#QUALITY,positive
134:35,134:35:0,DISPLAY#DESIGN_FEATURES,negative
134:38,134:38:0,DISPLAY#DESIGN_FEATURES,negative
134:41,134:41:0,MULTIMEDIA_DEVICES#GENERAL,negative
134:43,134:43:0,PHONE#OPERATION_PERFORMANCE,negative
134:45,134:45:0,MULTIMEDIA_DEVICES#USABILITY,negative
134:46,134:46:0,BATTERY#OPERATION_PERFORMANCE,negative
134:47,134:47:0,MULTIMEDIA_DEVICES#GENERAL,positive
134:48,134:48:0,MULTIMEDIA_DEVICES#GENERAL,positive
134:50,134:50:0,HARDWARE#QUALITY,negative
134:51,134:51:0,PHONE#QUALITY,negative
134:72,134:72:0,PHONE#OPERATION_PERFORMANCE,positive
135:15,135:15:0,HARDWARE#GENERAL,negative
135:16,135:16:0,PHONE#MISCELLANEOUS,positive
135:17,135:17:0,HARDWARE#GENERAL,negative
135:29,135:29:0,OS#OPERATION_PERFORMANCE,negative
135:54,135:54:0,MULTIMEDIA_DEVICES#QUALITY,positive
135:57,135:57:0,PHONE#DESIGN_FEATURES,negative
135:58,135:58:0,PHONE#DESIGN_FEATURES,positive
136:8,136:8:0,DISPLAY#DESIGN_FEATURES,positive
136:9,136:9:0,PHONE#DESIGN_FEATURES,positive
136:13,136:13:0,DISPLAY#QUALITY,negative
136:14,136:14:0,DISPLAY#QUALITY,positive
136:17,136:17:0,PORTS#CONNECTIVITY,negative
136:23,136:23:0,MULTIMEDIA_DEVICES#CONNECTIVITY,negative
136:25,136:25:0,MULTIMEDIA_DEVICES#GENERAL,positive
136:26,136:26:0,PHONE#MISCELLANEOUS,positive
136:28,136:28:0,MULTIMEDIA_DEVICES#DESIGN_FEATURES,positive
137:3,137:3:0,OS#PRICE,negative
137:4,137:4:0,PHONE#OPERATION_PERFORMANCE,negative
137:5,137:5:0,PORTS#OPERATION_PERFORMANCE,negative
137:6,137:6:0,OS#USABILITY,negative
137:7,137:7:0,PHONE#QUALITY,negative
137:10,137:10:0,MULTIMEDIA_DEVICES#QUALITY,negative
137:13,137:13:0,SOFTWARE#GENERAL,negative
138:4,138:4:0,DISPLAY#DESIGN_FEATURES,positive
138:6,138:6:0,KEYBOARD#DESIGN_FEATURES,negative
138:7,138:7:0,PHONE#QUALITY,positive
138:8,138:8:0,OS#QUALITY,negative
138:9,138:9:0,PHONE#OPERATION_PERFORMANCE,positive
138:11,138:11:0,OS#OPERATION_PERFORMANCE,negative
138:12,138:12:0,SOFTWARE#DESIGN_FEATURES,negative
138:14,138:14:0,PHONE#CONNECTIVITY,positive
138:15,138:15:0,PHONE#MISCELLANEOUS,positive
138:16,138:16:0,SOFTWARE#QUALITY,negative
138:22,138:22:0,MULTIMEDIA_DEVICES#CONNECTIVITY,negative
138:23,138:23:0,CPU#OPERATION_PERFORMANCE,negative
138:24,138:24:0,SOFTWARE#USABILITY,negative
138:25,138:25:0,SOFTWARE#QUALITY,negative
138:26,138:26:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive
138:27,138:27:0,DISPLAY#QUALITY,negative
139:2,139:2:0,DISPLAY#QUALITY,positive
139:3,139:3:0,PHONE#QUALITY,positive
139:4,139:4:0,DISPLAY#QUALITY,positive
139:5,139:5:0,PHONE#DESIGN_FEATURES,positive
139:7,139:7:0,KEYBOARD#DESIGN_FEATURES,positive
139:10,139:10:0,PHONE#OPERATION_PERFORMANCE,positive
139:15,139:15:0,MULTIMEDIA_DEVICES#QUALITY,positive
139:17,139:17:0,MULTIMEDIA_DEVICES#QUALITY,positive
139:18,139:18:0,MULTIMEDIA_DEVICES#QUALITY,positive
139:20,139:20:0,PHONE#CONNECTIVITY,negative
140:4,140:4:0,DISPLAY#QUALITY,negative
140:8,140:8:0,PHONE#OPERATION_PERFORMANCE,negative
140:23,140:23:0,SUPPORT#QUALITY,negative
140:33,140:33:0,MULTIMEDIA_DEVICES#QUALITY,negative
140:34,140:34:0,PHONE#MISCELLANEOUS,negative
140:35,140:35:0,MULTIMEDIA_DEVICES#QUALITY,negative
140:36,140:36:0,MULTIMEDIA_DEVICES#QUALITY,negative
