rid,id,text
1150,1150:0,Jumbo combo ve kola istedim ama börek ve tavuk parçaları dışındaki tatlar bana göre değildi.
1150,1150:1,Sosları sevmedim ve soğan halkalarının tadı tatlı geldi.
1150,1150:2,Nachos istemediğime pişman oldum.
1150,1150:3,Cumartesi olmasına rağmen sakindi.
1150,1150:4,Telefonun şebekesi çekmediği için wifi ye bağlanmak istedim ama oturduğum müddetçe başarılı olmadım.
1150,1150:5,Servis hızlı ve çalışanları pozitifti.
1150,1150:6,Güzel bir cafe ama maalesef hard rock değil.
1151,1151:0,"açıkçası çokta tavsiye edilecek bir yer değil bence , press ile yanyana olunca bir orayada bakayim dedim fakat oturmamla kalkmam bir oldu ."
1151,1151:1,Sadece Türk kahvesi var ve bir sürü çay çeşidi tadlari belki güzeldir ama hem pahali hem gereksiz bir yer bence
1152,1152:0,Birde burdaki yerini deniyeyim dedim geçenlerde ama tam bir hayal kirikligi garsonlar asiri ilgisiz kebaplar diger subelerine göre basarisiz cok sarimsakli ve rahatsiz edici manzara gibi bir olayi yok bridge 'in tam tersi tarafinda kaldigi icin evlere bakiyor bos bos gitmeye degecek bir yer degil lezzette kötü zaten ilk ve son gidisim olacak fakat servis için göztepe subesi gerçekten güzel salatalari bile paket sekilde gonderiyor .
1153,1153:0,"Dostlarinizla birlikte gürültüden uzak, bir seyler içme düsüncesindeyseniz birbirinizin sesini rahatlikla duyabileceginiz mükemmel bir yer Limonlu Bahçe."
1153,1153:1,Bahçesindeki kedilerinin birbirini kovalamasi ise mutluluktan midenizde kelebekler uçurtuyor!
1153,1153:2,Tek sorun siparisin çok geç gelmesi ve yemeklerin performans-fiyat birlikteliginin tutarli olmamasi
1154,1154:0,"Popülerliğin etkisiyle kaliteyi düşüren, malzemeyi azaltan bir yer oldu."
1154,1154:1,Baklavada fıstığı ara ki bulasın.
1154,1154:2,"Paket alınan baklavaların bayat olma ihtimali yüksek, dikkatli olun."
1154,1154:3,Su böreği de kötü.
1154,1154:4,Zaten o kalabalıkta oturmaya o gürültüyü çekmeye bile değmez.
1155,1155:0,Normal mekan normal tatlar.
1155,1155:1,Övgü üzerine gitmiştik ama fazla beklentiye girince bazen normal bulacağınız şeyi de bepenmeyebiliyorsunuz.
1155,1155:2,Bence istanbulda iyi denilen mekanlarda bile meze probleni var.
1155,1155:3,Sıradan lezzetler.
1155,1155:4,Burda da aynı durum geçerli işte
1156,1156:0,Her zaman keyifli - Her zaman keyifle gittigim mekanlardan biri olmustur.
1156,1156:1,Bahçesi çok güzel.
1156,1156:2,Misafirlerini çok güzel host ediyorlar.
1156,1156:3,Canyon Road ve Big Burger her zaman favorimdir.
1157,1157:0,Pardon biraz once yazmistim.
1157,1157:1,Tekrar yazayim dedim.
1157,1157:2,Biri lutfen arka masada oturan bayanlari ikaz etsin:
1157,1157:3,cok yuksek sesle gulup egleniyorlar.
1158,1158:0,Ugramadan geçmeyin - Konum olarak güzel bir yere kurulan ve disaridan geçerken görsel olarak içeri çagiran ayrica içeri girildiginde de pisman etmeyen bir mekan.
1158,1158:1,"Burasi oldukça lezzetli yemekler yapiyor ve sunum, hijyen, herkes çok sicak kesinlikle gidilmeli."
1159,1159:0,"Güzel manzara, yetersiz menü - Otagtepe'nin manzarasi çok güzel ancak ne yazik ki bu manzaraya uyacak bir menü zenginligi, yemek kalitesi yok."
1159,1159:1,Hizmet kalitesi de iyi degil.
1160,1160:0,Deniz mahsullü pizzası güzel değil.
1160,1160:1,"Riske girmeden hamburger, wrap, sandviç tarzı bir şey söylemek en mantıklısı."
1160,1160:2,Ayrıca rezervasyon alıyorlar ki Numnum'sınız siz havanız kime diyesi geliyor insanın.
1161,1161:0,"Pek çok kişiden duyunca merak edip öğlene doğru gittik mekana,denilenin aksine boştu ama sonrasında epey doldu."
1161,1161:1,Fırında makarnasını denedim ama çok beğendiğimi söyleyemeyeceğim.
1161,1161:2,Zeytinyağlıları deneyince tam fikrimi belireteceğim.
1162,1162:0,"3 aydir haftasonlari ugrak noktamizdi, Kahvehane gibi maç ücreti 10 tl diye yazdilar yaa o gun bizim gozumuzde bitti."
1162,1162:1,Gidicekler simdiden dikkatli olsun.
1163,1163:0,"Mudavimi oldugum diger mekanim, ascisi super yemekler cikariyor isletmecisini cok seviyoruz , balli tavuk salata , yesil mercimek corbasi, kestanesi suflesi ve birbirinden saglikli fresh meyve sulari deneyin derim ,bogazin gobeginde yemeginizi yemenin keyfine varin"
1164,1164:0,Fethipaşa korusunun içinde bulunan manzarasına göre uygun fiyata sahip salaş şık aileye uygun bir mekan.
1164,1164:1,özellikle yaz akşamları terasında semaver çayını denemelisiniz
1165,1165:0,yaz ayları için bahçesi beşiktaş'taki en ferah yer olabilir.
1165,1165:1,"yemekleri lezzetli, servis hızlı ve çalışanlar güler yüzlü."
1165,1165:2,iç dekorasyonu da gayet hoş.
1165,1165:3,müzikler de ortam ile uyumlu.
1166,1166:0,Malesef ki sadece pazar günü brunch veren bir yer.
1166,1166:1,Kahvaltısını denemediyseniz denemelisiniz çok fazla çeşit var hatta hangisini yesek diye şaşırıyorsunuz.
1166,1166:2,Saatlerce pazar keyfi yapabilceğimiz bir yer.
1166,1166:3,Manzarasına zaten diyecek tek bir kelime yok.
1166,1166:4,Böyle bir yerin tabi ki fiyatları Pahalı.
1166,1166:5,"Garsonlar ilgili, yemekler güzel"
1167,1167:0,Tuzlanın meşhur balıkçısı.
1167,1167:1,Eskiye nazaran kalitesi oldukça düşük.
1167,1167:2,Eskiden mekan daha ufak sınırlı sayıda müşteriye hizmet eden ama kalitesini bozmayan bir yerdi.
1167,1167:3,Maalesef son 1 senede kalitesinde ve serviste epey sıkıntılı.
1168,1168:0,Tatlilari da denenmeli bence.
1168,1168:1,Manzarasi da ayrica güzeldir.
1169,1169:0,Plaza insanı için öğle yemeklerinde bir alternatif kanımca.
1169,1169:1,Değişiklik aradığımızda gidip pek de değilik bir şey yeniyoruz aslında.
1169,1169:2,Ev yemeklerini hakettiğinden pahalıya sattıklarını düşünüyorum.
1170,1170:0,Göksunun kenarında çok şirin bir yer.
1170,1170:1,Yemekleri de gayet lezzetliydi.
1170,1170:2,Görselliğe pek önem vermedikleri aşikar yine de.
1170,1170:3,Ama hizmet konusunda on puan veriyorum
1171,1171:0,Uzun zamandan sonra yediğim en güzel kofte idi.
1171,1171:1,hamburgerde çok güzeldi.
1171,1171:2,roka salatası Güveçte mantarda başarılı idi.
1171,1171:3,biz kahvaltısında denemek üzere tekrar geliriz
1172,1172:0,İstanbul'da daha fazla olması istenen mekanlardan.
1172,1172:1,Dizaynı güzel.
1172,1172:2,Kalabalık olduğunda bile çevrenizdeki masalarla iç içe hissettirmeyecek kadar ferah.
1172,1172:3,Özellikle Boğaziçi Üniversitesi öğrencilerinin sıkça uğraması gereken bir mekan.
1172,1172:4,Yemek menüsü geliştirilebilir.
1172,1172:5,Fiyatlar gayet uygun.
1173,1173:0,Quattro Stagioni ve Orto'yu denedik ancak beklentilerimizin altında kaldı.
1173,1173:1,Pizzalarından ziyade tiramusu çok daha başarılı.
1173,1173:2,Bir de dükkanın minyatür haldeki maketi çok tatlı.
1174,1174:0,Cok fazla kisiye servis yapildigi icin cok basarili bulmuyorum mezeler dunden kalma gibi etler cok guzel degil yanliz adana kebabi fena degil ama daha iyileri oldugu icin baska yerde denemede fayda var
1175,1175:0,Orta...
1175,1175:1,- Ambiansi hos.
1175,1175:2,"Yemekleri basarili bulmuyorum, burgerler lezzetsiz, fajita için kullandiklari et uygun degil."
1175,1175:3,Genelde çok kalabalik oldugu için de servis kosturmaca içinde yapiliyor.
1176,1176:0,Kadıköy'de yemek yenecek en iyi yerlerden birisi Happy Moon's.
1176,1176:1,Günün her saatinde gelinebilir.
1176,1176:2,Servis hızlı sayılır mekan dekorasyonu gerçekten güzel.
1177,1177:0,Manzara muhtesem ama servis icin ayni seyi soyleyemeyecegim.
1177,1177:1,Peynirli omlet ve menemen lezzetliydi ama patates kizartmasi fazla yag cekmisti.
1177,1177:2,Gelen kahveler de maalesef sogumustu.
1178,1178:0,Abartildigini düsünüyorum.
1178,1178:1,Getirilen patates kizartmasi için kullanilan yag kaçinci kere kullanilmissa üzerinde siyahlasmis yag kalintilari vardi ve patatesler birakin çitir olmayi hamur gibiydi.
1178,1178:2,Domates/salatalik sögüs beklemekten pörsümüstü.
1178,1178:3,Etrafta kaotik bir hareketlilik yasanmasi yediginizden keyif almanizi zorlastiriyor.
1178,1178:4,Üzerine ortalama bir döner olunca ben tekrar gidecegimi sanmam.
1179,1179:0,Bayıldığım bir yer mekan çok hoş her mezeyi tatmak gerekli evet keşke fiyatlar daha insani boyutta olsa muhteşem olurdu ama ne yapayım o kadar keyif alıyorum ki verdiğimiz para can acıtmıyor sadece daha seyrek gitmemize sebep oluyor ortam yemekler ve müzik herşey harika
1180,1180:0,nadir güllüoglunun yeri güzel bakimli ve taze lezzet sunuyor sadece bana çok sekerli geliyor damak tadimdan kaynaklanabilir hepsini genelde denedim fistikli baklava güzel
1181,1181:0,Çengelköy'ün salaş Çınaraltı kahvaltısı dışında muhteşem bir alternatif.
1181,1181:1,Mekanın içine cidden emek harcandığı her halinden belli.
1181,1181:2,"Ne kadar yoğun olursa olsun, servis hızlı yenilen her şey çok lezzetli."
1181,1181:3,Pastırmalı yumurta konusunda hala gönlümün tek sultanıdır Sütiş.
1182,1182:0,Hasan Kolcuoğlu çok pahalı diyemem ama hesap yüksek sayılır; ayrıca sözde açık ama aslında kapalı alanında sigara içiliyor.
1182,1182:1,"Mezeler çok çeşitli ve lezzetli, metrelik kebabı da güzel, o da gayet lezzetli fakat mecburen fix menü alınıyor."
1182,1182:2,"Para ödeyip istediğini yiyememek biraz gereksiz israfa sebep oluyor, bence değişmeli"
1183,1183:0,mantısı ficcini zeytinyağlı mezgiti ile cok guzel yer.
1183,1183:1,ama meyhane kismina bir kere oturdugumuzda arkadaslarimizi bekliyorduk zorla 10 tane meze getirdiler eger meze istemiyorsak oturamayacagimizi soylediler.
1183,1183:2,terbiyesiz birkac garsonu dışında guzel bir yerdi
1184,1184:0,Anadolu Yakasi'nda kebap yenebilecek en iyi ve en nezih yerlerden birisi.
1184,1184:1,Yemekleri ve ozellikle ara sicaklari cok lezzetli.
1184,1184:2,Servis cok hizli.
1184,1184:3,Calisanlar guleryuzlu.
1185,1185:0,Cerkez yemekleri sevenler icin guzel bir tercih .
1185,1185:1,"Ozellikle mantisini cok begenmistim, mezeleri vs lezzetliydi ."
1185,1185:2,"Sadece son gittigimde calisanlarin muamelesinden hic hosnut kalmadim, bu konuda daha dikkatli olmalilar."
1186,1186:0,Mekan dekorasyonu çok başarılı.
1186,1186:1,Mezeler oldukça güzel ve çeşitli.
1186,1186:2,Ancak balıklara gelince bir durdum.
1186,1186:3,Bildiğin çiftlik balığı geldi.
1186,1186:4,Daha lezzetli bir ana yemek bekliyordum açıkçası.
1186,1186:5,Fiyatlar ortalama meyhane fiyatlarının üzerinde.
1187,1187:0,"Etler güzel, eti az ama öz pişiren nadir yerlerden:"
1188,1188:0,Penne siciliano yedim yerken guzeldi ama sonra yagindan butun gun midem yandi.
1188,1188:1,Arkadasim begendili tavuk yedi o da ayni seyi yasadi.
1188,1188:2,"Servis, ilgi mukemmel yemekler midede rahatsizlik yaratabiliyor."
1189,1189:0,Yediğim en iyi sahanda yumurta.
1189,1189:1,Yumurtanın neyi güzel demeyin.
1189,1189:2,Ortam mı yumurta mı tereyağı mı bilmiyorum.
1189,1189:3,"Kavurmalı efsane, saçma demeyin yanında bakır kapta ayranı da için."
1190,1190:0,"Yemekleri standart , mudur tarzinda kapida bekleyen kisi soguk ve ters birisi..."
1190,1190:1,Bize bakan garson yuksek ses ile siparis almasi ayri bir entresan...
1190,1190:2,Ayni tarz mekanlarda insan iliskileri fark yaratir.
1191,1191:0,eskiden daha iyiydi.
1191,1191:1,simdi fabrikasyon .
1191,1191:2,servis .
1191,1191:3,ok yavas.
1191,1191:4,fiyatlar asiri uçmus.
1191,1191:5,artik lezzete degil popülerligine gidiliyor.
1191,1191:6,nusretin yerinde olsam buna üzülürdüm.
1192,1192:0,"Konum olaral harika , lezzet olarak iyi ancak gerçekten servis her gidişimde aynı kötülükte hiç ödün vermiyorlar bu konuda."
1192,1192:1,Birinin bu sorunu çözmesi gerekir
1193,1193:0,"Sıcak, samimi ve içten kütük ev cafe ..."
1193,1193:1,Serpme kahvaltıların vazgeçilmezi oldu bizim için haftasonu buraya gelip keyifli vakit geçirebilirsiniz.
1194,1194:0,"Paket olarak dönerlerini aldım, özenle paketlenmişti, uzun bir yolculuk yapmış olmama rağmen açtığımda hala sıcaklığını koruyordu."
1194,1194:1,Malzemeden kısılmaması ve etinin lezzeti beni çok memnun etti.
1195,1195:0,"Bir gun once ayni saatte oglen menusu getiren garson, bir gun sonra kustahca ""dun insiyatif alip getirdim ama bundan sonra vermem olur biter"" diyerek getirmedi."
1195,1195:1,"Kesinlikle gitmeyin, muamele cok kotu."
1196,1196:0,Iftardan sonra çay veya kahve keyfi yapmak için ideal bir yer.
1196,1196:1,"Hem bogazin huzuruyla kendinizi dinlendirebilir, arkadaslarla koyu bir sohbetle uzun saatlerce oturabilir ve canli müzik esliginde keyfinize keyif katabilirsiniz."
1197,1197:0,Fiyatlari gercekten pahali fakat kaliteli ve hos bir mekan ariyorsaniz kesinlikle tercih edilebilir.
1197,1197:1,Ozellikle begendilerine kattiklari damla sakizi o kadar hos bir aroma veriyor ki anlatamam.
1197,1197:2,Baslangiclarinin bir cogunu denedik hepside enfes.
1197,1197:3,Tatli olarak sufleyi tercih ettik ve ona da bayildik.
1197,1197:4,Mukemmel.
1197,1197:5,Tek eksik olarak etin orta pisimisini istememize ragmen cok pismis bir et ile karsilastik.
1198,1198:0,Yıllardır dizaynini aynen koruyan uskudardaki muhteşem yemekleri olan esnaf lokantasi.
1198,1198:1,Esnaf lokantasi na göre fiyatları pahali ve kredi kartı geçmiyor.
1198,1198:2,Ancak yemekleri gerçekten çok lezzetli.
1198,1198:3,tatlilardan da irmik helvası ve fırında sutlaci öneririm.
1199,1199:0,Yıllardır İstanbul'daki favori pizzacım.
1199,1199:1,Ben gittiğimde bir pizzayı hiç bir zaman kendim bitiremiyorum.
1199,1199:2,Mesela 3 kişiysek genelde 2 pizza söylüyoruz.
1199,1199:3,Birden çok pizza denemek adına pizzanın iki yarısını farklı yaptırın derim.
1200,1200:0,Servis porsiyonlar çok çok kötü.
1200,1200:1,Nerde Bebek şubesi nerde burası tek güzel yanı caddenin bir arka sokağında yeşilliklerin içinde bahçesinin olması
1201,1201:0,Turk kahvesının ıcınden kocaman böcek çıktı.
1201,1201:1,Kahveyı bıtırdığınızde dıbındekı bocekle karsilasiyorsunuz!
1201,1201:2,Yemekleri hesap edin artık!
1201,1201:3,Bir daha asla!
1202,1202:0,Nedendir bilmiyorum ama burayı çok seviyorum.
1202,1202:1,Lynchburgleri çok güzel.
1202,1202:2,Cin li kokteylleri de denemeye değer ama arkadaş bi jager mojito yapamıyorsunuz.
1202,1202:3,"Otur , 0 !"
1203,1203:0,"Alkollü içki almadiginiz bir restda adam basi 80/90 tl hesap cookk fazla ,üstelik gayet az yedik ."
1203,1203:1,"Lezzet iyi ama fiyatla orantili degil ,Porsiyonlar az,personel iyi ."
1204,1204:0,Manzara güzel.
1204,1204:1,Kurucesmede olmasına rağmen pek bir derme catma mekan.
1204,1204:2,Sıkış Sıkış yerlestirilmis masalardan dolayi ortam çok ugultulu maalesef.
1204,1204:3,Çok daha keyifli bir yer olabilirdi.
1204,1204:4,O gürültü ortamdan sonra tekrar gidecegimi sanmıyorum.
1204,1204:5,"İthal peynir tabağındaki peynirler çok yetersiz, çoğu ithal bile değil."
1204,1204:6,Böylesi bir mekan için fiyat ortalamanın üstünde kalmış.
1205,1205:0,Açık ortamda yemek isteyenler için güzel bir ortam.
1205,1205:1,Bahçesinde sakince yemeğinizi yiyebilirsiniz.
1205,1205:2,Kuzu sisleri ve lahmacunlari guzeldi...
1205,1205:3,Serviste aksamalar var.
1205,1205:4,garsonlar sürekli bir şey düşürüyor...
1206,1206:0,Kahvaltisi bol cesitli doyurucu hatta genelde biteremiyosunuz fiyati biraz daha uygun olabilirdi calisanlar guler yuzlu ama bulundugu alan ve masalar daha genis olsa daha rahat oturup keyifle kahvaltimizi edebiliriz
1207,1207:0,"Merkezi konumu ve geniş menüsü nedeniyle Kadıköy'de çok tercih edilen, çoğu zaman dışarıda yer bile bulamayacağınız mekan."
1207,1207:1,Eskiden Midpoint-House Cafe gibi mekanların sunduğu menüleri daha uygun fiyata sunduğundan tercih ediyorduk.
1207,1207:2,Fakat son iki gidişimde çok pahalanmış buldum.
1207,1207:3,"Yemeklerde bugüne dek bir sıkıntıya rastlamadım, ama çok lezzetli yapıyorlar diyebileceğim bir tek cajun tavuk var."
1207,1207:4,Şimdilerde gözümde ancak ortalama bir mekan yani.
1208,1208:0,Tuzla balıkçısının köklü müşterisiyimdir.
1208,1208:1,İlk açıldığı günden bu gününe gelir giderim.
1208,1208:2,Fiyatları gayet uygun olan yer bulmanın bir o kadar zor olduğu şirin bir dükkandan buralara kadar kısa bir sürede gelmiş bir mekanımızdır.
1208,1208:3,Ama maalesef eski lezzet mi?
1208,1208:4,Yok.
1208,1208:5,Mekan ne kadar çok büyüdüyse kalite o kadar düştü.
1208,1208:6,Ah be Sezgin Abi eski lezzetine hasretiz
1209,1209:0,beşiktaşa otobüsle zincirlikuyudan geldiğinizde gözünüze direk çarpan bir mekan.
1209,1209:1,pideleri iyi hizmetide bence üst kat terası çok daha iyi bütük kalabalık gözünüzün önünden akıyor resmen hemen yanındaki ağaç ilede farklı bir hava katıyor
1210,1210:0,Bahariyede gezerken yemek yemek icin buraya gelebilirsiniz mekan guzel sik menu de cesitli gayet.
1210,1210:1,Fiyatlar da cok pahali degil ortalama duruyordu
1211,1211:0,Cookshop diyince aklima ilk gelen Magnolia oluyor.
1211,1211:1,Buraya gelipte bu tatliyi denemeden gitmeyin.
1211,1211:2,"Makarnalardan patlicanli,zeytinli penne guzel."
1211,1211:3,Arkadasim lasagne yedi ama pek begenmedi.
1211,1211:4,Servisin gelistirilmesi gerek siparis almaya gec geliyorlar.
1212,1212:0,Sadece adi num num - Hem Gmall hem Kanyon denedim ama olmadi.
1212,1212:1,"Yemekler basarisiz, menü zengin, servis de basarili ama ilk açildigindaki lezzet kalitesini bozdu."
1213,1213:0,Kurufasulye ve Sütlaç - Sürekli gittigim yerlerden biri.
1213,1213:1,"Kendileri Rize'den, fasulyeleri Ispir'den..."
1213,1213:2,"Tereyagini da manzarayla karistirinca, yeme de yaninda yat..."
1213,1213:3,Bir de üzerine bolca findik dökülmüs firin sütlaci yedin mi daha ne olsun.
1214,1214:0,Ideal...
1214,1214:1,- Tuzla sahilinde kafede oturup bir seyler içmek için ideal bir yer.
1214,1214:2,Künefesi düsündügümden güzelmis.
1214,1214:3,Bir Hatay künefesiyle kiyaslamasam tabi ki ama lezzetliydi.
1214,1214:4,"Çayi, sahlepi, künefesi ve dondurmasi önerilebilir."
1214,1214:5,Limonatasi ev yapimi deniyor hatta içinde nane yapragi vs. düz limonata gelince sorduk nane yapragini su anda yok dediler.
1214,1214:6,Biz sormadan getirdigimizde bilgilendirmesi lazimdi.
1214,1214:7,Tabi bunlar ufak tefek seyler.
1214,1214:8,Yine de Tuzla'da ugrak olunabilecek bir mekan.
1215,1215:0,"Mis gibi Uskudar ;) - Dilruba'ya çikis yolu zorlu, yorucu olsa da nargilesi için gidilmeye deger."
1215,1215:1,Hele kebaplari enfes.
1215,1215:2,Sabahlari ise 100 çesit kahvaltisiyla essiz manzara birlesince insani rahatlatmaya yetiyor.
1215,1215:3,"Görülmesi gereken, kaliteli bir yer;)"
1216,1216:0,Dün ailece essiz lezzetleri tatdigimiz Mabeyn deydik.
1216,1216:1,Tatlilar muhtesemdi.
1216,1216:2,Hesap gelene kadar tadimizda çok iyiydi.
1216,1216:3,342 TL çok fazla.
1216,1216:4,Içki servisi kaldirilmis olmasi garibime gitti açikcasi.
1217,1217:0,Degisik pide türleri caniniz çekiyorsa denenebilir.
1217,1217:1,Kusbasli kasarli pidesini denedik.
1217,1217:2,eh iste.
1217,1217:3,ama çok pide yemeyenler için güzel diyebilirim.
1217,1217:4,çorbasi soguk geldi.
1217,1217:5,Tadi pek yoktu.
1217,1217:6,suflesi normal.
1217,1217:7,Besiktas ta merkezi yerde.
1218,1218:0,Herkesin sürekli ovdugu...
1218,1218:1,Fakat yemekleri baya standart hatta bazıları bi hayli kotu...
1218,1218:2,Tavsiye edebileceğim tek şeyi dondurması olur sanırım.
1219,1219:0,Geniş çay menüsü ve bence alelade demlenen çaylar.
1219,1219:1,Kaliteli olabilirler ama ne gramına ne demleme süresine ne de sıcaklığa dikkat edildiğini sanmıyorum.
1219,1219:2,Bir paket çay alabildiğim ücrete daha iyi bir şey beklerdim.
1219,1219:3,Tatlıları için gelinebilir.
1220,1220:0,"Miss Pizza ""çok iyi"" olmasa da İstanbul'da en iyiler arasında sayılabilir."
1220,1220:1,"Dışarıda yer vermiyorlar, içerisi boşken yerimiz yok diyorlar, Öğlen 12'den biraz önce gidince daha açılmadık diyorlar vb..."
1220,1220:2,Yemeği fena olmasa servisi nedeniyle hayatta uğramayacağım yer.
1220,1220:3,İyi bir kaliteye böyle bir hizmet hiç yakışmıyor.
1220,1220:4,Kullanılan malzemeler çok iyi değil ancak ortalamanın üstü ve hamuru gayet iyi yapıyorlar.
1220,1220:5,Pizzaları gayet doyurucu ve çeşitli.
1220,1220:6,Değişik tatları tatmak isteyenler için iyi bir alternatif.
1220,1220:7,Özellikle kabaklı pizzası gayet başarılı.
1220,1220:8,Servis konusunda ise ciddi sıkıntıları olduğunu düşündüğüm bir yer.
1220,1220:9,Her seferinde mutlaka bir problemle karşılaşıyoruz.
1220,1220:10,Çalışanlar gerçekten burnundan kıl aldırmıyor.
1220,1220:11,Çok defa geri dönmüşlüğüm de vardır.
1221,1221:0,Manzara konum çok çok güzel.
1221,1221:1,Boğazda balık için İstanbul'daki belli başlı yerlerden olmasına rağmen böyle bir manzara için lezzet biraz daha arttiralabilinir diye düşünüyorum.
1221,1221:2,"Fiyatlar yüksek ama gerçek boğazda balığın bedeli var, ambians ve konum dolayısı ile fiyatlara laf söylemek doğru değil."
1221,1221:3,Boğazda balıklı romantik akşam yemeği için ...
1222,1222:0,Happy moon's burger ve normal burger denedik.
1222,1222:1,Once kirk saat istegimiz soslari bekledik cunku tum soslar baskalari tarafindan kullaniliyordu.
1222,1222:2,Sorum su ki alti ustu bir mayonez ne kadar bulunmasi zor olabilir ya da maliyeti nedir ki bu kadar az alinir?
1222,1222:3,Yemege gelince ise tatsiz tutsuz bir yemekti begenmedik.
1222,1222:4,Yemek bitince hadi kalkin tavirlarina girildi.
1222,1222:5,Baska bir sey almiyor musunuz?
1222,1222:6,Ne zaman kalkiyorsunuz?
1222,1222:7,Ozetle uzatmadan musteriye yoluncak kaz gozuyle bakilmaktadir.
1223,1223:0,Bendemi var bir hoşnutsuzluk anlamadım.
1223,1223:1,"Bereketli bir mekan hafta içi,cumartesi kuyruk kapıda."
1223,1223:2,Lakin bir kez soğuk gelen çorbayı garsona söylediğimde hiç oralı olmadı.
1223,1223:3,anlaşılan müessesede bir doymuşluk var.
1223,1223:4,Fısıltılara göre Avrupa yakasındada yer arayışları varmış.
1223,1223:5,Bence orada en leziz olan lavaş.
1223,1223:6,lavaş yediriyor gibi.
1223,1223:7,Döneri çok beni sarmadı.
1224,1224:0,En önemli özelliği olan döneri hariç geri kalan her şey iyiydi.
1224,1224:1,"Yemek öncesi ikramlar, garsonların ilgisi ve servis hızı güzeldi."
1224,1224:2,Ama döneri methedildiği kadar değilmiş.
1225,1225:0,"Manzarası süper, zaten süper olan başka birşeyde yok."
1225,1225:1,Diğer lezzetlerin tamamı standart.
1225,1225:2,Bu lezzetlere göre uygılanan fiyatlarda pahalı bence.
1225,1225:3,Manzara parası eklenmiş yiyeceklerin üzerine
1226,1226:0,"Tünel'de ev yemeği yemek için güzel bir alternatif ve lezzetli olsa da rahatlık açısından bana iyi bir hissiyat vermemişti, hemen yemek yiyip kalkmalık mekanlardan çünkü masa sayısı çok az ve masanı yüksek ihtimalle başkalarıyla paylaşıyorsun."
1226,1226:1,Yine de ayda yılda bir gidilebilir.
1227,1227:0,Zeytinyagli yemekleri cok basarili ve her yerde olan klasik yemekler yerine farkli tatlar var.
1227,1227:1,Oldukca da bol kepceden hizmet veriyorlar ve 5cesit zeytinyagli icin 13-14tl oduyorsunuz.
1227,1227:2,"ogle yemeklerinde hele de yazin favori yerlerimden,ama maalesef ufak bir mekan oldugu icin yer bulmak zor olabiliyor ama birazcik beklerseniz imkansiz degil"
1228,1228:0,Manzarası süper.
1228,1228:1,Gerçekten çok güzel bir konumda yer alıyor.
1228,1228:2,Servisi hızlı.
1228,1228:3,Ne zaman gitsek güler yüzle ayrılıyoruz.
1228,1228:4,Köfteleri de lezzetli.
1229,1229:0,Taksimin kalabalik dar sokaklarindan kucucuk bir kapidan girip ulastiginiz yemyesil bir bahce adeta kucuk bir supriz :
1229,1229:1,) biz burayi cok sevdik cok romantik cok tatli.
1229,1229:2,Tek kusuru masalar biraz yakin birbirine.
1229,1229:3,Kirmizi limonata ve limon vitamin tercih ettik ve ikisine de bayildik.
1229,1229:4,Mutlaka gelin gorun.
1230,1230:0,Manzarasi mukkemmel denize sifir olmasi sebebiyle.
1230,1230:1,Bahcesi huzurlu.
1230,1230:2,İcerisi icin ayni seyi soyleyemiycm temiz bulmuyorum.
1230,1230:3,Self servis olayi sıkıcı.
1230,1230:4,Bir yandan iyi pesinizde dolanan garsonlar yok.
1230,1230:5,Girip hava almak icin oturabilceginiz br yer.
1231,1231:0,"Çok kalabalık olduğundan pek sohbete uygun değil, ancak mekan gayet güzel, iç kısım çok güzel kokuyor."
1231,1231:1,Ama kalabalık ve gürültüden dolayı çok fazla duramadık.
1232,1232:0,Eski performansini ariyoruz - Baslarda müptelasi oldugum ama son zamanlarda kalitesi oldukça düsen bir mekan.
1232,1232:1,Ilk kez yiyen için mükemmel ama ilk açildigindaki lezzeti kaybetti.
1233,1233:0,En iyi konumlu ögretmenevi!
1233,1233:1,"- Anadolu Hisari'nin hemen yanindaki Sabanci Ögretmenevi, herkesin kullanimina açik olan bir tesis."
1233,1233:2,"Toplamda 4 salon ve bir kafeteryadan olusan tesiste uygun fiyat hizmet almak ve 4 ayri salonda dügün, nisan, okul yemegi, toplanti gibi organizasyonlar gerçeklestirmek mümkün."
1233,1233:3,Kafeteryasinin self servis olmasi bir eksi gibi görünse de Bogaz'daki çay keyfi tartisilmaz!
1234,1234:0,"Tamam yemekler guzel de, pilav da kurufasulye de soguk!"
1234,1234:1,"Cok kalabalik oldugu icin servis de aksiyor tabii, calisanlar bikkin."
1234,1234:2,"Bir kere gittim, bir daha gitmem."
1235,1235:0,Hani sizi keyifli sohbet ortamlari ile bütünlestiren ve ardindan damakta biraktigi Lezzet ile müdavimi yapan yerler vardir!
1235,1235:1,O adreslerden biridir!
1235,1235:2,Pazar kahvaltilari benim Için mabeyin'dir.
1236,1236:0,Namini duyup gittigim yerlerden ama mezeler gelince ortada nam falan kalmadi malesef.
1236,1236:1,Ayrica sacma sapan hesapta gelip sonrasinda bahsisle calisan valenin para diye tutturmasida cabasi.
1236,1236:2,Begenmedim malesef.
1237,1237:0,"Bize mi denk geldi bilmiyorum ama, uzun zamandır yediğim en kötü yemeği burada yedim, üstüne servis de çok çok kötüydü."
1237,1237:1,Menünün hiç bir özelliği yok.
1237,1237:2,"Birbirinin kopyası olan, standart kafe yemekleriyle müşteri kazıklamaya çalışan tipik yerlerden biri."
