rid,id,text
1011,1011:0,اقامة من29/7/2014 الى 1/8/2014 الاقامة فى الفندق رحلة تعذيب من الدرجة الاولى /
1011,1011:1,الغرف سيئة جدا/
1011,1011:2,الطعام مقرف/
1011,1011:3,العاملين تبع سياسة كبر دماغك /
1011,1011:4,النظافة العامة اخر وساخة/الحشرات موجودة بكل انواعها /وقد قمنا بتسليم شكوى مكتوبة للرسبشن ادوها لشخص اسمه محمود السيد ورفض انه يوقع على الصورة اللى معايا واديت للريسبشن صرصار كبير كعينة ومعايا صور بانواع الحشرات
1563,1563:0,أمرٌ مروعٌ السعر رخيص، إلا أن هذا هو كلُ شيء، فالغرفة متسخة، والمياه في الحمام لا تجف، والتراس متسخ، وغير مستغلٍ إطلاقاً. الناس لطفاء عدا ذلك الرجل الموجود في الاستقبال، فهو مزعجٌ حقاً.
1563,1563:1,إنه يتظاهر بأنه لطيفٌ وودودٌ إلا أنه يريد أن يبيعك جميع أنواع الجولات السياحية، فلا يتركك لحالك أبداً، وقد قام بتتبعنا إلى المطعم، فقط بعد 30 دقيقة من وصولنا. لا أوصي بالنزول في هذا الفندق
732,732:0,دائما ما تعاني منطقة الاستقبال من تراكم النزلاء وقلة وعدم احترافية الموظفين ولا مبالاتهم بخدمة النزلاء بالسرعه المطلوبه
732,732:1,وكذلك عدم طرح خيارات مشجعة او ابداء التعاون الشخص الوحيد المتعاون كان احد افراد الامن(عبدالله) كان في منتهى الاخلاق والتعاون
80,80:0,مكان جيد، موقع سيء...  فندق لطيف، أشخاص لطفاء لكن الموقع سيء. الأفضل أن تقيم في باليرمو سوهو، فيه حياة أكثر بكثير من باليرمو هوليوود. في رحلتي القادمة إلى بوينس آيرس سأقيم في  باريو  آخر.... ريكوليتا، سان تيلمو ألطف بكثير من فندق باليرمو .
259,259:0,رخيص وفي أفضل موقع!  لقد حصلنا على خصم لكوني عامل في إحدى المنظمات غير الحكومية! ولكن الأسعار العادية أيضًا رخيصة بالفعل بالنسبة لهذا الموقع.
259,259:1,يبعد دقيقة واحدة سيرًا على الأقدام من وسط ليكسايد، وهادئ تمامًا وقريب جدًا من وسط المدينة. كما إن الموظفين يتميزون باللطف ويقدمون المساعدة دائمًا!
1927,1927:0,قذر تاريخ الوصول في ساعة مبكرة من 18 يناير، بعد الوصول من المملكة المتحدة، تاريخ المغادرة أواخر صباح يوم يناير 18 بعد رؤية الشقة القذرة في ضوء النهار.
1927,1927:1,كانت قذرة بشكل مقرف بقع حمام، وبقع مطبخ، بقع بشر.
1927,1927:2,ناهيك عن تجهيزات الإضاءة غير الآمنة وخزائن المطبخ في حالة سيئة.
895,895:0,الفندق رائع و جميل من حيث التصميم و الديكور والأثاث
895,895:1,لكن الغرف ضيقة و طاقم العمل غير ودودين وغير مبتسمين اما الخدمة فهي سيئه جدا .
895,895:2,ذهبت الى الجلسات الخارجية عند البحر و انتظرت نصف ساعة الى ان جاء النادل لأخذ الطلبات! ومن ثم انتظرت اكثر من 10 دقائق حتى احضر عصير البرتقال!
895,895:3,اما الجلسات فهي جميلة
1249,1249:0,أحببته اقمت لمدة ليلتين واستمتعت بكل لحظة أثنائها
1249,1249:1,رحب بي المالك بحفاوة، كما أن مطعم الحديقة يستحق السمعة التي نالها.
1249,1249:2,كانت الغرفة أنيقة ونظيفة ورحبة. استمتعت بالتحدث مع سيد في المساء، كان طاقم العمل يقدر الملاك ويمكن القول إنهم فخورين بعملهم ولم يعملون، وهذا واضح.
1249,1249:3,بشكل مجمل، اعتقد أن هذا أفضل مكان اقمت به في مصر، والضفة الغربية للنيل هي وجهتك. تحياتي
545,545:0,"قيمة ممتازة للمال  نحن عائلة معنا ثلاثة أطفال في مرحلة الطفولة المتأخرة وأقمنا في غرفة عائلية (غرفتي نوم, غرفة معيشة كبيرة, حمامين). مساحة كبيرة، مريحة جدا، نظيفة، حتى أغطية الفراش كانت تحمل الطابع الشمالي، والموقع ممتازعلى طريق نانجينغ. موظفو الفندق ذو كفاءة عالية. يمكن أن أوصي بشدة بهذا الفندق"
1237,1237:0,عن بعد جهاز التحكم عن بعد الخاص بالتلفاز مصلح بالشريط اللاصق! إشارة التلفاز ضعيفة
1237,1237:1,الأكل جيد للغاية
1237,1237:2,المكيف كان مخفضا جدا عند الوصول فأخذ الكثير من الوقت للوصول إلى درجة الحرارة المطلوبة.
1237,1237:3,الفراش ربما يحتاج لدوفيت لائق و غطاء إضافي كان ليكون مثاليا لمواجهة البرد.
1237,1237:4,واحدة من النادلات كانت تعطس بشدة على طاولة الفطور. مرآة غير موجودة في غرفة الحمام
2225,2225:0,بالتأكيد ليس 4 نجوم  موقع رائع لسيرفرز بارادايس- بعيد عن الزحمة ولكن قريب بما فيه الكفاية للوصول إليها سيراً المكان نفسه بالتأكيد ليس 4 نجوم.
2225,2225:1,الستائر لا تعمل وهي تسقط من على سكة الستائر.
2225,2225:2,تأكد من أن تتجول منتعلاً حذاءك لأن السجادة قذرة! الأريكة ذات رائحة كريهة قديمة ومستعملة. الوسائد مسطحة كالباب.
2225,2225:3,باب الحمام لا يفتح تماماً لأن المرحاض يعيق فتحه.
2225,2225:4,كل المرافق موجودة بما يتناسب مع شقة خدمة ذاتية بما فيها مغسلة وموقف سيارات. أمنحه 3 نجوم فقط.
166,166:0,فندق اكثر من رائع يقع هذا الفندق في قلب المدينة وبالقرب جدا من المطاعم والمقاهي والاماكن كلها مشتاقهلك السياحية هذا عن الموقع اما النظافه فهو نظيف جدا جدا
166,166:1,وموظفي هذا الفندق جدا لطيفين ويمدون يدالعون يوجدبه غرفه عامه بها تلفاز والعاب الفيديو جميله جدا انا حتما ساقيم في هذا المكان مجددا
1884,1884:0,القاهرة الفندق نظيف وجميل بس الخدمة فيه مقرفه والاكل نهائي مش اوك مش حلو واي كلام والموظفين خدمات للعرب ما فيه اي اهتمام
1884,1884:1,وما انصح به اي حد يقرب او يفكر ان يعدي من امام الفندق بكلمة واحدة اعبر بيها عن اقامتى فيه فندق رديئ حسيي الله ونعم الوكيل وتقيمي للفندق تحت الصفر
9,9:0,ممتاز جدا الغرف ممتازة وواسعة ،
9,9:1,النظافة والخدمة ممتازة ، الطعام ممتاز ،
9,9:2,الأسعار مبالغ فيها إلى حد ما ، الموظفون ودودون
899,899:0,من أسوأ الفنادق من حيث النظافة.
899,899:1,السجاد تملئه البقع في كل مكان.
899,899:2,رائحة السجائر تصفعك منذ اللحظة الأولى لدخولك الفندق.
899,899:3,الفرش قديم جدا و شبة متهالك.
899,899:4,الحمام تفوح منه رائحة العفن خاصة منطقة الإستحمام حيث العفن في كل مكان.
899,899:5,لآ أنصح أبدا بهذا الفندق خاصة لمن إعتاد على فنادق 4 أو 5 نجوم حيث أن هذا الفندق لا يرقى لمستوى
443,443:0,الفندق الأفضل في شمال سيناء أذهب دائما إلى هناك لمقابلة الأصدقاء، وتناول المشروبات.
443,443:1,وأنا أثق فيه، وأوصى به جميع أصدقائي الذين يعبرون بالمدينة أو قادمون للعمل. فهو يتمتع بإطلالة رائعة جدًا على شاطئ البحر الأبيض المتوسط. استمتعت بأشجار النخيل أكثر من غيرها. الموظفون ودودون، وكذلك النوم والطعام.
1140,1140:0,على الجانب الخاطئ من المسجد ليست هذه هي المعايير التي كنت أتوقعها من فندق مثل رامادا. لقد كان متوسط المستوى#8203;#8203;. غرفتي لم تكن جاهزة فأعطوني غرفة أخرى.
1140,1140:1,الموظفون لم يكونوا من أفضل الموجودين. الموقع بجانب المسجد تماماً ... لكن بعد أن نزلت هناك، فضلت لو كنت على الجانب الآخر من المسجد حيث ان جميع المحلات التجارية الجيدة وما إلى ذلك هناك. عموما ... فندق متوسط #8203;#8203;.... تقريباً!
1391,1391:0,رائع يتوسط حي السلطان أحمد من خلال تجربه رائعه في هذا الفندق الجميل انصح به وبشده . حيث تتوافر فيه اطلاله جميله على المسجد الازرق ويقع بالقرب من اهم معالم اسطنبول التاريخيه. تجربه رائعه سأكررها قريبا طاقم العمل يتميز بالمعامله الطيبه والحميميه.
1391,1391:1,تشعر وكأنك فعلا في منزلك. أيضاً يتميز بسطح جميل يطل على فنادق المدينه حيث يمكنك تناول وجبة العشاا في جو رومانسي رائع.
1569,1569:0,رحلة ممتعة رغم بعض السلبيات فندق جميل على البحر مباشرة - حمامات سباحة رائعة - اكوابارك جميل - غرف واسعة - واجهات و مناظر جميلة جدا من الغرف -  معاملة ممتازة و فريق الانيميشن ممتاز
1569,1569:1,بالاضافة الى بعض السلبيات حيث ان الطعام كان سيئ جدا و لا يوجد تنوع في الاطعمة المقدمة بالاضافة الى ان الغرف تحتاج الى بعض التحديث ولكن رحلتي في المجمل كانت رائعة و اود ان ازور هذا الفندق مرة اخرى
396,396:0,نزلت انا واثنين من اصدقائى فى غرفه ثلاثيه فى الطابق الرابع من الفندق الفندق أكثر من رائع وأفراد الادارة كلهم متعاونون جدا
396,396:1,الإفطار كان أكثر من رائع جميع من بالفندق كانوا يحاولون مساعدتنا بقدر الامكان
396,396:2,موقع الفندق مثالى وقريب من جميع الموصلات العامه ويقع بالقرب من جامعة اسطنبول
463,463:0,"برجا الإمارات هذين البرجين الذين يحويان فندقا رائعا ويقعان على يسارك وأنت متجه إلى أبو ظبي وعلى طريقة الشيخ زايد تجد هذان البرجان والذان لا بد لك أن تجلس في لوبي الفندق لدقائق تحتسي القهوة والشاي , حيث الراحة النفسية والهدوء , فضلبا أنك ستكون قريبا من جميع الخدمات والأسواق في إمارة دبي الجميلة"
1341,1341:0,ممتاز من الصعب العثور عليه، عند زاوية شارع حسن الشيخ والكورنيش.
1341,1341:1,يقع مكتب الاستقبال في الطابق السابع، عليك بأخذ المصعد القديم.
1341,1341:2,الموظفون ودودون، والغرف بسيطة ولكنها نظيفة، السعر معقول جدا.
1341,1341:3,بالقرب من الكورنيش؛ صاخبة جدا، ولكن خلال رحلة دامت 5 أسابيع إلى مصر، لم أحصل أبدا على فندق هادئ، وهذه هي مصر!
1341,1341:4,الأفضل: شرفة ضخمة مع كرسي وطاولة صغيرة مع إطلالة رائعة على البحر.
1431,1431:0,فندق أكثر من رائع مستوى النظافه والأكل والخدمات واستقبال العاملين فوق الرائع
1431,1431:1,.. لقد شرفنى تواجدى فى الفندق خلال الفتره من 8-9-2013 الى 12-9-2013 وكانت احلى 5 ايام فى الغردقه . شكرا لكل العاملين على حسن الضياف ورحابة صدرهم وإبتسامتهم التى لا تغيب . وشكر خاص لفريق العمل لإدخالهم السعاده والبسمه الى قلوب الاطفال قبل الكبار . انصح بزيارته للمصريين والأجانب
68,68:0,رائع لقد استمتعنا بالعشرة أيام في هذا للفندق الجميل من حيث موقعه الممتاز و قربه من شاطئ البحر والإقامة فيه ممتعة وحوله مطاعم ومحلات وكافيهات ومن حيث الطعام فجيد جدا والنظافة جيده والغرف واسعة ومريحة نتمنى زيارته مرة أخرى شكرا لموظفي الفندق
551,551:0,"فندق ليس سيئا مكثت في هذا الفندق ثلاث ليال في سبتمبر. رغم أنه كان نظيفا, و الطاقم كان ودودا,"
551,551:1,"قدموا فطورا جيدا, لكن كان هنالك ناد للرقص, كان يخلق ضجة و ازعاجا رغم أنني مكثت في الطابق الرابع و أيضا الفندق بعيد بعض الشيء عن محطة الميترو, 10-15 دقيقة من المشي, فليس أمرا مريحا جدا أن تمشيها في طقس حار."
934,934:0,اذهب دائما انا و العائله توجد خدمه ممتازه وبالاخص الانترنت متواجد في كل مكان وهذا ما كان مريح بالنسبه الي لمتابعة عملي من خلال مراقبة ايميلات العمل و انا مع عائلتي
934,934:1,و يوجد خدمات ممتازه حيث انه الفندق الوحيد الذي يملك مصاعد عند الشاطئ و الخدمه الممتازه و لفت انتباهي الوسادات بالغرف مريحه جدا
1323,1323:0,بكل بساطة رائع انه احد أفضل الفنادق التي ذهبت اليها.
1323,1323:1,الغرف مصممة جيدا، ونظيفة والبعض به شرفة رائعة في الطابق الأول.
1323,1323:2,أحببت بار حمام السباحة
1323,1323:3,ترادر فيكس هو مكان لطيف للاسترخاء مع قائمة جيدة. هناك فرقة حية الان وبعد ذلك.
1323,1323:4,بوفيه الافطار ايضا رائع.
1323,1323:5,للمزاج، الملهي الليلي داخل الفندق يجب ان يشغل بعض الموسيقى العربية وينوع من تصنيفاتهم. الخدمة كانت جيدة جدا مع ابتسامة.
2150,2150:0,رخيص ومرح فندق رخيص الثمن في الطريق الخلفي. على مسافة 10 دقائق من المشي من معبد الأقصر
2150,2150:1,الغرف تجهيزها أساسي جدًا. غرف قليلة فقط بها انسويتيس. والغرف ليس بها الكثير فقط سريرين زوجيين وكرسي صغير.
2150,2150:2,وهناك حمامان مشتركان في كل دور
2150,2150:3,والفندق يضج بالصخب حيث أن المسجد على مقربة أمتار قليلة.
2150,2150:4,والمروحة بالغرفة لم تُنظف خلال الأربعة أيام التي مكثتها هناك، ولكني لم أكن أتوقع ذلك على أية حال.
2150,2150:5,وكان غسيل الملابس يتم بسعر معقول. لا تتوقع الكثير، وهناك ميزة هي خدمة الواي فاي المجانية.
2101,2101:0,سيئ للغاية  في المجمل، كانت تجربة سيئة للغاية. تم الترحيب بنا بواسطة شخص يعمل في البار بدا غير مهتم أن لديهم غرفًا بالطابق العلوي. يتجول أشخاص مخمورون وصاخبون في الطابق العلوي ليلاً. لم يتم تنظيف الغرفة في أحد الأيام. ابتعد.
1982,1982:0,تجربة فاشله فى إختيار السكن
1982,1982:1,رائحه الغرف مريعه والصراصير منتشره فى المطبخ والسعر فوق مايستحقه
1982,1982:2,لأنصح مطلقا بالسكن فيه
1982,1982:3,الاسرة غير مريحه
1982,1982:4,الخدمه بطيئه
1982,1982:5,السكن قريب نوعا ما لمول الامارات
1982,1982:6,الفطور سيئ للغايه حيث انه لايوجد لديهم مطعم
1765,1765:0,أفضلُ جودةٍ يمكن شراؤها بالمال.
1765,1765:1,فندق جميل جداً ويمتلك إطلالةً جيدةً على قصرِ بارون ( إن كنت محظوظاً في الحصول على غرفةٍ تطلّ عليه)
1765,1765:2,وفيه أفضل فطورٍ تستطيع الحصول عليه، وأفضلُ طعامٍ على الإطلاق بسعرٍ معقول
1765,1765:3,صفقاتٌ مقابل سعرٍ جيدٍ جداً وخططٌ متنوعةٌ وذلك على امتداد إقامةٍ جيدة، مع أدنى حدّ من المخاطرة بفقدانِ أيّ شيء
578,578:0,الأبشع حتى الآن  النقاط الجيدة: الموقع ممتاز وتقنية الواي فاي. النقاط السيئة: الغرف متهالكة جدًا والمالك عدواني. كما أن 199 يورو/ليلة هو شيء يتجاوز الخيال بعد مشاهدة ما يمكنك الحصول عليه. ولكن الهروب سيكون متأخرًا، حيث يجب على المرء تسوية الفاتورة كاملة قبل الحصول على المفتاح، ستدرك السبب لاحقًا.
462,462:0,ممتاز شكرا جزيلا لجميع العاملين في فندق كراون بلازا ....طيبة و إحترام و خدمات...خلال بقائي في الفندق قدموا لي كل التسهيلات اللازمة....تحياتي بشكل خاص الى نورالدين في الصالة الرياضية...فندق يستحق النزول فيه لجودة الخدمات و سعره المناسب بالمقارنة مع بقية الفنادق الأخرى في عمان
1833,1833:0,إنه الأسوأ إنه أسوأ فندق زرته.
1833,1833:1,الخدمة مقرفة، خصوصاً خدمة الغرف.
1833,1833:2,وانظروا لهذا... عندما ذهبت إلى الطابق العاشر لتناول الطعام، وجدت نملاً في المُحلِّي.
1833,1833:3,وكان خرطوم الدُش يُسرِّب الماء والأسرَّة رخيصة.
1833,1833:4,إنه أسوأ فندق زرته. ابقوا بعيدين عنه. وإذا لم تصدقوني، اذهبوا وانظروا بأنفسكم.
296,296:0,من أسوء الفنادق التي شاهدتها على الإطلاق موقع الفندق شيء جدا بعيد عن مركز المدينة..الضوضاء عاليه جانب الفندق..
296,296:1,الخدمة معدومة والنظافة غير جيده..المصاعد معطله دائما والتكييف لايهمل الا 5 ساعات ليلا..وحتى الامان معدوم في الفندق فقد تعرضنا للسرقه مرتين بسبب الإهمال..لاانصح اى احد بهذا الفندق
77,77:0,متعب مجموعة منا بقيت في هذا الفندق، موقع رائع للمدينة لكن الفندق نفسه متعب جدا وفي حاجة إلى بعض المحبة و الرعاية.
77,77:1,جميع الغرف بحاجة إلى استكمال و إعادة ديكور وأسرة جديدة. ولكن الإفطار في الحانة المجاورة كان ممتازا والخدمة من الدرجة الأولى.
706,706:0,الافطار متكرر وبعيد جداً تتعب الى ان تصل لمكان الافطار وزحمه جداً و الاصنصير يتاخر جداً الى ان يصل لك واحياناً تحتاج الى اكثر من اصنصير لان بعض الاصنصيرات لا تخدم جميع الادوار
706,706:1,عند استلام الغرفه في دورة المياه توجد رائحه كريهه وطلبت تنظيفها
1938,1938:0,مكب نفايات!  ليس مكاناً جيداً على الإطلاق.
1938,1938:1,الكثير من السلالم وهذا متعب مع الأمتعة، الكثير من الأبواب المغلقة التي يصعب عبورها مع الأمتعة، لا يوجد سلسلة أمان ولا قفل على الباب
1938,1938:2,ردهات عتمة، منشفة واحدة، دش مثل كشك التليفون، أغطية قذرة زلِقة على الأريكة. أقِم في مكان آخر!
750,750:0,الغرف واسعة ، الخدمة ممتاز ة، الموقع ممتاز ، الاثاث راقى ، التسهيلات فى الغرف ممتازة ، الاكل جيد ، موظفى الاستقبال متعاونون ،
750,750:1,يوجد عدد كبير من المحلات تخدم جميع الاغراض، المصاعد واسعة ومتوفرة بكميات كبيرة ، يوجد مصلى للسيدات وللرجال على الحرم مباشرة
1929,1929:0,لا بأس بالمبلغ المدفوع لكن حاول تجنبه.
1929,1929:1,إنه أشبه بمنزل، مكيف الهواء لا يعمل، تفوح رائحة من مكيف الهواء بسبب وجود المطبخ في الخلف حيث يجلب مكيف الهواء هذا الهواء.
1929,1929:2,تجنب الغرف على الجانب الأيمن من الردهة. المطعم أسفل المبنى في الطابق الأرضي يقدم الأطعمة الهندية الجنوبية.
2068,2068:0,"المستقبل و نظافة الفندق موظف الاستقبال لا يعرف كيف يستقبل النزيل, أحس بالحزن. لم يعرفوا حتى كيفية الترحاب بي... خلال تاريخ الوصول كانوا يسألون عن النقود فقط. التنظيف غير موجود, خدمة الغرفة أخذوا ساعتين لإحضار شطيرة."
840,840:0,أقمت لمدة اسبوعين ، فندق فخم ، النادي رائع ،
840,840:1,بوفيه الافطار يحتاج تنويع اكثر ، الإدارة غير مهتمة بالملاحظات و كأنك مقيم مجانا ،
840,840:2,اذا اردت الاقامة ضع اغراضك في الخزنة ، لقد تمت سرقت كأس خاص فيني ،
840,840:3,أرجو الاهتمام بالنزيل اكثر التقييم :اعطيه جيد ، التقييم علّق على ممتاز لا اعرف لماذا
1783,1783:0,مكان يختلف عن غيره إذا أردتم أن تضعوا أنفسكم في وضع جديد تماماً، فهذا هو المكان المناسب
1783,1783:1,ستبدؤون في الفندق بالتحضر لرحلة السفاري الصحراوية. إن الفندق بسيط ولكنه يمثل نقطة بدء جيدة.
2196,2196:0,خدمة سيئة!
2196,2196:1,خدمة سيئة، موظفون غير ودودين وغير مؤهلين! إنهم يفهمون بالكاد أي لغة غير الروسية!
2196,2196:2,المطعم فظيع والطعام غير صالح للاستهلاك الآدمي!
2196,2196:3,مكتظ بمجموعات سياحية رخيصة. غير مناسب للأعمال تماماً،الجانب الإيجابي الوحيد هو الواي فاي المجاني وأن الموقع كان قريباً جداً من محطة مترو.
1029,1029:0,خصوصيه كانت ايام رائعه ورفاهية وفخامه الخصوصيه في ريزدنس فيلا مسبح خاص خادم خاص تميز جودة الاكل اعتبره متوسط الخيارات قليله لكن قد يكون بالمقارنه بفنادق المالديف فهو جيد جدا
1029,1029:1,الاسعار مرتفعه لكن الخصوصية التي حصلنا عليها تستحق ذلك المساج تجربة حلوه مراعاة الخصوصيه هي ما يميزهم واليوقا جميله جدا اما السنوركلنق فهو شي ممتع الى ابعد حد شكرا باروس
1124,1124:0,أخر مرة كانت غلطه في الحقيقة أنا زرت الفندق في الفترة من 19-7 حتى 23-7-2013 وقد صدمت من الأكل عموما الطعم سئ جدا وتقريبا مافيش أنواع سلطات والحلويات ناشفة او حمضانه اما الخدمة سيئة ومرتبة السرير سيئة ظهري المنى جدا والدش عطلان والحمام فيه رائحه مش حلوة انا كنت فى غرفة 203 صراحة كان من المفروض يكون 3 نجوم حرام فيه 5 نجوم الحاجة الوحيدة اللى حلوة البحر ودة من عند ربنا
217,217:0,مكان جميل وبه ترفيه كثير المكان رائع وبه أماكن جذابة وخدمات رائعة واستمتعت كثير
217,217:1,والاستقبال كان رائع والخدمة ممتازة وكانت هناك أنشطه في الصباح ممتازة من فريق الانيمشن و فريق حمام السباحة
217,217:2,والأكل كان ممتاز وليلا كان يوجد عروض رائعة من فريق الانيمشن وينقص الفندق خدمه النت المجاني في الغرف
424,424:0,شقق وغرف جميله اللوبي صغير وزحمة بالليل بسبب وجود ملهى ليلي لاتوجد مواقف كفايه بالخارج ولكن لديهم مواقف خاصه
424,424:1,الاستقبال رائع الغرف مناسبة الحجم نظيف الخدمه سريعه
424,424:2,الافطار جيد الفندق ذو فئة #1636; نجوم والسعر فيه مناسب نوعاً ما ولم تواجهنا اية مشاكل ولله الحمدد ولا أعرف إذا كنت سأكرر زيارتي له أم لا.
2285,2285:0,غرفة نوم واحدة فيها ابتكار.
2285,2285:1,يقع على الأقل 10 كم من دومو في منطقة طغى البعوض عليها،
2285,2285:2,هذا الفندق فى الغالب تستخدمه المجموعات السياحية.
2285,2285:3,حافلات مجانية تذهب غالباً إلى أجزاء مختلفة من المدينة.
2285,2285:4,شقة من غرفة نوم واحدة كبيرة نسبياً ومليئة بمفروشات ستانلس ستيل للسياح.
2285,2285:5,مطبخ فيه رؤوس موقد الطبخ صغيرة، والأواني والمقالي بأحجام عشوائية تم إنتاجها في إيطاليا ما بعد الحرب العالمية الثانية وهي مؤهلة لتُعامَل على أنها أثريةquot;. لا يوجد خزنات. لا شاي أو قهوة.
2285,2285:6,فريق عمل ودود يقدم وجبة إفطار سيئة للغاية. كن حذراً!
1359,1359:0,الاجمالي سلام. عليكم باختصر لكم الي عندي انا تووني راجع من المغرب امس وكنت ساكن ف هل الفندق الزباله الله يعز الملايكه ومن يسمع الفندق كله على بعضه مايسووى شي
1359,1359:1,اثاثه تعبان السيرفس تعبان كل شي فيه تعبان
1359,1359:2,داخل تدفع وطالع تدفع للاسف ضيعتي كم يووم ف السفره في الفندق الخايس وطلعت منه لانه مايسوووى حتى اجلس فيه ساعه واتمنى يووصل كلامي حق المسؤلين لكبار تبع الفندق الخايس
1010,1010:0,عطلة رائعة في بالميرا لقد اقمت فى هذا الفندق للمرة الرابعة و كل مرة يزيد اعجابى بالفندق فا هو يمثل بيتي الثاني و ساستمر بزيارته
1010,1010:1,و العاملين لطفاء و مساعدين من اقدمهم حتي احدثهم و اشكر استاذ حسن عطيه فهو يبذل جهد كبير حتي يرضى النزلاء و اشكر الانميشن تيم تيتو ، كارينا ، و روني و ايضا البار مان مانجو و عصمت و السيد و طارق و فريد و محمد و الشيف عصام
1004,1004:0,منزلي الثاني  اعتبر هذا الفندق عمليًا منزلي الثاني! دائمًا اذهب إلى هناك واوصي به بكل تأكيد نظرًا للضيافة الرائعة التي يقدمها بالإضافة إلى النظافة والطعام والترفيه والمنظر الرائع من الغرفة.
1004,1004:1,كما اتسم جميع أفراد طاقم العمل بالأدب والود والاحترافية، لا يسعني طلب أكثر من ذلك،
1004,1004:2,فمحيط الفندق جميل وبع العديد من الاختيارات الرائعة في الطعام ومشروبات البار
1815,1815:0,وقد علمت مؤخرا أن التجديد لن يكتمل. ولم يبدو الأمر نوع من التكريم، ولا هم يفكرون في إضافة الإفطار كنوع من quot;التكريمquot;. ويبدو أن الفندق والضيافة هناك تفتقر لهذا الأمر، شيء مؤسف.
845,845:0,لقد اقمت في كثير من فندق المدينة و اتسطيع ان اجزم ان هذا الفندق هو من أفضل الفنادق في المدينة المنورة في الوقت الحالي.
845,845:1,موظفي الاستقبال ، خدمة الغرف ، الطعام أفضل شيئ في الفندق ، على مستوى عالى في الأداء.
845,845:2,الموقع مناسب وكذلك الأسعار. وإن شاء الله سوف أحجز هذا الفندق في المرة القادمة.
1473,1473:0,السعر مستحق! إنه فندق أساسي مثل الإقامة فيه، ولكننا اخترنا أن نصرف المال على كل أنواع الترفيه التي تقدمه دبي!! مساحة ومفارش نظيفة كل يوم. كان الموظفين يقدمون خدمة سريعة عند تلقي أي طلب.
1473,1473:1,قريب من محلات السوبر ماركت وبها الكثير من المطاعم  وكذلك يبعد بضعة مبان عن محطة القطار الذي يأخذك إلى المدينة. أوصي به بشدة لو كانت الزيارة مرتبطة بالميزانية.
1902,1902:0,قديم وسيء  هذا المكان يحتاج إلى إعادة تشكيل.
1902,1902:1,الأثاث قديم وبالٍ جدًا، وبعضه منهار. الأرضيات عليها بقع، وتحت السجادة هناك ألواح مفقودة...
1902,1902:2,في كل غرفة يوجد على الأقل شيء مكسور أو متسخ أو مفقود أو لا يعمل. إنه قذر وسيء، وأنا على يقين من أن مُلاك الفندق يكرهون النساء.
1208,1208:0,فندق اكثر من رائع . قضيت عيد الاضحى المبارك من 5 الى 8 اكتوبر 2014 ، الفندق رائع جدا
1208,1208:1,كل شيء ممتاز وخاصة الطعام ( تحياتى للشيف وفريق المطاعم )
1208,1208:2,الغرف واسعة ونظيفة
1208,1208:3,و الشاطئ جميل ويلبى احتياجات الاستلقاء فى الشمس والرمال الناعمة و كذلك رياضة السنوركلينج ، الاكوابارك صغيرة لكن بها اهم الالعاب التى يمكن ان تجدها فى فنادق اخرى .... اوصى به بشدة .
754,754:0,اتمنى ان اقوم بزيارة الفندق بأستمرار كما ارجوا حصولي على عروض جيدة تغريني للاستمرار في اقامتي بالفندق في كل مرة اقوم بها في زيارة مكة المكرمة .
754,754:1,اتمنى من ادارة الفندق الحرص في الاستمرار والمحافظة على جودة المعاملة التي لمستها من الاخوة في الاستقبال .
1326,1326:0,جيد قضيت ليلة واحدة فقط في هذا الفندق و كان حالي جيداً جداً.
1326,1326:1,حجزت غرفة فاخرة و أعطوني جناح - جناح الخليج - بنفس السعر. غرفة مدهشة، كبيرة جداً و قد كان ذلك محل تقديري. الحمام جيد و نظيف.
1326,1326:2,تناولت عشاء، في الطابق الأوسط، في وقت متأخر جداً من الليل و لكنه كان لذيذاً للغاية مع بيرة و لحم طيب جداً.
1326,1326:3,طاقم العمل طيب و مجامل. أقترح أن تقضي بعض الأيام هناك إذا مكثت للعمل.
611,611:0,فندق خلوة رائعة  رياض رائع ومريح وأنيق. قضيت 5 أيام رائعة لاستكشاف بعض ما توفره مراكش.
611,611:1,النقاط البارزة: سيرج جعل الذكرى لا تنسى نمن خلال فعاليته الممتازة والرعاية والاهتمام. جامع الفناء في الليل. الأسواق. الطعام. الوقت الذي لا يُنسى - زيارة جبال الأطلس (للحجز يجب الاتصال بفيليب في موقع ليجيند سيفازيونز).
1021,1021:0,فندق رائع ولكن هناك امرأتان تعملان تتسمن بالجنون سافرت مع أصدقائي، عندما رأينا الفندق فقد كان رائع وجميل.
1021,1021:1,أقتربت من أحد الموظفين، و سألتها عن المرحاض فتجاهلتنى وطلبت من أن أجده بنفسى ، وهذا موقف يعبر عن عدم إحترام ..سألت أحد الموظفين عن أسمها وعلمت أن أسمها فيدز جارسيا ، إنها بحق جميلة ولكن لها موقف مثل الجحيم.أتمنى أن تتخلصوا من تلك المرأة.
345,345:0,فندق توبيا أود أن أخبركم أن فندق توبيا هو أحد الفنادق الرائعة وفيه مدير متميز وخدمة ممتازة بحق،
345,345:1,والعاملون في فندق توبيا يشعرونك أنك في منزلك ويقدمون لك كل ما تطلبه كما لو أنهم عائلتك. غرف الفندق نظيفة للغاية، وهو مطل على شاطئ جميل ويقدم وجبة العشاء لضيوفه قرب شاطئ البحر بصحبة موسيقى هادئة.
