rid,id,text
LG_G3_s_D722_3,LG_G3_s_D722_3:4,Daarbij een aangename prijs (stuk goedkoper dan samsungs van het zelfde kaliber)
BlackBerry_Passport_QWERTY_1,BlackBerry_Passport_QWERTY_1:1,Het typen op een fysiek toetsenbord voelt direct veel beter!
BlackBerry_Passport_QWERTY_1,BlackBerry_Passport_QWERTY_1:2,Daarnaast is BlackBerry Hub zeer handig voor alle communicatie mogelijkheden.
BlackBerry_Passport_QWERTY_1,BlackBerry_Passport_QWERTY_1:3,"Ik gebruik de Passport efficiënt voor werk, school en privé."
Apple_iPhone_6_4,Apple_iPhone_6_4:1,"Perfect en onmisbaar hulpmiddel voor ZZp'r, smart en social."
Apple_iPhone_6_4,Apple_iPhone_6_4:2,IPhone Ipad en phone in een.
Apple_iPhone_6_4,Apple_iPhone_6_4:3,Zakelijk en prive gebruik in een
Apple_iPhone_6_4,Apple_iPhone_6_4:4,Onmisbaar
Apple_iPhone_6_4,Apple_iPhone_6_4:5,Realtime van alles op de hoogte blijven
Apple_iPhone_6_4,Apple_iPhone_6_4:6,Mega vriendelijk in gebruik zoals je van apple gewend bent.
Samsung_Galaxy_S6_2,Samsung_Galaxy_S6_2:1,"Zeer tevreden met het nieuwe toestel, en nog meer tevreden over de correcte aflevering van Bol.com!"
Samsung_Galaxy_S6_2,Samsung_Galaxy_S6_2:2,"Als jaren een klant van Bol.com en Komen hun afspraken altijd na, en hebben een uitstekende service, top!"
Samsung_Galaxy_S6_1,Samsung_Galaxy_S6_1:1,"Het toestel functioneert prima, enkel de batterij zou iets beter mogen."
Samsung_Galaxy_S6_1,Samsung_Galaxy_S6_1:2,Prima levering!
Sony_Xperia_Z3_1,Sony_Xperia_Z3_1:1,Ik had deze telefoon al sinds november maar door schade een nieuwe aangeschaft.
Sony_Xperia_Z3_1,Sony_Xperia_Z3_1:2,Ik blijf al heel lang bij Sony maar nu met de waterdichte functie en dat hij retesnel is (icm 4G)
Sony_Xperia_Z3_1,Sony_Xperia_Z3_1:3,Maakt dat dit het beste toestel is wat ik ooit gehad hebt.
Sony_Xperia_Z3_1,Sony_Xperia_Z3_1:4,"Batterij houd het erg lang vol, ook in dagelijks gebruik zonder stamina modus.."
Sony_Xperia_Z3_1,Sony_Xperia_Z3_1:5,"Ga niet voor de M4 aqua, die heeft zoveel minder voordelen, dat is het prijsverschil niet waard."
Sony_Xperia_Z3_1,Sony_Xperia_Z3_1:6,Echt een aanrader in het Android wereldje.
BlackBerry_Passport_QWERTY_2,BlackBerry_Passport_QWERTY_2:1,Overgestapt van een iphone 5 naar de Blackberry passport.
BlackBerry_Passport_QWERTY_2,BlackBerry_Passport_QWERTY_2:2,Wat een verschil!
BlackBerry_Passport_QWERTY_2,BlackBerry_Passport_QWERTY_2:3,vele malen sneller en de batterij gaat bij intensief gebruik makkelijk 3 dagen mee!
BlackBerry_Passport_QWERTY_2,BlackBerry_Passport_QWERTY_2:4,verzending overigens wel 3 dagen te laat ipv van vrijdag besteld zaterdag in huis was het vrijdag besteld dinsdag inhuis..
BlackBerry_Passport_QWERTY_2,BlackBerry_Passport_QWERTY_2:5,Bestelling was om 19:15 uur op vrijdag geplaatst dus ruim optijd voor 23:00 uur.
LG_L40_D160_4,LG_L40_D160_4:1,"Ik heb geen grote smartphone nodig, zolang ik er maar mee kan bellen en whatsappen."
LG_L40_D160_4,LG_L40_D160_4:2,En daar voldoet deze mobiel aan.
LG_L40_D160_4,LG_L40_D160_4:3,"Het is geen telefoon met veel poespas, maar je kan er het nodige mee doen."
LG_L40_D160_4,LG_L40_D160_4:4,"Wat mij zo bevalt is de oplaadtijd van de accu, binnen 2 uur is die van mij volledig opgeladen."
LG_L40_D160_4,LG_L40_D160_4:5,"Verder kun je bij matig gebruik (whatsapp, internetsites bezoeken) ruim 24 uur vooruit."
LG_L40_D160_4,LG_L40_D160_4:6,Van de camera moet en kun je ook niets verwachten.
LG_L40_D160_4,LG_L40_D160_4:7,"Een simpele foto kun je ermee maken, maar de kwaliteit is matig."
LG_L40_D160_5,LG_L40_D160_5:1,Hele fijne telefoon!
LG_L40_D160_5,LG_L40_D160_5:2,"Ik keek erg tegen de aankoop van een touch screen/smart phone op, maar ik heb de LG nu 3 dagen en het is alsof ik nooit anders heb gehad!"
LG_L40_D160_5,LG_L40_D160_5:3,Wel jammer dat er geen flits op zit en typen vergt wat oefening maar verder een hele fijne telefoon voor smart phone beginners!
LG_L40_D160_5,LG_L40_D160_5:4,"Alles is wel in te stellen (al moet je soms creatief denken waar de instelling staat) en hij is prima te personaliseren, meer kan ik er niet over kwijt, ik ben blij en tevreden!"
LG_G3_D855_32GB_versie_2,LG_G3_D855_32GB_versie_2:1,Super toestel met lange accuduur.
LG_G3_D855_32GB_versie_2,LG_G3_D855_32GB_versie_2:2,Het toestel is zeer gemakkelijk in het gebruik en de kleuren van het scherm zijn zeer verhelderend.
LG_G3_D855_32GB_versie_3,LG_G3_D855_32GB_versie_3:1,Ben heel blij met deze telefoon.
LG_G3_D855_32GB_versie_3,LG_G3_D855_32GB_versie_3:2,"Na het plaatsen van de batterij, en het aanzetten van het toestel werd het toestel al meteen geupgraded naar Kitkat."
LG_G3_D855_32GB_versie_3,LG_G3_D855_32GB_versie_3:3,Ging heel soepel allemaal.
LG_G3_D855_32GB_versie_3,LG_G3_D855_32GB_versie_3:4,Werkt ook lekker soepel.
LG_G3_D855_32GB_versie_3,LG_G3_D855_32GB_versie_3:5,Tot nu toe eigenlijk geen klachten.
LG_G3_D855_32GB_versie_1,LG_G3_D855_32GB_versie_1:1,Ik ben ontzettend blij met dit toestel.
LG_G3_D855_32GB_versie_1,LG_G3_D855_32GB_versie_1:2,"Het voldoet aan al mijn verwachtingen: snelheid, camera, design, gevoel, besturing; alles werkt vlekkeloos."
Apple_iPhone_5c_8GB_5,Apple_iPhone_5c_8GB_5:1,"Prima smartphone, werkt snel en is overzichtelijk."
Apple_iPhone_5c_8GB_5,Apple_iPhone_5c_8GB_5:2,Ligt prettig in de hand.
Apple_iPhone_5c_8GB_5,Apple_iPhone_5c_8GB_5:3,Heeft een goede camera met o.a. panoramafunctie en mogelijkheid om foto's te bewerken.
Apple_iPhone_5c_8GB_5,Apple_iPhone_5c_8GB_5:4,Het is wel aan te raden een beschermhoesje aan te schaffen omdat de telefoon een kunststof achterzijde heeft met afgeronde hoeken.
Apple_iPhone_5c_8GB_4,Apple_iPhone_5c_8GB_4:1,Heel mooie telefoon maar 8gb is eigenlijk te klein.
Apple_iPhone_5c_8GB_4,Apple_iPhone_5c_8GB_4:2,Het was een kadootje voor mijn vriendin en ik had er eigenlijk niet zo op gelet maar het schiet niet op.
Apple_iPhone_5c_8GB_4,Apple_iPhone_5c_8GB_4:3,Je kunt weinig apps en fotos kwijt.
Apple_iPhone_5c_8GB_4,Apple_iPhone_5c_8GB_4:4,Muziek kan je maar beter helemaal niet aan beginnen.
Apple_iPhone_5c_8GB_4,Apple_iPhone_5c_8GB_4:5,16gb is minimum tegenwoordig.
LG_G4_3,LG_G4_3:1,Ik heb deze LG G4 met leren achterkant nu zo'n anderhalf maand in bezit en kan ondertussen wel zeggen dat het een super telefoon is!
LG_G4_3,LG_G4_3:2,"Ik kraag vaak te horen dat mijn telefoon er cool en uniek uitziet, wat voornamelijk komt door de leren case."
LG_G4_3,LG_G4_3:3,De G4 ligt lekker in de hand en je werkt er makkelijk mee.
LG_G4_3,LG_G4_3:4,"De beeldkwaliteit is geweldig en de G4 heeft een lekker groot scherm, zodat je kan genieten van video's en films."
LG_G4_3,LG_G4_3:5,"Het geluid draagt daar zeker aan mee, aangezien dit ook helemaal top is."
LG_G4_3,LG_G4_3:6,De camera van de G4 maakte het meeste indruk op mij.
LG_G4_3,LG_G4_3:7,Ik maak namelijk met mijn telefoon mooiere foto's dan dat ik nu doe met mijn camera toestel.
LG_G4_3,LG_G4_3:8,"Met de G4 kan je haarscherpe kwaliteitsfoto's maken. zoek eens wat voorbeelden op zou ik zeggen, echt prachtig!"
LG_G4_3,LG_G4_3:9,"Tot slot, en ook niet geheel onbelangrijk, werkt het bellen makkelijk en eenvoudig."
LG_G4_3,LG_G4_3:10,De gesprekskwaliteit is hardstikke goed en het werkt eenvoudig.
LG_G4_3,LG_G4_3:11,Ik ben verder nog niet tegen problemen aangelopen en kan de G4 zeker aanraden!
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:1,"Ik heb dit apparaat sinds juni/juli 2014, vlak na de release."
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:2,"Wat ik goed vind: De knoppen op de achterkant van het apparaat is even wennen, maar na 1 week gebruiken vond ik knoppen aan de zijkant van een telefoon ontzettend onhandig."
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:3,Het voelt veel natuurlijker met knoppen aan de achterkant.
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:4,"Het apparaat ziet er ontzettend mooi uit, het scherm is mega scherp en als je wil, erg helder."
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:5,De accuduur is bij normaal gebruik uitstekend.
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:6,Als je het apparaat standby laat staan gaat hij gemakkelijk 3 tot 4 dagen mee.
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:7,Pas bij zwaar gebruik merk je dat het scherm veel van de accu vraagt.
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:8,De randen (bezel) om het scherm zijn erg klein en voelt daarom aan als een kleinere telefoon dan het eigenlijk is.
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:9,Vergelijk voor de grap deze telefoon eens met de iPhone6 plus.
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:10,"Ze hebben beide een 5,5 inch scherm (iPhone scherm heeft lagere resolutie nml."
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:11,"1080x1920-LG G3 heeft 1440x2560), maar de LG G3 voelt veel kleiner en lichter."
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:12,Dit komt ook door dat de achterkant een beetje bol loopt.
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:13,"Daardoor is hij wel ietsje dikker dan een iPhone 6, maar is hij alsnog erg dun."
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:14,"Deze smartphone was een van de eerste met de Android 5 (Lollipop) update die het apparaat niet alleen een stuk sneller maakt, maar ook nog fijner in gebruik."
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:15,"En heeft zeer weinig bloatware (irritante software die je wordt opgedrongen door smartphone fabrikanten, Samsung is hier meester in)."
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:16,Camera is erg scherp en reageert snel.
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:17,"Filmpjes opnemen met 4K werkt goed, vooral omdat er een auto-correctie op zit voor als je geen vaste hand hebt."
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:18,Hierdoor kan je bijvoorbeeld erg goed inzoomen zonder stuiterend beeld te krijgen.
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:19,Ook in wat meer donkere omgevingen werkt foto's maken goed dankzij de laser focus.
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:20,Software additions van LG zelf zijn innovatief en makkelijk op te pikken.
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:21,Zo kan je zelf de hoogte en de inrichting van speciale knoppen op het on-screen toetsenbord aanpassen.
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:22,"De zogenoemde ""Home touch buttons"" (knoppen onder aan het scherm die iederen android user herkent) kunnen ook naar eigen inzicht ingericht worden+extra knoppen toevoegen."
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:23,Maar zo zijn er nog veel meer handige subtiele aanpassingen die niet al te veel opvallen/irriteren.
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:24,"Ik zie dat men als minpunt wel eens kwetsbaar heeft gekozen, daar ben ik het niet mee eens."
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:25,"Ik heb hem al meerdere keren laten vallen en menig (iPhones/Samsung phones) telefoon had nu al een dikke barst in het scherm, terwijl ik er af kom met een klein krasje."
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:26,Wat ik minder vind: De back cover van het apparaat is vlak onder de knoppen aan de achterkant niet 100 % stevig.
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:27,Ik kan het lichtjes indrukken en ben een zeikerd dus daar kan ik me soms aan ergeren.
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:28,"Ben dan ook op zoek naar een alternatief maar wil geen lelijke telefoon, aangezien geen enkele andere back cover minstens net zo mooi is als de origineel."
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:29,LG's software neemt veel extra ruimte in (5GB).
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:30,"Ik heb de 16GB versie en sinds ik een kleine smurf van inmiddels 1 jaar+ heb en ineens veel meer foto's en video's maak, raakt deze ruimte snel op."
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:31,Een goede oplossing daar voor is je foto's en video's in een cloud backuppen (ik gebruik graag Google Photo's en Dropbox als alternatief) en dan lokaal van je apparaat wissen.
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:32,Heb puur en alleen om deze reden zitten twijfelen om het apparaat te rooten en Cyanogenmod 12 (ook android 5) er op te zetten.
LG_G3_D855_32GB_versie_5,LG_G3_D855_32GB_versie_5:33,Maar of dat minstens net zo goed werkt als originele software is altijd een gok.
LG_Magna_Y90_4,LG_Magna_Y90_4:1,Voor deze prijs categorie is dat een aanrader!
LG_Magna_Y90_4,LG_Magna_Y90_4:2,Ik heb zeker geen spijt van mijn aankoop!
LG_Magna_Y90_5,LG_Magna_Y90_5:1,Voor een kleine 200 euro is dit een topmobiel!
LG_Magna_Y90_5,LG_Magna_Y90_5:2,De pluspunten spreken voor zich...
LG_Magna_Y90_5,LG_Magna_Y90_5:3,Dat is voor mij namelijk reden genoeg om 5 sterren te geven.
LG_Magna_Y90_5,LG_Magna_Y90_5:4,"Wat minder kanten: -Als je veel foto's/video's neemt heeft deze telefoon weinig standaardgeheugen, maar dit is oplosbaar met SD-kaartjes."
LG_Magna_Y90_5,LG_Magna_Y90_5:5,"-Batterij is groot, maar lijkt (heb hem maar een dag of 2) snel leeg."
LG_Magna_Y90_5,LG_Magna_Y90_5:6,Scherm is uiteraard de grootste verbruiker.
Apple_iPhone_6_1,Apple_iPhone_6_1:1,Mijn iphone 4 was aan vervanging toe en ik ben blij dat ik ben overgestapt naar deze.
Apple_iPhone_6_1,Apple_iPhone_6_1:2,Ik denk dat ik hier een hele tijd mee vooruit kan.
Apple_iPhone_6_1,Apple_iPhone_6_1:3,"Het design is weer mooi, hij is snel en de camera is goed."
Apple_iPhone_6_1,Apple_iPhone_6_1:4,"Wat ik niet voor elkaar gekregen heb is om mijn contacten over te zetten van de oude naar de nieuwe telefoon, heel irritant."
Apple_iPhone_6_1,Apple_iPhone_6_1:5,Ook opletten dat je voor deze telefoon een micro sim kaart nodig hebt.
Apple_iPhone_6_1,Apple_iPhone_6_1:6,Ik heb mijn oude laten bijknippen bij een telefoon winkel en een nieuwe bij mijn provider bestelt.
Apple_iPhone_6_1,Apple_iPhone_6_1:7,De afmeting vind ik niet te groot.
Apple_iPhone_6_1,Apple_iPhone_6_1:8,Het verschil met de 4 is er wel maar zodra je overgestapt bent merk je het niet meer.
LG_Magna_Y90_1,LG_Magna_Y90_1:1,Hiervoor een iphone gehad.
LG_Magna_Y90_1,LG_Magna_Y90_1:2,Maar deze LG is meer gebruiksvriendelijk.
LG_Magna_Y90_1,LG_Magna_Y90_1:3,Voor dit geld heb je een super smartphone.
LG_Magna_Y90_2,LG_Magna_Y90_2:1,Prima smartphone.
LG_Magna_Y90_2,LG_Magna_Y90_2:2,Goede prijs/kwaliteit verhouding.
LG_Magna_Y90_2,LG_Magna_Y90_2:3,Voor normaal gebruik ruim voldoende.
LG_Magna_Y90_2,LG_Magna_Y90_2:4,Geen smartphone voor gamers.
LG_Magna_Y90_3,LG_Magna_Y90_3:1,Deze telefoon is echt een Toppertje.
LG_Magna_Y90_3,LG_Magna_Y90_3:2,Ik zou geen echte problemen vinden.
LG_Magna_Y90_3,LG_Magna_Y90_3:3,Of misschien eens wat haperingen als je veel apps hebt lopen op de achtergrond maar verder... 
LG_Magna_Y90_3,LG_Magna_Y90_3:4,"Je krijgt voor €200 een hele mooie telefoon die niet te goedkoop aanvoelt, een erg mooi scherm, goede camera's bij de juiste belichting, Android Lolipop (!), geen zware en lelijke skins die vertragingen veroorzaken (Kuch Samsung), KNOCK code (zaaalige functie),..."
LG_Magna_Y90_3,LG_Magna_Y90_3:5,"Moest je twijfelen tussen deze en een andere, koop deze gewoon!"
HTC_Desire_816_1,HTC_Desire_816_1:1,Ik ben heel tevreden van dit product.
HTC_Desire_816_1,HTC_Desire_816_1:2,De smartphone ziet er mooi uit en heeft een kwaliteitsvolle afwerking met een combinatie van mat en glanzend plastic.
HTC_Desire_816_1,HTC_Desire_816_1:3,"Als je niet te zot doet, kan je gemakkelijk 3 dagen op een volle batterij overleven."
HTC_Desire_816_1,HTC_Desire_816_1:4,De GSM is uiterst snel en laadt vlug sites en filmpjes.
HTC_Desire_816_1,HTC_Desire_816_1:5,"In combinatie met het 5,5 inch scherm ideaal dagelijks gebruik."
HTC_Desire_816_1,HTC_Desire_816_1:6,Het menu heeft ook een heel goede lay-out en is gemakkelijk in gebruik.
HTC_Desire_816_1,HTC_Desire_816_1:7,"Daarbuiten ligt hij goed in de hand, en hoewel het een grote GSM is kan je hem gemakkelijk gebruiken voor te sms'en of zelfs mailtjes te typen."
HTC_Desire_816_1,HTC_Desire_816_1:8,Als je muziek wilt afspelen (ook zonder oortjes) heb je ook uitstekende kwaliteit (voor zover dat mogelijk is via een smartphone) door de boomsound speakers.
HTC_Desire_816_1,HTC_Desire_816_1:9,Ik gebruik het heel alleszins vaak.
HTC_Desire_816_1,HTC_Desire_816_1:10,"De smartphone heeft wel maar een intern geheugen van 8GB, maar je kunt uitbreiden met een micro SD."
HTC_Desire_816_1,HTC_Desire_816_1:11,"De camera is goed, maar niet uitstekend."
HTC_Desire_816_1,HTC_Desire_816_1:12,Ik vind deze GSM een echte aanrader voor een relatief goedkope prijs!
Apple_iPhone_6_5,Apple_iPhone_6_5:1,"Super toestel, makkelijk in gebruik."
Apple_iPhone_6_5,Apple_iPhone_6_5:2,Formaat echt perfect!
Apple_iPhone_6_5,Apple_iPhone_6_5:3,"De 6plus is echt te groot, deze is nog lekker handzaam, zeker voor dames."
Apple_iPhone_6_5,Apple_iPhone_6_5:4,Batterij gaat echt super lang nee en het opladen gaat snel.
Apple_iPhone_6_5,Apple_iPhone_6_5:5,Kortom helemaal tevreden.
Apple_iPhone_6_5,Apple_iPhone_6_5:6,"P.s hoesje is echt nodig, toestel is erg glad."
Alcatel_OneTouch_Pop_C7_1,Alcatel_OneTouch_Pop_C7_1:1,"Fijn apparaat, voor deze prijs echt super."
Alcatel_OneTouch_Pop_C7_1,Alcatel_OneTouch_Pop_C7_1:2,Hij is erg handig en snel.
Alcatel_OneTouch_Pop_C7_1,Alcatel_OneTouch_Pop_C7_1:3,Sowieso zou ik deze liever hebben dan een toestel van een merk dat 300 euro duurder is.
Samsung_Galaxy_S6_Edge_4,Samsung_Galaxy_S6_Edge_4:1,"Ikzelf had de S5, mijn vader heeft deze telefoon gekocht als verassing."
Samsung_Galaxy_S6_Edge_4,Samsung_Galaxy_S6_Edge_4:2,Gsm is echt tip top in orde.
Samsung_Galaxy_S6_Edge_4,Samsung_Galaxy_S6_Edge_4:3,Niet hetzelfde als de S5.
Samsung_Galaxy_S6_Edge_4,Samsung_Galaxy_S6_Edge_4:4,Het beeld is verbluffend.
Alcatel_OneTouch_Pop_C7_3,Alcatel_OneTouch_Pop_C7_3:1,Super toestelletje voor die prijs!
Alcatel_OneTouch_Pop_C7_3,Alcatel_OneTouch_Pop_C7_3:2,De front camera kwaliteit is niet super ivgl met iphone maar wat wil je voor die prijs!
Alcatel_OneTouch_Pop_C7_3,Alcatel_OneTouch_Pop_C7_3:3,Een aanrader voor wie op zoek is naar een smartphone waar mee je kan skypen (front camera).
Alcatel_OneTouch_Pop_C7_2,Alcatel_OneTouch_Pop_C7_2:1,Het toestel werkt super.
Alcatel_OneTouch_Pop_C7_2,Alcatel_OneTouch_Pop_C7_2:2,Batterij gaat heel lang mee.
Alcatel_OneTouch_Pop_C7_2,Alcatel_OneTouch_Pop_C7_2:3,"Makkelijk te bedienen, en heel duidelijk beeld/overzicht."
Alcatel_OneTouch_Pop_C7_2,Alcatel_OneTouch_Pop_C7_2:4,Enige kleine minpuntjes zijn dat het fototoestel niet zo goed is als bij duurdere toestellen.
Alcatel_OneTouch_Pop_C7_2,Alcatel_OneTouch_Pop_C7_2:5,En dat de spelletjes die in het toestel zelf zitten heel moeilijk te verwijderen zijn.
Alcatel_OneTouch_Pop_C7_2,Alcatel_OneTouch_Pop_C7_2:6,Maar prijs/kwaliteit is het een heel goed toestel.
Alcatel_OneTouch_Pop_C7_2,Alcatel_OneTouch_Pop_C7_2:7,Ik zou het zeer zeker aanbevelen aan familie en vrienden.
Alcatel_OneTouch_Pop_C7_2,Alcatel_OneTouch_Pop_C7_2:8,Zeker als iemand het financieel niet breed heeft en een goed werkende smartphone wil is dit absoluut een AANRADER!!!!!!
Alcatel_OneTouch_Pop_C7_2,Alcatel_OneTouch_Pop_C7_2:9,Mijn man en ik hebben beiden het toestel gekocht en zijn dik tevreden.
Samsung_Galaxy_S5_Plus_4,Samsung_Galaxy_S5_Plus_4:1,Wat een heerlijk toestel.
Samsung_Galaxy_S5_Plus_4,Samsung_Galaxy_S5_Plus_4:2,Ik heb het nu een paar weken en tot nu toe voldoet het aan alle verwachtingen.
Samsung_Galaxy_S5_Plus_4,Samsung_Galaxy_S5_Plus_4:3,Ik had hiervoor een Samsung SII en heb voor dit toestel gekozen o.a. omdat het waterdicht is en ik het ook wil gebruiken als ik aan het sporten ben (in de regen).
Samsung_Galaxy_S5_Plus_4,Samsung_Galaxy_S5_Plus_4:4,De kwalitatief goede fotocamera en de snelheid waren voor mij ook belangrijk.
Samsung_Galaxy_S5_Plus_4,Samsung_Galaxy_S5_Plus_4:5,Wel mis ik een haakje waar een koordje doorheen gehaald kan worden.
Samsung_Galaxy_S5_Plus_4,Samsung_Galaxy_S5_Plus_4:6,Dat heb ik opgelost door een versterkt gaatje in de cover te laten maken.
Samsung_Galaxy_S5_Plus_4,Samsung_Galaxy_S5_Plus_4:7,(Met het koordje om mijn pols voorkom ik dat ik het toestel laat vallen.)
Samsung_Galaxy_S5_Plus_4,Samsung_Galaxy_S5_Plus_4:8,Het is wel even prutsen als je de simkaart er uit wil halen.
Samsung_Galaxy_S5_Plus_4,Samsung_Galaxy_S5_Plus_4:9,Dat moet (voorzichtig) met een pincet.
Samsung_Galaxy_S5_Plus_5,Samsung_Galaxy_S5_Plus_5:1,Dit Smartphone heeft werkelijk alles in huis wat men nodig hebt om digitaal up to date te zijn en te blijven.
Samsung_Galaxy_S5_Plus_5,Samsung_Galaxy_S5_Plus_5:2,"Simpel in gebruik, snel, sterk en elegant."
Samsung_Galaxy_S5_Plus_5,Samsung_Galaxy_S5_Plus_5:3,Uitermate geschikt voor foto en video.
Samsung_Galaxy_S5_Plus_1,Samsung_Galaxy_S5_Plus_1:1,Het toestel doet wat het moet met de verwachte vlotheid en prestaties!
Samsung_Galaxy_S5_Plus_1,Samsung_Galaxy_S5_Plus_1:2,"De enige opmerking die ik heb is dat het Android-systeem veel batterij lijkt te verbruiken, maar dat ligt na wat opzoekwerk blijkbaar eerder aan Android dan aan Samsung."
Samsung_Galaxy_S5_Plus_1,Samsung_Galaxy_S5_Plus_1:3,"Als je van plan bent je een S5 aan te schaffen ga dan voor deze, want hij is (onverklaarbaar) goedkoper dan de gewone S5 ondanks dat het een geoptimaliseerde versie is die 4G+ aankan."
Samsung_Galaxy_S5_Plus_2,Samsung_Galaxy_S5_Plus_2:1,Ik heb Samsung Galaxy S5 Plus al weer 3 manden.
Samsung_Galaxy_S5_Plus_2,Samsung_Galaxy_S5_Plus_2:2,Ik heb helemaal geen spijt van!
Samsung_Galaxy_S5_Plus_2,Samsung_Galaxy_S5_Plus_2:3,Het toestel in net als alle ander samsungs heel gebruiksvriendelijk en de batterij gaat lang mee.
Samsung_Galaxy_S5_Plus_2,Samsung_Galaxy_S5_Plus_2:4,Mooi display vellen kleuren wat ook Samsung om bekendstaat enigen op aan te merken is dat het scherm warm word bij lang gebruik en de accu +/- 10 min.
Samsung_Galaxy_S5_Plus_2,Samsung_Galaxy_S5_Plus_2:5,Het is een aanraden als je van mooi stijlvolle telefoon wild met een groot scherm en goed geluid wild!
Samsung_Galaxy_S5_Plus_3,Samsung_Galaxy_S5_Plus_3:1,Ik heb dit artikel ondertussen al een jaar en ik ben er heel blij mee!
Samsung_Galaxy_S5_Plus_3,Samsung_Galaxy_S5_Plus_3:2,Heel gebruiksvriendelijk en de batterij gaat lekker lang mee.
Samsung_Galaxy_S5_Plus_3,Samsung_Galaxy_S5_Plus_3:3,Ik had vroeger een Iphone maar ben dan overgestapt naar deze Samsung S5 en ik heb er nog geen moment spijt van gehad!
Samsung_Galaxy_S5_Plus_3,Samsung_Galaxy_S5_Plus_3:4,Ik zou het zeker aanraden!
Samsung_Galaxy_Note_3_2,Samsung_Galaxy_Note_3_2:1,Ik ben helemaal fan!
Samsung_Galaxy_Note_3_2,Samsung_Galaxy_Note_3_2:2,Heel groot scherm met zeer hoge resolutie.
Samsung_Galaxy_Note_3_2,Samsung_Galaxy_Note_3_2:3,Trekt zeer goede foto's en dankzij het pennetje en groot scherm kan je ze gemakkelijk bewerken.
Samsung_Galaxy_Note_3_2,Samsung_Galaxy_Note_3_2:4,Heel handig in gebruik en oneindig veel dingen die je ermee kan doen.
Samsung_Galaxy_Note_3_3,Samsung_Galaxy_Note_3_3:1,"Mooi toestel, ligt lekker in de hand, had al eerder een smartphone de werking kende ik dus al een lange tijd."
Samsung_Galaxy_Note_3_3,Samsung_Galaxy_Note_3_3:2,Even wennen aan verschillende keuzes.
Samsung_Galaxy_Note_3_3,Samsung_Galaxy_Note_3_3:3,Dankzij het Google account alles bliksemsnel overgezet van de oude S2 naar de Note 3.
Samsung_Galaxy_Note_3_3,Samsung_Galaxy_Note_3_3:4,Lekker groot scherm; het toetsenbord heeft (gelukkig)flinke grote toetsen.
Samsung_Galaxy_Note_3_3,Samsung_Galaxy_Note_3_3:5,Mijn grote handen en dikke vingers kunnen uitstekend mee werken
Samsung_Galaxy_Note_3_1,Samsung_Galaxy_Note_3_1:1,"Echt een super telefoon, heb er erg veel plezier van, de batterij gat lang mee en je kunt er vanalles mee doen."
Samsung_Galaxy_Note_3_1,Samsung_Galaxy_Note_3_1:2,"Ik heb er op school ook er veel plezier van, gebruik m namelijk soms als laptop"
Samsung_Galaxy_S5_4,Samsung_Galaxy_S5_4:1,"Mijn eerste smartphone, werkt gemakkelijk en vlot."
Samsung_Galaxy_S5_4,Samsung_Galaxy_S5_4:2,Hij maakt prachtige kiekjes en ligt goed in de hand.
Samsung_Galaxy_S5_4,Samsung_Galaxy_S5_4:3,Het display is erg duidelijk en past zijn helderheid automatisch aan.
